projection_id,player_name,team,prop_type,line_score,start_time,sport,league,pick_type,standard_line,goblin_line,demon_line,pp_projection_id,player_id,pp_game_id,player,line,pos,opp_team,pp_home_team,pp_away_team,image_url,tournament,pp_updated_at,fetched_at,prop_norm,unsupported_prop,espn_athlete_id,tour,standard_line_source,deviation_level,opp_def_tier,DEF_TIER,OVERALL_DEF_RANK,stat_status,aces_per_match,double_faults_per_match,first_serve_pct,games_won_per_match,sets_won_per_match,win_rate_L10,best_surface,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,actual_series,surface,surface_encoded,aces_per_match_mean,df_per_match_mean,first_serve_won_pct,win_rate_on_surface,n_matches_on_surface,surface_specialist,surface_struggle,h2h_win_rate_on_surface,n_h2h_matches,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,l5_over,l5_under,last5_over,last5_under,last5_push,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,round,is_grand_slam,player_atp_rank,opponent_rank,ranking_diff,position_group,minutes_tier,shot_role,usage_role,game_script_mult,game_script_note,avg_minutes,composite_hit_rate,composite_score,projection,edge,ml_prob,edge_score,rank_score,line_hit_rate,ml_edge,final_score,consistency_grade,consistency_multiplier,blended_score,bet_direction,tier_source,tier_basis,tier,void_reason,espn_player_id,abs_edge,model_dir,final_bet_direction,final_dir_reason,direction,prob_source,distribution_n,distribution_std
14083732,Christopher O'Connell,CHRISTOPHER O'CONNELL,Total Games Won,12.5,2026-08-25T13:25:00.000-04:00,Tennis,ATP / HARD,Goblin,14,,,14083732,204731,182179,Christopher O'Connell,12.5,Player,STEFANOS SAKELLARIDIS,,,https://www.flashscore.com/res/image/data/WYaiW6Yg-pUKR1TPB.png,,2026-08-25T12:29:22.776-04:00,2026-08-25T13:00:49-04:00,games_won,0,3301,ATP,offset_estimate,1,,N/A,,OK,,,,,,,,7,13,12,19,4,18,11,11,12,13,11,12,12,,hard,0,,,,,,,,,,OK,5,2,3,0,0.4,0.6,0.4,0.6,2,3,2,3,0,10,4,6,0,0.4,0.6,0.4,0.6,,0,105,136.0,-31,ATP,2,NEUTRAL,FIELD,1,,,0.4,0.8,11,-1.5,0.58,0.3976,3.067978105263158,0.4,0.008000000000000007,2.9145792,?,0.95,0.454,OVER,distance,distance,C,,3301,1.5,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,10,4.4472
14093310,Pablo Llamas Ruiz,PABLO LLAMAS RUIZ,Total Games,20.5,2026-08-25T12:50:00.000-04:00,Tennis,ATP / HARD,Goblin,22,,,14093310,238501,182174,Pablo Llamas Ruiz,20.5,Player,ALEX BOLT,,,https://static.flashscore.com/res/image/data/0n8wWDYg-QuSvjKc8.png,,2026-08-25T12:37:01.823-04:00,2026-08-25T13:00:49-04:00,match_total_games,0,3979,ATP,sibling_or_pp,1,,N/A,,OK,,,,,,,,19,24,25,18,18,16,18,22,,,20.8,20,20,,hard,0,,,,,,,,,,OK,5,2,3,0,0.4,0.6,0.4,0.6,2,3,2,3,0,8,3,5,0,0.375,0.625,0.375,0.625,,0,126,250.0,-124,ATP,2,NEUTRAL,FIELD,1,,,0.3875,0.725,20.8,0.3000000000000007,0.58,0.0056,2.768955486842105,0.3875,0.008000000000000007,2.6305077125,?,0.95,0.4452,OVER,distance,distance,C,,3979,0.3000000000000007,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,8,3.2514
14122204,Benjamin Bonzi,BENJAMIN BONZI,Aces,8.5,2026-08-25T14:00:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122204,202065,182397,Benjamin Bonzi,8.5,Player,QUENTIN HALYS,,,https://static.prizepicks.com/images/manual/bonzi.webp,,2026-08-25T04:49:00.245-04:00,2026-08-25T13:00:49-04:00,aces,0,2355,ATP,,1,,N/A,,STALE_HISTORY,,,0.6326450583436669,,,,,,,,,,,,,,,,,,,hard,0,5.852941176470588,2.264705882352941,0.7188463013533796,0.5294117647058824,34,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,109,52.0,57,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1.05,8.5,0.0,0.08,-0.42,4.282828421052632,0.5,0.03000000000000003,4.068687000000001,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2355,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14121944,Adam Walton,ADAM WALTON,Aces,8.5,2026-08-25T14:00:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14121944,201389,182434,Adam Walton,8.5,Player,IGNACIO BUSE,,,https://static.prizepicks.com/images/manual/walton.webp,,2026-08-25T04:41:42.830-04:00,2026-08-25T13:00:49-04:00,aces,0,3093,ATP,,1,,N/A,,STALE_HISTORY,,,0.6339583808262749,,,,,,,,,,,,,,,,,,,hard,0,6.846153846153846,1.923076923076923,0.7054339847071522,0.358974358974359,39,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,93,36.0,57,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1.05,8.5,0.0,0.08,-0.42,4.282828421052632,0.5,0.03000000000000003,4.068687000000001,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3093,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14121950,Ignacio Buse,IGNACIO BUSE,Aces,8.5,2026-08-25T14:00:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14121950,238502,182434,Ignacio Buse,8.5,Player,ADAM WALTON,,,https://static.prizepicks.com/images/manual/Buse.png,,2026-08-25T04:41:43.278-04:00,2026-08-25T13:00:49-04:00,aces,0,11226,ATP,,2,,N/A,,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,36,93.0,-57,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,0.95,8.5,0.0,0.08,-0.42,3.73214,0.5,0.03000000000000003,3.545533,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,11226,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14088664,Botic Van de Zandschulp,BOTIC VAN DE ZANDSCHULP,Aces,8.5,2026-08-25T14:00:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14088664,235668,182282,Botic Van de Zandschulp,8.5,Player,ADOLFO DANIEL VALLEJO,,,https://static.prizepicks.com/images/manual/Botic_Van_de_Zandschulp.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,aces,0,3310,ATP,,2,,N/A,,STALE_HISTORY,,,0.6200117381376501,,,,,,,,,,,,,,,,,,,hard,0,6.26,4.7,0.7419892604925339,0.4509803921568627,51,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,71,61.0,10,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1,8.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3310,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14088623,Raphael Collignon,RAPHAEL COLLIGNON,Double Faults,8.5,2026-08-25T15:10:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14088623,217801,182293,Raphael Collignon,8.5,Player,RINKY HIJIKATA,,,https://static.flashscore.com/res/image/data/UyXKjhhl-djmEyg8B.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,double_faults,0,11222,ATP,,3,,N/A,,STALE_HISTORY,,,0.6566425169701697,,,,,,,,,,,,,,,,,,,hard,0,7.142857142857143,6.142857142857143,0.7511670619510276,0.48,25,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,38,85.0,-47,ATP,2,NEUTRAL,FIELD,1,,,0.5,1,8.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,11222,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14122380,Luca Van Assche,LUCA VAN ASSCHE,Aces,8.5,2026-08-25T15:30:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122380,243053,182480,Luca Van Assche,8.5,Player,ALEKSANDAR KOVACEVIC,,,https://www.flashscore.com/res/image/data/dCxPsrZg-MeJIoO9C.png,,2026-08-25T04:52:44.650-04:00,2026-08-25T13:00:49-04:00,aces,0,8814,ATP,,2,,N/A,,STALE_HISTORY,,,0.6418668301683226,,,,,,,,,,,,,,,,,,,hard,0,6,2.333333333333333,0.6960514089238935,0.3333333333333333,9,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,40,89.0,-49,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1,8.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,8814,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14122785,Tomas Machac,TOMAS MACHAC,Aces,8.5,2026-08-25T16:20:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122785,201199,182459,Tomas Machac,8.5,Player,MEES ROTTGERING,,,https://www.flashscore.com/res/image/data/bsWIvMjl-AuG1DZlE.png,,2026-08-25T05:10:43.423-04:00,2026-08-25T13:00:49-04:00,aces,0,3811,ATP,,2,,N/A,,STALE_HISTORY,,,0.6170847879053091,,,,,,,,,,,,,,,,,,,hard,0,6.234375,2.96875,0.7221120496235034,0.6,65,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,58,250.0,-192,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,0.95,8.5,0.0,0.08,-0.42,3.73214,0.5,0.03000000000000003,3.545533,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3811,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14122989,James Duckworth,JAMES DUCKWORTH,Aces,8.5,2026-08-25T16:40:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122989,205538,182392,James Duckworth,8.5,Player,MARIANO NAVONE,,,https://www.atptour.com/-/media/alias/player-headshot/D994,,2026-08-25T05:31:11.329-04:00,2026-08-25T13:00:49-04:00,aces,0,1857,ATP,,1,,N/A,,STALE_HISTORY,,,0.5706743682708304,,,,,,,,,,,,,,,,,,,hard,0,7.222222222222222,3.185185185185185,0.7213116336112441,0.2962962962962963,27,0,1,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,79,48.0,31,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1,8.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,1857,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14086009,Anna Bondar,ANNA BONDAR,Aces,8.5,2026-08-25T17:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14086009,202896,182299,Anna Bondar,8.5,Player,CRISTINA BUCSA,,,https://www.flashscore.com/res/image/data/C00XoKfM-4hhxqfni.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,aces,0,2734,WTA,,2,,N/A,,STALE_HISTORY,,,0.5891836203076924,,,,,,,,,,,,,,,,,,,hard,0,4.918918918918919,2.72972972972973,0.6589372573458907,0.3243243243243243,37,0,1,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,70,40.0,30,WTA,2,SERVE_HEAVY,FIELD,1,,,0.5,1,8.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2734,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14120869,Ashlyn Krueger,ASHLYN KRUEGER,Double Faults,8.5,2026-08-25T18:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14120869,205515,182380,Ashlyn Krueger,8.5,Player,JULIA GRABHER,,,https://www.flashscore.com/res/image/data/lWAUIpe5-xnYae4aa.png,,2026-08-25T03:57:25.199-04:00,2026-08-25T13:00:49-04:00,double_faults,0,6724,WTA,,2,,N/A,,STALE_HISTORY,,,0.6484352821645092,,,,,,,,,,,,,,,,,,,hard,0,4.903846153846154,5.461538461538462,0.6439020281953999,0.5192307692307693,52,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,62,114.0,-52,WTA,2,NEUTRAL,FIELD,1,,,0.5,0.95,8.5,0.0,0.08,-0.42,3.73214,0.5,0.03000000000000003,3.545533,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,6724,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14120874,Julia Grabher,JULIA GRABHER,Double Faults,8.5,2026-08-25T18:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14120874,237868,182380,Julia Grabher,8.5,Player,ASHLYN KRUEGER,,,https://static.prizepicks.com/images/manual/juliagrab.png,,2026-08-25T03:57:25.632-04:00,2026-08-25T13:00:49-04:00,double_faults,0,2599,WTA,,3,,N/A,,STALE_HISTORY,,,0.6036408755642035,,,,,,,,,,,,,,,,,,,hard,0,2.142857142857143,3.5,0.5985518823459148,0.2142857142857142,14,0,1,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,114,62.0,52,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.05,8.5,0.0,0.08,-0.42,4.282828421052632,0.5,0.03000000000000003,4.068687000000001,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2599,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14087305,Fabian Marozsan,FABIAN MAROZSAN,Aces,8.5,2026-08-25T19:40:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14087305,203186,182253,Fabian Marozsan,8.5,Player,MIOMIR KECMANOVIC,,,https://www.flashscore.com/res/image/data/Ycea58fM-hhmDzIFI.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,aces,0,9213,ATP,,1,,N/A,,STALE_HISTORY,,,0.6513296214335349,,,,,,,,,,,,,,,,,,,hard,0,5.692307692307693,2.288461538461538,0.714575519067468,0.4821428571428571,56,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,63,64.0,-1,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1,8.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,9213,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14087311,Miomir Kecmanovic,MIOMIR KECMANOVIC,Aces,8.5,2026-08-25T19:40:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14087311,203337,182253,Miomir Kecmanovic,8.5,Player,FABIAN MAROZSAN,,,https://www.atptour.com/-/media/alias/player-headshot/KI95,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,aces,0,2874,ATP,,3,,N/A,,STALE_HISTORY,,,0.6168756112692229,,,,,,,,,,,,,,,,,,,hard,0,5.621212121212121,2.484848484848485,0.7470094220108798,0.5,70,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,64,63.0,1,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1,8.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2874,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14086052,Anastasia Potapova,ANASTASIA POTAPOVA,Double Faults,8.5,2026-08-25T22:40:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14086052,204692,182334,Anastasia Potapova,8.5,Player,NIKOLA BARTUNKOVA,,,https://www.flashscore.com/res/image/data/vVMPN8HG-zuZBrv4G.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,double_faults,0,2971,WTA,,3,,N/A,,STALE_HISTORY,,,0.5441912596565515,,,,,,,,,,,,,,,,,,,hard,0,2.51063829787234,4.680851063829787,0.6437098651226064,0.5531914893617021,47,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,25,38.0,-13,WTA,2,NEUTRAL,ELITE,1,,,0.5,1,8.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2971,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14122203,Benjamin Bonzi,BENJAMIN BONZI,Aces,9.5,2026-08-25T14:00:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122203,202065,182397,Benjamin Bonzi,9.5,Player,QUENTIN HALYS,,,https://static.prizepicks.com/images/manual/bonzi.webp,,2026-08-25T04:49:00.201-04:00,2026-08-25T13:00:49-04:00,aces,0,2355,ATP,,2,,N/A,,STALE_HISTORY,,,0.6326450583436669,,,,,,,,,,,,,,,,,,,hard,0,5.852941176470588,2.264705882352941,0.7188463013533796,0.5294117647058824,34,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,109,52.0,57,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1.05,9.5,0.0,0.08,-0.42,4.282828421052632,0.5,0.03000000000000003,4.068687000000001,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2355,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14088115,Luciano Darderi,LUCIANO DARDERI,Aces,10.5,2026-08-25T14:00:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14088115,202525,182281,Luciano Darderi,10.5,Player,MATTIA BELLUCCI,,,https://static.prizepicks.com/images/manual/Darderi.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,aces,0,7833,ATP,,2,,N/A,,STALE_HISTORY,,,0.6001425437606092,,,,,,,,,,,,,,,,,,,hard,0,7.631578947368421,3.105263157894737,0.7127655443720721,0.2894736842105263,38,0,1,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,22,96.0,-74,ATP,2,SERVE_HEAVY,ELITE,1,,,0.5,0.95,10.5,0.0,0.08,-0.42,3.73214,0.5,0.03000000000000003,3.545533,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,7833,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14088116,Luciano Darderi,LUCIANO DARDERI,Aces,9.5,2026-08-25T14:00:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14088116,202525,182281,Luciano Darderi,9.5,Player,MATTIA BELLUCCI,,,https://static.prizepicks.com/images/manual/Darderi.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,aces,0,7833,ATP,,1,,N/A,,STALE_HISTORY,,,0.6001425437606092,,,,,,,,,,,,,,,,,,,hard,0,7.631578947368421,3.105263157894737,0.7127655443720721,0.2894736842105263,38,0,1,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,22,96.0,-74,ATP,2,SERVE_HEAVY,ELITE,1,,,0.5,0.95,9.5,0.0,0.08,-0.42,3.73214,0.5,0.03000000000000003,3.545533,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,7833,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14121943,Adam Walton,ADAM WALTON,Aces,9.5,2026-08-25T14:00:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14121943,201389,182434,Adam Walton,9.5,Player,IGNACIO BUSE,,,https://static.prizepicks.com/images/manual/walton.webp,,2026-08-25T04:41:42.790-04:00,2026-08-25T13:00:49-04:00,aces,0,3093,ATP,,2,,N/A,,STALE_HISTORY,,,0.6339583808262749,,,,,,,,,,,,,,,,,,,hard,0,6.846153846153846,1.923076923076923,0.7054339847071522,0.358974358974359,39,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,93,36.0,57,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1.05,9.5,0.0,0.08,-0.42,4.282828421052632,0.5,0.03000000000000003,4.068687000000001,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3093,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14088617,Raphael Collignon,RAPHAEL COLLIGNON,Aces,10.5,2026-08-25T15:10:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14088617,217801,182293,Raphael Collignon,10.5,Player,RINKY HIJIKATA,,,https://static.flashscore.com/res/image/data/UyXKjhhl-djmEyg8B.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,aces,0,11222,ATP,,2,,N/A,,STALE_HISTORY,,,0.6566425169701697,,,,,,,,,,,,,,,,,,,hard,0,7.142857142857143,6.142857142857143,0.7511670619510276,0.48,25,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,38,85.0,-47,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1,10.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,11222,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14088619,Raphael Collignon,RAPHAEL COLLIGNON,Aces,9.5,2026-08-25T15:10:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14088619,217801,182293,Raphael Collignon,9.5,Player,RINKY HIJIKATA,,,https://static.flashscore.com/res/image/data/UyXKjhhl-djmEyg8B.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,aces,0,11222,ATP,,1,,N/A,,STALE_HISTORY,,,0.6566425169701697,,,,,,,,,,,,,,,,,,,hard,0,7.142857142857143,6.142857142857143,0.7511670619510276,0.48,25,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,38,85.0,-47,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1,9.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,11222,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14122988,James Duckworth,JAMES DUCKWORTH,Aces,9.5,2026-08-25T16:40:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122988,205538,182392,James Duckworth,9.5,Player,MARIANO NAVONE,,,https://www.atptour.com/-/media/alias/player-headshot/D994,,2026-08-25T05:31:11.289-04:00,2026-08-25T13:00:49-04:00,aces,0,1857,ATP,,2,,N/A,,STALE_HISTORY,,,0.5706743682708304,,,,,,,,,,,,,,,,,,,hard,0,7.222222222222222,3.185185185185185,0.7213116336112441,0.2962962962962963,27,0,1,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,79,48.0,31,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1,9.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,1857,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14122931,Lorenzo Sonego,LORENZO SONEGO,Aces,10.5,2026-08-25T17:30:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122931,203341,182435,Lorenzo Sonego,10.5,Player,ADRIAN MANNARINO,,,https://www.flashscore.com/res/image/data/WfbI2IDa-OGaImkR1.png,,2026-08-25T05:24:36.834-04:00,2026-08-25T13:00:49-04:00,aces,0,3052,ATP,,1,,N/A,,STALE_HISTORY,,,0.6565287725349218,,,,,,,,,,,,,,,,,,,hard,0,6.592592592592593,2.185185185185185,0.7375422283590843,0.4444444444444444,54,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,91,67.0,24,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1,10.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3052,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14120870,Ashlyn Krueger,ASHLYN KRUEGER,Double Faults,9.5,2026-08-25T18:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14120870,205515,182380,Ashlyn Krueger,9.5,Player,JULIA GRABHER,,,https://www.flashscore.com/res/image/data/lWAUIpe5-xnYae4aa.png,,2026-08-25T03:57:25.252-04:00,2026-08-25T13:00:49-04:00,double_faults,0,6724,WTA,,3,,N/A,,STALE_HISTORY,,,0.6484352821645092,,,,,,,,,,,,,,,,,,,hard,0,4.903846153846154,5.461538461538462,0.6439020281953999,0.5192307692307693,52,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,62,114.0,-52,WTA,2,NEUTRAL,FIELD,1,,,0.5,0.95,9.5,0.0,0.08,-0.42,3.73214,0.5,0.03000000000000003,3.545533,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,6724,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14122949,Daniil Medvedev,DANIIL MEDVEDEV,Aces,10.5,2026-08-25T18:30:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122949,201271,182439,Daniil Medvedev,10.5,Player,UNKNOWN_OPP,,,https://static.prizepicks.com/images/manual/Medvedev.png,,2026-08-25T05:28:51.453-04:00,2026-08-25T13:00:49-04:00,aces,0,2383,ATP,,1,,N/A,,STALE_HISTORY,,,0.6364811020478724,,,,,,,,,,,,,,,,,,,hard,0,8.1,4.322222222222222,0.7590058255502423,0.6813186813186813,91,1,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,8,,,ATP,2,SERVE_HEAVY,ELITE,1,,,0.5,1,10.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2383,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
