PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite,player,team,opp_team,prop_norm,line,bet_direction,final_bet_direction,rank_score,edge,tier,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Drake Powell,drake powell,BKN,0.5172413793103449,29,stocks,BKN,BKN,3,bottom,Drake Powell,26,7,9,-0.019643369268124652,-0.09591149591149588,-0.05201429499675113,0.06287815253799905,-0.01618408056211728,0.4444444444444444,0.2857142857142857,0.04389720091474475,False,False,,,,,,,,,,,,,,,,False,False
Ziaire Williams,ziaire williams,BKN,1.9090909090909092,22,stocks,BKN,BKN,1,top,Ziaire Williams,19,6,5,-0.8989368088052297,-1.4166666666666667,0.07060606060606056,-1.1166037087912088,0.5198708578081459,0.4,0.0,1.4872727272727273,False,True,,,,,,,,,,,,,,,,False,False
Day'Ron Sharpe,day'ron sharpe,BKN,1.6363636363636365,33,stocks,BKN,BKN,2,top,Day'Ron Sharpe,30,7,13,-0.40480045193709185,-0.2470220315241353,-0.8084734908668665,0.009529604382545487,-0.11343456320894642,0.3076923076923077,0.5714285714285714,-0.5614514593427312,False,False,,,,,,,,,,,,,,,,False,False
Nic Claxton,nic claxton,BKN,1.6333333333333333,30,stocks,BKN,BKN,3,top,Nic Claxton,27,8,12,-0.09252683792522064,-0.28396506874767746,0.6823167873387171,-1.202043646009163,0.29130709301900937,0.75,0.25,0.9662818560863946,True,False,,,,,,,,,,,,,,,,False,False
Amari Williams,amari williams,BOS,0.5384615384615384,13,ast,BOS,BOS,1,bottom,Amari Williams,10,1,3,-0.12236291486291488,-0.7142857142857143,-0.6166666666666667,0.22344276094276092,-0.12570139923310644,0.0,0.0,0.0976190476190476,False,False,,,,,,,,,,,,,,,,False,False
Jordan Walsh,jordan walsh,BOS,0.5483870967741935,31,ast,BOS,BOS,2,bottom,Jordan Walsh,28,7,7,-0.08062738410683977,-0.353121156929591,-0.04199679871948777,0.03630420961085988,0.20887525577145033,0.42857142857142855,0.2857142857142857,0.31112435821010326,False,True,,,,,,,,,,,,,,,,False,False
Hugo Gonzalez,hugo gonzalez,BOS,0.5714285714285714,35,ast,BOS,BOS,3,bottom,Hugo Gonzalez,32,7,10,0.014462219042886852,-0.25852366024779816,-0.08346896653398196,0.20714308642978582,-0.04381215377979177,0.3,0.2857142857142857,0.1750546937138162,False,False,,,,,,,,,,,,,,,,False,False
Derrick White,derrick white,BOS,6.212121212121212,33,ast,BOS,BOS,1,top,Derrick White,30,6,10,0.026181318799984303,-0.7414607846698301,0.26524307110514,0.18441239721193645,0.16779162435772976,0.4,0.3333333333333333,1.0067038557749701,False,True,,,,,,,,,,,,,,,,False,False
Payton Pritchard,payton pritchard,BOS,5.454545454545454,33,ast,BOS,BOS,2,top,Payton Pritchard,30,7,10,-0.2758340037998354,-0.891274539637956,0.9279813529382496,-0.8704547589162976,0.19825995413214959,0.8,0.42857142857142855,1.8192558925762055,True,True,,,,,,,,,,,,,,,,False,False
Jaylen Brown,jaylen brown,BOS,5.266666666666667,30,ast,BOS,BOS,3,top,Jaylen Brown,27,5,8,0.7522140870279328,0.8408963585434174,-1.0058528169627308,1.7251515066242102,-0.24572065079077632,0.375,0.6,-1.8467491755061483,False,False,,,,,,,,,,,,,,,,False,False
Baylor Scheierman,baylor scheierman,BOS,0.08823529411764706,34,blk,BOS,BOS,1,bottom,Baylor Scheierman,31,6,10,0.04722135840070001,-0.07532267769808153,0.16500870776732848,0.01771407326246036,0.24814894235005666,0.2,0.0,0.24033138546541,False,False,,,,,,,,,,,,,,,,False,False
Anfernee Simons,anfernee simons,BOS,0.11764705882352941,17,blk,BOS,BOS,2,bottom,Anfernee Simons,14,2,5,0.08118092225235084,-0.05555555555555555,-0.06333333333333332,0.22347295561581276,-0.0532641535183239,0.0,0.0,-0.007777777777777772,False,False,,,,,,,,,,,,,,,,False,False
Payton Pritchard,payton pritchard,BOS,0.18181818181818182,33,blk,BOS,BOS,3,bottom,Payton Pritchard,30,7,10,-0.03976593019393363,-0.051176183915656766,0.17967411180773252,-0.20242197972967205,0.18795657777384092,0.3,0.14285714285714285,0.23085029572338928,False,False,,,,,,,,,,,,,,,,False,False
Derrick White,derrick white,BOS,1.393939393939394,33,blk,BOS,BOS,1,top,Derrick White,30,6,10,-0.14546964767522633,-0.35150910097067056,-0.09005756456187493,-0.09674708420100127,0.06675380694391593,0.5,0.3333333333333333,0.26145153640879565,False,True,,,,,,,,,,,,,,,,False,False
Neemias Queta,neemias queta,BOS,1.3636363636363635,33,blk,BOS,BOS,2,top,Neemias Queta,30,7,10,0.013314834166640388,0.2637006386751284,0.0917559523809524,-0.181847613041247,-0.03693887096284948,0.2,0.42857142857142855,-0.17194468629417597,False,False,,,,,,,,,,,,,,,,False,False
Nikola Vucevic,nikola vucevic,BOS,0.6923076923076923,13,blk,BOS,BOS,3,top,Nikola Vucevic,13,4,3,-0.1851802091059082,-0.13287835249042143,-0.2061821219715957,-0.20954715708338897,0.05708321523319967,0.3333333333333333,0.75,-0.07330376948117426,False,False,,,,,,,,,,,,,,,,False,False
Amari Williams,amari williams,BOS,0.0,13,fg3m,BOS,BOS,1,bottom,Amari Williams,10,1,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Neemias Queta,neemias queta,BOS,0.0,33,fg3m,BOS,BOS,2,bottom,Neemias Queta,30,7,10,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Jordan Walsh,jordan walsh,BOS,0.5483870967741935,31,fg3m,BOS,BOS,3,bottom,Jordan Walsh,28,7,7,-0.07987057259250854,-0.1114912021253963,0.07494997999199679,-0.1414705341183174,0.10976844319328032,0.5714285714285714,0.2857142857142857,0.18644118211739308,False,False,,,,,,,,,,,,,,,,False,False
Anfernee Simons,anfernee simons,BOS,3.3529411764705883,17,fg3m,BOS,BOS,1,top,Anfernee Simons,14,2,5,-1.083478525442811,-2.5555555555555554,-0.22285714285714286,-1.2776146472575045,0.40022345905108486,0.4,0.0,2.3326984126984125,False,True,,,,,,,,,,,,,,,,False,False
Sam Hauser,sam hauser,BOS,3.09375,32,fg3m,BOS,BOS,2,top,Sam Hauser,29,5,10,-0.3535807475975428,-0.10791208791208788,-0.7921155350377361,-0.12808042074221007,-0.12842347814398394,0.3,0.4,-0.6842034471256483,False,False,,,,,,,,,,,,,,,,False,False
Derrick White,derrick white,BOS,2.484848484848485,33,fg3m,BOS,BOS,3,top,Derrick White,30,6,10,0.12698631099878668,0.6671174953581738,-0.4444283661740559,0.3036548585396513,-0.15401138698609276,0.3,0.6666666666666666,-1.1115458615322296,False,False,,,,,,,,,,,,,,,,False,False
Amari Williams,amari williams,BOS,4.0,13,pra,BOS,BOS,1,bottom,Amari Williams,10,1,3,-1.227157287157287,-4.285714285714286,-1.961111111111111,-0.3504208754208758,0.11110275979159034,0.0,0.0,2.3246031746031743,False,False,,,,,,,,,,,,,,,,False,False
Ron Harper Jr.,ron harper jr.,BOS,6.882352941176471,17,pra,BOS,BOS,2,bottom,Ron Harper Jr.,14,5,3,1.1171569501926641,3.7833333333333337,-5.340064102564103,2.1239538239538236,-0.4638181434954448,0.0,0.4,-9.123397435897436,False,False,,,,,,,,,,,,,,,,False,False
Jordan Walsh,jordan walsh,BOS,7.935483870967742,31,pra,BOS,BOS,3,bottom,Jordan Walsh,28,7,7,-0.9419630194264024,-1.766820259759129,3.027511004401761,-2.5142714111741205,0.31176488807107516,0.7142857142857143,0.42857142857142855,4.79433126416089,True,True,,,,,,,,,,,,,,,,False,False
Jaylen Brown,jaylen brown,BOS,40.1,30,pra,BOS,BOS,1,top,Jaylen Brown,27,5,8,-2.0052314544877916,-1.376190476190476,-4.064906391501219,-1.0529318398720175,-0.06727480795699034,0.375,0.4,-2.688715915310743,False,True,,,,,,,,,,,,,,,,False,False
Derrick White,derrick white,BOS,27.333333333333332,33,pra,BOS,BOS,2,top,Derrick White,30,6,10,-0.13729020951142404,2.468692155224663,-3.1802430089068023,0.9193979194555231,-0.31887976889155695,0.3,0.5,-5.648935164131466,False,False,,,,,,,,,,,,,,,,False,False
Payton Pritchard,payton pritchard,BOS,25.545454545454547,33,pra,BOS,BOS,3,top,Payton Pritchard,30,7,10,-1.1720746379562461,-4.185803973911112,1.2603091568393285,-1.420361760746376,0.11760075385218847,0.5,0.2857142857142857,5.44611313075044,False,True,,,,,,,,,,,,,,,,False,False
Amari Williams,amari williams,BOS,1.6153846153846154,13,pts,BOS,BOS,1,bottom,Amari Williams,10,1,3,-0.7977669552669551,-2.7142857142857144,-0.4944444444444444,-0.6300084175084176,0.1940019810371816,0.3333333333333333,0.0,2.21984126984127,False,False,,,,,,,,,,,,,,,,False,False
Jordan Walsh,jordan walsh,BOS,3.838709677419355,31,pts,BOS,BOS,2,bottom,Jordan Walsh,28,7,7,-0.09715456729374614,-0.7321198960133255,2.509263705482193,-1.082881039321926,0.34859884850526596,0.7142857142857143,0.2857142857142857,3.241383601495518,True,True,,,,,,,,,,,,,,,,False,False
Hugo Gonzalez,hugo gonzalez,BOS,4.0,35,pts,BOS,BOS,3,bottom,Hugo Gonzalez,32,7,10,0.8053968016829264,0.9364954968403244,-0.9365929529706619,1.9055439137118657,-0.06915009113526492,0.2,0.42857142857142855,-1.8730884498109863,False,False,,,,,,,,,,,,,,,,False,False
Jaylen Brown,jaylen brown,BOS,26.966666666666665,30,pts,BOS,BOS,1,top,Jaylen Brown,27,5,8,-2.830666992599294,-2.0655462184873947,-2.319921630094044,-3.3957789047851157,0.04882538093379416,0.25,0.4,-0.2543754116066492,False,True,,,,,,,,,,,,,,,,False,False
Derrick White,derrick white,BOS,16.484848484848484,33,pts,BOS,BOS,2,top,Derrick White,30,6,10,0.13007223203436447,4.015009105600033,-2.723218110912076,0.5031638168965358,-0.33100356513230295,0.2,0.6666666666666666,-6.738227216512109,False,False,,,,,,,,,,,,,,,,False,False
Payton Pritchard,payton pritchard,BOS,16.333333333333332,33,pts,BOS,BOS,3,top,Payton Pritchard,30,7,10,-0.5736769720486224,-2.889482758483182,0.6080741217594671,-0.23574392843623598,0.07721877813759358,0.6,0.42857142857142855,3.4975568802426493,True,True,,,,,,,,,,,,,,,,False,False
Amari Williams,amari williams,BOS,1.8461538461538463,13,reb,BOS,BOS,1,bottom,Amari Williams,10,1,3,-0.3070274170274169,-0.8571428571428572,-0.85,0.05614478114478135,0.0588778560623563,0.3333333333333333,0.0,0.0071428571428572285,False,False,,,,,,,,,,,,,,,,False,False
Ron Harper Jr.,ron harper jr.,BOS,1.8823529411764706,17,reb,BOS,BOS,2,bottom,Ron Harper Jr.,14,5,3,-0.32086762443905315,1.4366666666666668,-1.0256410256410258,-1.433092833092833,-0.4103562788772415,0.0,0.4,-2.4623076923076925,False,False,,,,,,,,,,,,,,,,False,False
Anfernee Simons,anfernee simons,BOS,2.7058823529411766,17,reb,BOS,BOS,3,bottom,Anfernee Simons,14,2,5,-0.10029504225932794,-0.38888888888888884,0.6338095238095238,-0.5422000618429189,0.36419474421789555,0.8,0.5,1.0226984126984127,True,True,,,,,,,,,,,,,,,,False,False
Neemias Queta,neemias queta,BOS,9.0,33,reb,BOS,BOS,1,top,Neemias Queta,30,7,10,-0.4125938146182084,-0.5919611555817098,-0.05088293650793663,-0.5942505372611474,0.05122389678014238,0.4,0.42857142857142855,0.5410782190737732,False,True,,,,,,,,,,,,,,,,False,False
Jaylen Brown,jaylen brown,BOS,7.866666666666666,30,reb,BOS,BOS,2,top,Jaylen Brown,27,5,8,0.07322145108357044,-0.15154061624649878,-0.7391319444444445,0.6176955582888894,-0.025085802541019383,0.25,0.6,-0.5875913281979457,False,False,,,,,,,,,,,,,,,,False,False
Nikola Vucevic,nikola vucevic,BOS,6.615384615384615,13,reb,BOS,BOS,3,top,Nikola Vucevic,13,4,3,-1.5622383521420842,-4.790038314176245,-0.431913116123642,0.02446567120480155,0.4813998101184287,0.6666666666666666,0.0,4.358125198052603,True,True,,,,,,,,,,,,,,,,False,False
Amari Williams,amari williams,BOS,0.07692307692307693,13,stl,BOS,BOS,1,bottom,Amari Williams,10,1,3,-0.001987734487734487,-0.14285714285714285,-0.061111111111111116,0.05105218855218857,-0.013701725557405616,0.0,0.0,0.08174603174603173,False,False,,,,,,,,,,,,,,,,False,False
Ron Harper Jr.,ron harper jr.,BOS,0.17647058823529413,17,stl,BOS,BOS,2,bottom,Ron Harper Jr.,14,5,3,0.1366983215197501,0.34,-0.11378205128205128,0.09252044252044252,-0.37617400271870094,0.0,0.4,-0.4537820512820513,False,False,,,,,,,,,,,,,,,,False,False
Nikola Vucevic,nikola vucevic,BOS,0.38461538461538464,13,stl,BOS,BOS,3,bottom,Nikola Vucevic,13,4,3,-0.09634382619113936,-0.48359674329501917,0.5564745196324143,-0.16458438770032974,0.3958473757408631,0.6666666666666666,0.0,1.0400712629274336,True,True,,,,,,,,,,,,,,,,False,False
Derrick White,derrick white,BOS,0.9696969696969697,33,stl,BOS,BOS,1,top,Derrick White,30,6,10,-0.21043823843966863,-0.7710187304008814,-0.2523313492063492,0.059734194377051505,0.22802813225366916,0.4,0.16666666666666666,0.5186873811945323,False,True,,,,,,,,,,,,,,,,False,False
Neemias Queta,neemias queta,BOS,0.8787878787878788,33,stl,BOS,BOS,2,top,Neemias Queta,30,7,10,-0.06241073562739993,0.22203859849919969,0.2076190476190476,-0.42329097957745176,0.04090043510363172,0.6,0.5714285714285714,-0.014419550880152093,False,False,,,,,,,,,,,,,,,,False,False
Jaylen Brown,jaylen brown,BOS,0.8333333333333334,30,stl,BOS,BOS,3,top,Jaylen Brown,27,5,8,0.32433321884013594,0.03158263305322136,0.38597407262277955,0.3936636544596662,0.060697497948941345,0.625,0.4,0.3543914395695582,False,False,,,,,,,,,,,,,,,,False,False
Ron Harper Jr.,ron harper jr.,BOS,0.5294117647058824,17,stocks,BOS,BOS,1,bottom,Ron Harper Jr.,14,5,3,0.10145340770340769,0.36833333333333335,-0.5259615384615385,0.19276094276094277,-0.29960696976931045,0.0,0.6,-0.8942948717948718,False,False,,,,,,,,,,,,,,,,False,False
Amari Williams,amari williams,BOS,0.6153846153846154,13,stocks,BOS,BOS,2,bottom,Amari Williams,10,1,3,-0.49590187590187595,-1.1428571428571428,-0.48888888888888893,-0.39158249158249153,0.1457741417794958,0.0,0.0,0.6539682539682539,False,False,,,,,,,,,,,,,,,,False,False
Jordan Walsh,jordan walsh,BOS,0.6774193548387096,31,stocks,BOS,BOS,3,bottom,Jordan Walsh,28,7,7,0.017216719245931593,-0.4269677817732737,1.2149059623849539,-0.3595356518139769,0.46694983293139997,0.7142857142857143,0.2857142857142857,1.6418737441582276,True,True,,,,,,,,,,,,,,,,False,False
Derrick White,derrick white,BOS,2.3636363636363638,33,stocks,BOS,BOS,1,top,Derrick White,30,6,10,-0.35590788611489504,-1.1225278313715519,-0.34238891376822406,-0.03701288982394974,0.17486812127819404,0.4,0.16666666666666666,0.7801389176033278,False,True,,,,,,,,,,,,,,,,False,False
Neemias Queta,neemias queta,BOS,2.242424242424242,33,stocks,BOS,BOS,2,top,Neemias Queta,30,7,10,-0.049095901460759525,0.48573923717432804,0.29937500000000006,-0.6051385926186987,-0.004655297297441468,0.5,0.5714285714285714,-0.18636423717432798,False,False,,,,,,,,,,,,,,,,False,False
Jaylen Brown,jaylen brown,BOS,1.2,30,stocks,BOS,BOS,3,top,Jaylen Brown,27,5,8,0.48384712741825925,0.39299719887955187,0.3818052290142807,0.5746031866986429,0.014549936990524611,0.375,0.6,-0.011191969865271156,False,False,,,,,,,,,,,,,,,,False,False
Xavier Tillman,xavier tillman,CHA,0.375,8,ast,CHA,CHA,1,bottom,Xavier Tillman,8,2,3,0.375,0.0,1.0,0.0,0.3430548314050829,0.3333333333333333,0.0,1.0,False,False,,,,,,,,,,,,,,,,False,False
Pat Connaughton,pat connaughton,CHA,0.5625,16,ast,CHA,CHA,2,bottom,Pat Connaughton,13,2,5,-0.16270887232425696,-0.17948717948717946,-0.5960101010101011,0.2039682539682539,-0.12743201525062633,0.2,0.5,-0.41652292152292164,False,False,,,,,,,,,,,,,,,,False,False
Tidjane Salaun,tidjane salaun,CHA,0.5625,16,ast,CHA,CHA,3,bottom,Tidjane Salaun,13,1,5,-0.07898340975264051,-0.6666666666666666,0.2390476190476191,-0.22219367933653647,0.4681406616665162,0.6,0.0,0.9057142857142857,True,False,,,,,,,,,,,,,,,,False,False
LaMelo Ball,lamelo ball,CHA,6.285714285714286,35,ast,CHA,CHA,1,top,LaMelo Ball,32,6,12,0.006020439169856701,-1.0395053613629808,0.4973254604872252,0.03298433541189968,0.2903413641301395,0.5833333333333334,0.3333333333333333,1.536830821850206,True,True,,,,,,,,,,,,,,,,False,False
Brandon Miller,brandon miller,CHA,3.4411764705882355,34,ast,CHA,CHA,2,top,Brandon Miller,31,5,12,0.06900457390291227,-0.15170131210378884,0.5508953438918144,-0.26522112679946785,0.13989273970057048,0.5833333333333334,0.2,0.7025966559956032,True,False,,,,,,,,,,,,,,,,False,False
Coby White,coby white,CHA,3.375,8,ast,CHA,CHA,3,top,Coby White,8,2,4,-0.9131249539289399,0.7507739938080493,-0.8184523809523807,-2.7663690476190474,-0.25183448860957897,0.25,0.5,-1.56922637476043,False,False,,,,,,,,,,,,,,,,False,False
Pat Connaughton,pat connaughton,CHA,0.0,16,blk,CHA,CHA,1,bottom,Pat Connaughton,13,2,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Tre Mann,tre mann,CHA,0.1,20,blk,CHA,CHA,2,bottom,Tre Mann,17,5,5,0.05140824441953563,-0.08367889420520999,0.1201335918982978,0.0988095238095238,0.3095799834422914,0.2,0.0,0.20381248610350777,False,False,,,,,,,,,,,,,,,,False,False
Collin Sexton,collin sexton,CHA,0.11764705882352941,17,blk,CHA,CHA,3,bottom,Collin Sexton,14,1,6,0.1244047619047619,0.0,0.3125,-0.019047619047619046,0.19504707535474272,0.16666666666666666,0.0,0.3125,False,False,,,,,,,,,,,,,,,,False,False
Ryan Kalkbrenner,ryan kalkbrenner,CHA,1.2758620689655173,29,blk,CHA,CHA,1,top,Ryan Kalkbrenner,26,5,9,0.4628240926359656,0.1532051282051282,0.7659980062878613,0.364451559243226,0.12678600171648,0.6666666666666666,0.4,0.6127928780827331,True,False,,,,,,,,,,,,,,,,False,False
Moussa Diabate,moussa diabate,CHA,1.1071428571428572,28,blk,CHA,CHA,2,top,Moussa Diabate,25,4,10,-0.15059514897191573,0.09565508021390379,-0.10880871607416231,-0.27812835312835316,-0.09352010514993082,0.4,0.25,-0.2044637962880661,False,False,,,,,,,,,,,,,,,,False,False
PJ Hall,pj hall,CHA,0.8888888888888888,9,blk,CHA,CHA,3,top,PJ Hall,6,2,2,-1.0765873015873018,-0.5833333333333334,-1.375,-1.2714285714285714,-0.6237705789266458,0.0,0.0,-0.7916666666666666,False,True,,,,,,,,,,,,,,,,False,False
Ryan Kalkbrenner,ryan kalkbrenner,CHA,0.0,29,fg3m,CHA,CHA,1,bottom,Ryan Kalkbrenner,26,5,9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Xavier Tillman,xavier tillman,CHA,0.0,8,fg3m,CHA,CHA,2,bottom,Xavier Tillman,8,2,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Moussa Diabate,moussa diabate,CHA,0.03571428571428571,28,fg3m,CHA,CHA,3,bottom,Moussa Diabate,25,4,10,0.005136823665010508,-0.053152852049910874,0.060749211378502,-0.02422364672364672,0.24281564150331972,0.1,0.0,0.11390206342841287,False,False,,,,,,,,,,,,,,,,False,False
LaMelo Ball,lamelo ball,CHA,3.7142857142857144,35,fg3m,CHA,CHA,1,top,LaMelo Ball,32,6,12,0.2669687009147935,-0.2796511649681838,1.582225568549098,-0.6261286716790485,0.33123066933055983,0.75,0.6666666666666666,1.861876733517282,True,False,,,,,,,,,,,,,,,,False,False
Kon Knueppel,kon knueppel,CHA,3.4,35,fg3m,CHA,CHA,2,top,Kon Knueppel,32,6,12,0.4701842355234942,0.07191426688089637,1.099957330251448,0.10106585517493305,0.20879372898700255,0.5833333333333334,0.3333333333333333,1.0280430633705517,True,False,,,,,,,,,,,,,,,,False,False
Brandon Miller,brandon miller,CHA,3.2941176470588234,34,fg3m,CHA,CHA,3,top,Brandon Miller,31,5,12,-0.2794546668654715,-1.3342120005897093,-0.4757336228794249,0.2654834860480022,0.19320572289696267,0.3333333333333333,0.2,0.8584783777102845,False,True,,,,,,,,,,,,,,,,False,False
Xavier Tillman,xavier tillman,CHA,2.125,8,pra,CHA,CHA,1,bottom,Xavier Tillman,8,2,3,1.6764384920634923,-0.5138888888888888,5.282539682539682,-0.4694444444444444,0.5904746125408628,1.0,0.0,5.796428571428571,True,True,,,,,,,,,,,,,,,,False,False
Pat Connaughton,pat connaughton,CHA,4.75,16,pra,CHA,CHA,2,bottom,Pat Connaughton,13,2,5,0.9173098269252117,-0.15384615384615374,1.603210678210678,0.7027777777777781,0.10879940078659042,0.8,0.5,1.7570568320568318,True,False,,,,,,,,,,,,,,,,False,False
Tre Mann,tre mann,CHA,6.7,20,pra,CHA,CHA,3,bottom,Tre Mann,17,5,5,-2.394488929644184,-1.2826763879395462,-1.5144193061840123,-3.8172619047619056,0.023170838824298965,0.6,0.4,-0.23174291824446613,False,True,,,,,,,,,,,,,,,,False,False
Brandon Miller,brandon miller,CHA,29.941176470588236,34,pra,CHA,CHA,1,top,Brandon Miller,31,5,12,0.017477940107491645,-6.036719740527791,0.3653187412253187,1.8815421393762406,0.25522123670560076,0.4166666666666667,0.2,6.4020384817531095,False,True,,,,,,,,,,,,,,,,False,False
LaMelo Ball,lamelo ball,CHA,29.485714285714284,35,pra,CHA,CHA,2,top,LaMelo Ball,32,6,12,1.2463155719129522,1.187791429309783,5.197030991883932,-2.1149301555179583,0.17365017549691977,0.5833333333333334,0.5,4.009239562574149,True,False,,,,,,,,,,,,,,,,False,False
Kon Knueppel,kon knueppel,CHA,28.0,35,pra,CHA,CHA,3,top,Kon Knueppel,32,6,12,-0.055854334106690384,-3.6162372707422765,0.711468604924487,0.812318690996123,0.08788126128628124,0.5833333333333334,0.3333333333333333,4.327705875666764,True,True,,,,,,,,,,,,,,,,False,False
Xavier Tillman,xavier tillman,CHA,0.5,8,pts,CHA,CHA,1,bottom,Xavier Tillman,8,2,3,0.41597222222222224,-0.1111111111111111,1.2666666666666666,-0.08333333333333333,0.6181272731143994,0.6666666666666666,0.0,1.3777777777777778,True,False,,,,,,,,,,,,,,,,False,False
