date,sport,player,prop,std_dir,gob_dir,same_direction,pair_kind,std_line,gob_line,delta_pct,distance_bucket,gob_factor,std_hit,gob_hit,std_tier,gob_tier,std_ml_prob,gob_ml_prob,prior_std_n,prior_std_hr,high_std_consistent,std_ev_realized,gob_ev_realized,ev_uplift_realized
2026-05-31,MLB,Alec Burleson,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.542,1.0,0,,False,1.0,0.35,-0.65
2026-06-01,MLB,Alec Burleson,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.542,1.0,1,1.0,False,-1.0,0.35,1.35
2026-06-02,MLB,Alec Burleson,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.542,1.0,2,0.5,False,1.0,0.35,-0.65
2026-06-03,MLB,Alec Burleson,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.542,1.0,3,0.6667,False,1.0,0.35,-0.65
2026-06-09,MLB,Alec Burleson,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.5599,0.9407,4,0.75,False,1.0,0.35,-0.65
2026-06-10,MLB,Alec Burleson,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.5599,0.9407,5,0.8,False,1.0,0.35,-0.65
2026-06-11,MLB,Alec Burleson,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.5599,0.9407,6,0.8333,False,1.0,0.35,-0.65
2026-06-16,MLB,Alec Burleson,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,7,0.8571,False,-1.0,0.35,1.35
2026-06-23,MLB,Alec Burleson,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,8,0.75,True,1.0,0.35,-0.65
2026-07-05,MLB,Alec Burleson,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,9,0.7778,True,1.0,0.35,-0.65
2026-07-06,MLB,Alec Burleson,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,10,0.8,True,-1.0,-1.0,0.0
2026-07-08,MLB,Alec Burleson,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,11,0.7273,True,1.0,0.35,-0.65
2026-06-23,MLB,Alec Burleson,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,5.0,2.5,0.5,<0.65,0.5,0,1,C,B,0.527,0.53,0,,False,-1.0,0.5,1.5
2026-06-24,MLB,Alec Burleson,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,5.0,2.5,0.5,<0.65,0.5,1,1,C,B,0.527,0.53,1,0.0,False,1.0,0.5,-0.5
2026-06-25,MLB,Alec Burleson,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,5.5,2.5,0.4545,<0.65,0.4545,1,0,C,B,0.527,0.53,2,0.5,False,1.0,-1.0,-2.0
2026-06-26,MLB,Alec Burleson,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,5.0,2.5,0.5,<0.65,0.5,1,0,C,B,0.527,0.53,3,0.6667,False,1.0,-1.0,-2.0
2026-06-27,MLB,Alec Burleson,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,5.0,2.5,0.5,<0.65,0.5,1,0,C,B,0.527,0.53,4,0.75,False,1.0,-1.0,-2.0
2026-06-28,MLB,Alec Burleson,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,5.5,2.5,0.4545,<0.65,0.4545,1,0,C,B,0.527,0.53,5,0.8,False,1.0,-1.0,-2.0
2026-07-01,MLB,Alec Burleson,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,5.5,2.5,0.4545,<0.65,0.4545,1,0,C,B,0.527,0.53,8,0.875,True,1.0,-1.0,-2.0
2026-07-02,MLB,Alec Burleson,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,5.5,2.5,0.4545,<0.65,0.4545,0,1,C,B,0.527,0.53,9,0.8889,True,-1.0,0.4545,1.4545
2026-07-05,MLB,Alec Burleson,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,6.5,3.5,0.5385,<0.65,0.5385,0,1,C,B,0.527,0.53,10,0.8,True,-1.0,0.5385,1.5385
2026-06-24,MLB,Alec Burleson,Singles,OVER,OVER,True,same_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,1,1,B,D,0.56,0.56,0,,False,1.0,1.0,0.0
2026-07-02,MLB,Alec Burleson,Singles,OVER,OVER,True,same_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,0,0,B,D,0.56,0.56,1,1.0,False,-1.0,-1.0,0.0
2026-07-05,MLB,Alec Burleson,Singles,OVER,OVER,True,same_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,1,1,B,D,0.56,0.56,2,0.5,False,1.0,1.0,0.0
2026-06-05,MLB,Alec Burleson,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.4603,1.0,0,,False,-1.0,0.35,1.35
2026-06-17,MLB,Alec Burleson,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.5277,0.56,1,0.0,False,1.0,0.35,-0.65
2026-06-19,MLB,Alec Burleson,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.4848,0.56,2,0.5,False,-1.0,0.35,1.35
2026-06-21,MLB,Alec Burleson,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.4848,0.56,3,0.3333,False,-1.0,0.35,1.35
2026-06-22,MLB,Alec Burleson,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.5025,0.56,4,0.25,False,1.0,0.35,-0.65
2026-06-25,MLB,Alec Burleson,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.527,0.56,5,0.4,False,1.0,-1.0,-2.0
2026-06-28,MLB,Alec Burleson,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.527,0.56,6,0.5,False,1.0,-1.0,-2.0
2026-06-12,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,A,C,0.0,0.555,0,,False,-1.0,0.35,1.35
2026-06-14,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.5277,0.555,1,0.0,False,1.0,0.35,-0.65
2026-06-16,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.5277,0.555,2,0.5,False,1.0,-1.0,-2.0
2026-06-19,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.5277,0.555,3,0.6667,False,1.0,-1.0,-2.0
2026-06-20,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,C,C,0.5277,0.555,4,0.75,False,-1.0,0.35,1.35
2026-06-22,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,C,C,0.5277,0.555,5,0.6,False,-1.0,0.35,1.35
2026-06-23,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.527,0.555,6,0.5,False,1.0,-1.0,-2.0
2026-06-25,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,C,C,0.527,0.555,7,0.5714,False,-1.0,0.35,1.35
2026-06-27,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,C,C,0.527,0.555,8,0.5,False,-1.0,0.35,1.35
2026-06-28,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.527,0.555,9,0.4444,False,1.0,-1.0,-2.0
2026-06-29,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.527,0.555,10,0.5,False,1.0,0.35,-0.65
2026-07-03,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.527,0.555,11,0.5455,False,1.0,-1.0,-2.0
2026-07-04,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.527,0.555,12,0.5833,False,1.0,-1.0,-2.0
2026-07-05,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.527,0.555,13,0.6154,True,1.0,-1.0,-2.0
2026-07-06,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.527,0.555,14,0.6429,True,1.0,-1.0,-2.0
2026-07-07,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.527,0.555,15,0.6667,True,1.0,0.35,-0.65
2026-07-08,MLB,Alejandro Kirk,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.527,0.555,16,0.6875,True,1.0,0.35,-0.65
2026-06-26,MLB,Alejandro Kirk,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,2.5,0.5556,<0.65,0.5556,0,0,B,B,0.53,0.53,0,,False,-1.0,-1.0,0.0
2026-06-27,MLB,Alejandro Kirk,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,2.5,0.5556,<0.65,0.5556,1,1,B,B,0.53,0.53,1,0.0,False,1.0,0.5556,-0.4444
2026-06-29,MLB,Alejandro Kirk,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,0,1,B,B,0.53,0.53,2,0.5,False,-1.0,0.5,1.5
2026-06-30,MLB,Alejandro Kirk,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,1.5,0.3333,<0.65,0.35,0,1,B,B,0.53,0.53,3,0.3333,False,-1.0,0.35,1.35
2026-07-01,MLB,Alejandro Kirk,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,1.5,0.3333,<0.65,0.35,1,1,B,B,0.53,0.53,4,0.25,False,1.0,0.35,-0.65
2026-07-03,MLB,Alejandro Kirk,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,0,0,B,B,0.53,0.53,5,0.4,False,-1.0,-1.0,0.0
2026-07-04,MLB,Alejandro Kirk,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,2.5,0.5556,<0.65,0.5556,0,0,B,B,0.53,0.53,6,0.3333,False,-1.0,-1.0,0.0
2026-07-05,MLB,Alejandro Kirk,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,0,0,B,B,0.53,0.53,7,0.2857,False,-1.0,-1.0,0.0
2026-06-23,MLB,Alejandro Osuna,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,5.0,2.5,0.5,<0.65,0.5,0,1,C,B,0.527,0.53,0,,False,-1.0,0.5,1.5
2026-06-25,MLB,Alejandro Osuna,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,4.5,1.5,0.3333,<0.65,0.35,1,1,C,B,0.527,0.53,1,0.0,False,1.0,0.35,-0.65
2026-06-26,MLB,Alejandro Osuna,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,5.0,2.5,0.5,<0.65,0.5,1,0,C,B,0.527,0.53,2,0.5,False,1.0,-1.0,-2.0
2026-06-27,MLB,Alejandro Osuna,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,1,1,B,B,0.53,0.53,3,0.6667,False,1.0,0.4286,-0.5714
2026-06-28,MLB,Alejandro Osuna,Hitter Fantasy Score,OVER,OVER,True,same_over,3.0,1.5,0.5,<0.65,0.5,0,0,B,B,0.53,0.53,4,0.75,False,-1.0,-1.0,0.0
2026-06-29,MLB,Alejandro Osuna,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,0,1,B,B,0.53,0.53,6,0.5,False,-1.0,0.4286,1.4286
2026-06-30,MLB,Alejandro Osuna,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,0,1,B,B,0.53,0.53,7,0.4286,False,-1.0,0.4286,1.4286
2026-07-02,MLB,Alejandro Osuna,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,4.5,1.5,0.3333,<0.65,0.35,0,1,C,B,0.527,0.53,8,0.375,False,-1.0,0.35,1.35
2026-07-04,MLB,Alejandro Osuna,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,0,0,B,B,0.53,0.53,9,0.3333,False,-1.0,-1.0,0.0
2026-07-05,MLB,Alejandro Osuna,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,4.5,1.5,0.3333,<0.65,0.35,1,0,C,B,0.533,0.53,11,0.3636,False,1.0,-1.0,-2.0
2026-05-31,MLB,Alex Bregman,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,A,C,0.4123,1.0,0,,False,-1.0,0.35,1.35
2026-06-02,MLB,Alex Bregman,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.4123,1.0,1,0.0,False,1.0,0.35,-0.65
2026-06-03,MLB,Alex Bregman,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.4123,1.0,2,0.5,False,1.0,0.35,-0.65
2026-06-06,MLB,Alex Bregman,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,A,C,0.4163,1.0,3,0.6667,False,1.0,-1.0,-2.0
2026-06-07,MLB,Alex Bregman,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,A,C,0.4163,1.0,4,0.75,False,1.0,-1.0,-2.0
2026-06-09,MLB,Alex Bregman,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,2.5,1.5,0.6,<0.65,0.6,0,1,A,C,0.0,0.525,5,0.8,False,-1.0,0.6,1.6
2026-06-10,MLB,Alex Bregman,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,2.5,1.5,0.6,<0.65,0.6,1,0,A,C,0.0,0.525,6,0.6667,False,1.0,-1.0,-2.0
2026-06-12,MLB,Alex Bregman,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,7,0.7143,False,1.0,0.35,-0.65
2026-06-13,MLB,Alex Bregman,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,8,0.75,True,-1.0,0.35,1.35
2026-06-14,MLB,Alex Bregman,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,9,0.6667,True,1.0,0.35,-0.65
2026-06-20,MLB,Alex Bregman,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,10,0.7,True,1.0,0.35,-0.65
2026-06-22,MLB,Alex Bregman,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,11,0.7273,True,-1.0,-1.0,0.0
2026-06-25,MLB,Alex Bregman,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,12,0.6667,True,1.0,0.35,-0.65
2026-07-04,MLB,Alex Bregman,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,13,0.6923,True,-1.0,-1.0,0.0
2026-07-05,MLB,Alex Bregman,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,14,0.6429,True,1.0,0.35,-0.65
2026-07-07,MLB,Alex Bregman,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,15,0.6667,True,1.0,0.35,-0.65
2026-07-08,MLB,Alex Bregman,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.527,0.555,16,0.6875,True,1.0,0.35,-0.65
2026-06-23,MLB,Alex Bregman,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,0,B,B,0.53,0.53,0,,False,-1.0,-1.0,0.0
2026-06-24,MLB,Alex Bregman,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,1,B,B,0.53,0.53,1,0.0,False,-1.0,0.4545,1.4545
2026-06-27,MLB,Alex Bregman,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,1,1,B,B,0.53,0.53,2,0.0,False,1.0,0.4545,-0.5455
2026-06-29,MLB,Alex Bregman,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,1,1,B,B,0.53,0.53,3,0.3333,False,1.0,0.5,-0.5
2026-06-30,MLB,Alex Bregman,Hitter Fantasy Score,OVER,OVER,True,same_over,6.0,2.5,0.4167,<0.65,0.4167,1,1,B,A,0.53,0.8423,5,0.6,False,1.0,0.4167,-0.5833
2026-07-01,MLB,Alex Bregman,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,1,B,B,0.53,0.53,6,0.6667,False,-1.0,0.4545,1.4545
2026-07-03,MLB,Alex Bregman,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,1,1,B,B,0.53,0.53,7,0.5714,False,1.0,0.4545,-0.5455
2026-07-04,MLB,Alex Bregman,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,0,B,B,0.53,0.53,8,0.625,True,-1.0,-1.0,0.0
2026-07-05,MLB,Alex Bregman,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,1,1,B,B,0.53,0.53,9,0.5556,False,1.0,0.4545,-0.5455
2026-07-01,MLB,Alex Bregman,Singles,UNDER,OVER,False,std_under_gob_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,1,0,C,D,0.527,0.56,0,,False,1.0,-1.0,-2.0
2026-07-03,MLB,Alex Bregman,Singles,UNDER,OVER,False,std_under_gob_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,0,1,D,D,0.5657,0.56,1,1.0,False,-1.0,1.0,2.0
2026-06-09,MLB,Alex Bregman,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,A,C,0.0,0.7582,0,,False,-1.0,0.35,1.35
2026-06-10,MLB,Alex Bregman,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,A,C,0.0,0.7582,1,0.0,False,1.0,-1.0,-2.0
2026-06-11,MLB,Alex Bregman,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,A,C,0.0,0.7582,2,0.5,False,-1.0,0.35,1.35
2026-07-09,MLB,Alex Bregman,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,B,A,0.4478,0.9127,3,0.3333,False,1.0,-1.0,-2.0
2026-06-01,MLB,Alex Call,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,A,C,0.4123,1.0,0,,False,1.0,-1.0,-2.0
2026-06-17,MLB,Alex Call,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,C,C,0.5277,0.555,1,1.0,False,-1.0,0.35,1.35
2026-06-20,MLB,Alex Call,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.5277,0.555,2,0.5,False,1.0,-1.0,-2.0
2026-06-24,MLB,Alex Freeland,Hitter Fantasy Score,OVER,OVER,True,same_over,3.0,1.5,0.5,<0.65,0.5,1,1,B,C,0.53,0.53,0,,False,1.0,0.5,-0.5
2026-06-27,MLB,Alex Freeland,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,1,1,B,B,0.53,0.53,1,1.0,False,1.0,0.4286,-0.5714
2026-06-28,MLB,Alex Freeland,Hitter Fantasy Score,OVER,OVER,True,same_over,3.0,1.5,0.5,<0.65,0.5,1,1,B,C,0.53,0.53,2,1.0,False,1.0,0.5,-0.5
2026-06-29,MLB,Alex Freeland,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,0,0,B,B,0.53,0.53,3,1.0,False,-1.0,-1.0,0.0
2026-07-01,MLB,Alex Freeland,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,2.5,0.5556,<0.65,0.5556,0,0,B,B,0.53,0.53,4,0.75,False,-1.0,-1.0,0.0
2026-06-29,MLB,Alex Freeland,Total Bases,OVER,OVER,True,same_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,0,0,B,D,0.56,0.56,0,,False,-1.0,-1.0,0.0
2026-06-28,MLB,Alex Jackson,Hits,OVER,OVER,True,same_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,1,1,B,D,0.57,0.57,0,,False,1.0,1.0,0.0
2026-06-23,MLB,Alex Jackson,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.0,1.5,0.5,<0.65,0.5,1,0,C,C,0.527,0.53,0,,False,1.0,-1.0,-2.0
2026-06-09,MLB,Alika Williams,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.2424,0.7511,0,,False,1.0,0.35,-0.65
2026-06-15,MLB,Alika Williams,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.5277,0.555,1,1.0,False,1.0,0.35,-0.65
2026-06-26,MLB,Alika Williams,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.0,1.5,0.5,<0.65,0.5,0,1,C,C,0.527,0.53,0,,False,-1.0,0.5,1.5
2026-06-29,MLB,Alika Williams,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,4.5,2.5,0.5556,<0.65,0.5556,0,1,C,B,0.527,0.53,1,0.0,False,-1.0,0.5556,1.5556
2026-06-30,MLB,Alika Williams,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,4.5,1.5,0.3333,<0.65,0.35,1,1,C,B,0.527,0.53,2,0.0,False,1.0,0.35,-0.65
2026-07-01,MLB,Alika Williams,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.0,1.5,0.5,<0.65,0.5,0,1,C,C,0.527,0.53,3,0.3333,False,-1.0,0.5,1.5
2026-07-03,MLB,Alika Williams,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.5,1.5,0.4286,<0.65,0.4286,0,1,C,B,0.527,0.53,4,0.25,False,-1.0,0.4286,1.4286
2026-07-04,MLB,Alika Williams,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.5,1.5,0.4286,<0.65,0.4286,1,0,C,B,0.527,0.53,5,0.2,False,1.0,-1.0,-2.0
2026-07-04,MLB,Alí Sánchez,Hits,UNDER,OVER,False,std_under_gob_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,1,0,D,D,0.5657,0.57,0,,False,1.0,-1.0,-2.0
2026-06-30,MLB,Alí Sánchez,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.0,1.5,0.5,<0.65,0.5,1,0,C,C,0.527,0.53,0,,False,1.0,-1.0,-2.0
2026-06-07,MLB,Amed Rosario,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.5888,1.0,0,,False,1.0,0.35,-0.65
2026-06-14,MLB,Amed Rosario,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,1,1.0,False,-1.0,-1.0,0.0
2026-06-22,MLB,Amed Rosario,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,C,C,0.5277,0.555,2,0.5,False,-1.0,0.35,1.35
2026-06-24,MLB,Amed Rosario,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.527,0.555,3,0.3333,False,1.0,0.35,-0.65
2026-06-25,MLB,Amed Rosario,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.527,0.555,4,0.5,False,1.0,0.35,-0.65
2026-06-26,MLB,Amed Rosario,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.527,0.555,5,0.6,False,1.0,-1.0,-2.0
2026-06-27,MLB,Amed Rosario,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.527,0.555,6,0.6667,False,1.0,0.35,-0.65
2026-07-07,MLB,Amed Rosario,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.527,0.555,7,0.7143,False,1.0,-1.0,-2.0
