game_date,event_id,ESPN_ATHLETE_ID,PLAYER_NAME,PLAYER_NORM,TEAM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FG2M,FG2A,FTM,FTA,SEASON
2025-10-04,401820322,2987869,Jewell Loyd,jewell loyd,LV,35,18,4,0,0,0,1,8.0,16.0,2.0,7.0,6.0,9.0,0.0,0.0,2025
2025-10-04,401820322,4281190,Dana Evans,dana evans,LV,26,21,2,3,4,0,0,8.0,13.0,5.0,6.0,3.0,7.0,0.0,0.0,2025
2025-10-04,401820322,4597509,Aaliyah Nye,aaliyah nye,LV,1,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2025
2025-10-05,401820325,2529140,Alyssa Thomas,alyssa thomas,PHX,30,10,6,5,3,0,3,5.0,9.0,0.0,0.0,5.0,9.0,0.0,0.0,2025
2025-10-05,401820325,4068042,Natasha Mack,natasha mack,PHX,19,6,10,0,1,1,0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,2025
2025-10-05,401820325,4281929,Satou Sabally,satou sabally,PHX,27,22,9,2,0,0,2,7.0,19.0,2.0,9.0,5.0,10.0,6.0,7.0,2025
2025-10-05,401820325,2998938,Kahleah Copper,kahleah copper,PHX,31,23,3,0,0,0,2,9.0,18.0,3.0,8.0,6.0,10.0,2.0,3.0,2025
2025-10-05,401820325,5274110,Monique Akoa Makani,monique akoa makani,PHX,27,9,1,7,1,0,1,3.0,8.0,0.0,3.0,3.0,5.0,3.0,4.0,2025
2025-10-05,401820325,869,DeWanna Bonner,dewanna bonner,PHX,23,4,0,1,1,0,0,1.0,5.0,0.0,2.0,1.0,3.0,2.0,2.0,2025
2025-10-05,401820325,3142087,Kathryn Westbeld,kathryn westbeld,PHX,17,0,3,0,1,0,1,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2025
2025-10-05,401820325,3916514,Kalani Brown,kalani brown,PHX,4,2,0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2025
2025-10-05,401820325,887,Sami Whitcomb,sami whitcomb,PHX,14,0,0,2,1,0,1,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2025
2025-10-05,401820325,3920741,Kitija Laksa,kitija laksa,PHX,4,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2025
2025-10-05,401820325,4282168,Kiana Williams,kiana williams,PHX,4,2,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2025
2025-10-05,401820325,4398776,NaLyssa Smith,nalyssa smith,LV,21,3,5,1,1,1,1,1.0,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2025
2025-10-05,401820325,4433633,Kierstan Bell,kierstan bell,LV,7,2,0,0,0,0,0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2025
2025-10-05,401820325,3149391,A'ja Wilson,a ja wilson,LV,32,28,14,3,1,0,3,13.0,23.0,0.0,0.0,13.0,23.0,2.0,4.0,2025
2025-10-05,401820325,2529122,Chelsea Gray,chelsea gray,LV,35,10,8,10,3,3,3,4.0,9.0,1.0,3.0,3.0,6.0,1.0,2.0,2025
2025-10-05,401820325,4065870,Jackie Young,jackie young,LV,34,32,8,2,1,0,3,12.0,20.0,3.0,7.0,9.0,13.0,5.0,5.0,2025
2025-10-05,401820325,2529458,Cheyenne Parker-Tyus,cheyenne parker tyus,LV,2,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2025
2025-10-05,401820325,3934218,Megan Gustafson,megan gustafson,LV,13,2,0,0,0,0,0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,2025
2025-10-05,401820325,2987869,Jewell Loyd,jewell loyd,LV,30,9,7,0,3,2,0,3.0,8.0,3.0,7.0,0.0,1.0,0.0,0.0,2025
2025-10-05,401820325,4281190,Dana Evans,dana evans,LV,26,5,0,5,0,0,3,2.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,2025
2025-10-05,401820325,4597509,Aaliyah Nye,aaliyah nye,LV,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-10-09,401820326,4398776,NaLyssa Smith,nalyssa smith,LV,17,2,7,1,0,1,0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2025
2025-10-09,401820326,4433633,Kierstan Bell,kierstan bell,LV,11,0,0,0,1,1,0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2025
2025-10-09,401820326,3149391,A'ja Wilson,a ja wilson,LV,38,34,14,4,0,3,3,11.0,20.0,1.0,2.0,10.0,18.0,11.0,12.0,2025
2025-10-09,401820326,2529122,Chelsea Gray,chelsea gray,LV,39,11,2,5,3,3,1,4.0,11.0,1.0,4.0,3.0,7.0,2.0,3.0,2025
2025-10-09,401820326,4065870,Jackie Young,jackie young,LV,37,21,3,9,2,0,0,7.0,18.0,1.0,7.0,6.0,11.0,6.0,6.0,2025
2025-10-09,401820326,2590093,Kiah Stokes,kiah stokes,LV,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-10-09,401820326,3934218,Megan Gustafson,megan gustafson,LV,11,0,2,0,1,0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025
2025-10-09,401820326,2987869,Jewell Loyd,jewell loyd,LV,30,16,7,1,1,0,2,4.0,7.0,4.0,7.0,0.0,0.0,4.0,4.0,2025
2025-10-09,401820326,4281190,Dana Evans,dana evans,LV,16,6,1,1,0,0,0,2.0,5.0,2.0,2.0,0.0,3.0,0.0,0.0,2025
2025-10-09,401820326,4597509,Aaliyah Nye,aaliyah nye,LV,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-10-09,401820326,2529140,Alyssa Thomas,alyssa thomas,PHX,39,14,12,9,2,0,3,5.0,11.0,0.0,0.0,5.0,11.0,4.0,6.0,2025
2025-10-09,401820326,4068042,Natasha Mack,natasha mack,PHX,7,0,2,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025
2025-10-09,401820326,4281929,Satou Sabally,satou sabally,PHX,32,24,5,3,0,1,5,8.0,15.0,2.0,6.0,6.0,9.0,6.0,8.0,2025
2025-10-09,401820326,2998938,Kahleah Copper,kahleah copper,PHX,36,17,2,0,1,0,1,6.0,14.0,1.0,5.0,5.0,9.0,4.0,4.0,2025
2025-10-09,401820326,5274110,Monique Akoa Makani,monique akoa makani,PHX,25,6,1,1,0,0,1,2.0,7.0,2.0,3.0,0.0,4.0,0.0,0.0,2025
2025-10-09,401820326,869,DeWanna Bonner,dewanna bonner,PHX,31,25,10,0,0,1,1,7.0,11.0,2.0,3.0,5.0,8.0,9.0,13.0,2025
2025-10-09,401820326,3142087,Kathryn Westbeld,kathryn westbeld,PHX,6,2,0,0,1,0,0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2025
2025-10-09,401820326,887,Sami Whitcomb,sami whitcomb,PHX,25,0,1,3,1,0,1,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,2025
2025-10-11,401820329,4398776,NaLyssa Smith,nalyssa smith,LV,23,5,5,0,1,0,2,2.0,4.0,0.0,0.0,2.0,4.0,1.0,2.0,2025
2025-10-11,401820329,4433633,Kierstan Bell,kierstan bell,LV,7,3,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2025
2025-10-11,401820329,3149391,A'ja Wilson,a ja wilson,LV,36,31,9,4,2,3,2,7.0,21.0,0.0,2.0,7.0,19.0,17.0,19.0,2025
2025-10-11,401820329,2529122,Chelsea Gray,chelsea gray,LV,38,18,4,4,2,2,0,6.0,15.0,4.0,9.0,2.0,6.0,2.0,4.0,2025
2025-10-11,401820329,4065870,Jackie Young,jackie young,LV,35,18,7,8,1,0,2,5.0,14.0,1.0,6.0,4.0,8.0,7.0,8.0,2025
2025-10-11,401820329,2590093,Kiah Stokes,kiah stokes,LV,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-10-11,401820329,3934218,Megan Gustafson,megan gustafson,LV,9,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-10-11,401820329,2987869,Jewell Loyd,jewell loyd,LV,31,12,4,1,1,1,1,4.0,10.0,4.0,8.0,0.0,2.0,0.0,0.0,2025
2025-10-11,401820329,4281190,Dana Evans,dana evans,LV,21,10,1,2,0,0,0,3.0,7.0,2.0,5.0,1.0,2.0,2.0,2.0,2025
2025-10-11,401820329,869,DeWanna Bonner,dewanna bonner,PHX,35,10,10,1,0,1,0,4.0,10.0,1.0,2.0,3.0,8.0,1.0,1.0,2025
2025-10-11,401820329,2529140,Alyssa Thomas,alyssa thomas,PHX,40,17,12,10,0,0,9,7.0,11.0,0.0,0.0,7.0,11.0,3.0,3.0,2025
2025-10-11,401820329,4068042,Natasha Mack,natasha mack,PHX,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-10-11,401820329,2998938,Kahleah Copper,kahleah copper,PHX,36,30,6,1,0,0,3,12.0,22.0,0.0,4.0,12.0,18.0,6.0,7.0,2025
2025-10-11,401820329,5274110,Monique Akoa Makani,monique akoa makani,PHX,29,10,5,4,2,0,3,3.0,7.0,1.0,3.0,2.0,4.0,3.0,3.0,2025
2025-10-11,401820329,3142087,Kathryn Westbeld,kathryn westbeld,PHX,16,3,3,0,0,1,1,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,2025
2025-10-11,401820329,3916514,Kalani Brown,kalani brown,PHX,18,10,4,0,1,2,2,3.0,6.0,0.0,0.0,3.0,6.0,4.0,5.0,2025
2025-10-11,401820329,887,Sami Whitcomb,sami whitcomb,PHX,17,3,0,1,0,1,0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,2025
2025-10-11,401820329,4399342,Lexi Held,lexi held,PHX,7,3,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2025
2026-05-15,401856908,2529130,Natasha Howard,natasha howard,MIN,35.0,26,5,4,0,3,7,11.0,14.0,0.0,0.0,11.0,14.0,4.0,6.0,2026
2026-05-15,401856908,3054590,Nia Coffey,nia coffey,MIN,30.0,13,8,1,1,2,1,5.0,6.0,3.0,3.0,2.0,3.0,0.0,0.0,2026
2026-05-15,401856908,2529205,Kayla McBride,kayla mcbride,MIN,34.0,11,8,1,1,1,2,1.0,7.0,0.0,2.0,1.0,5.0,9.0,11.0,2026
2026-05-15,401856908,2987891,Courtney Williams,courtney williams,MIN,31.0,21,5,3,2,0,1,9.0,10.0,3.0,4.0,6.0,6.0,0.0,0.0,2026
2026-05-15,401856908,4433791,Olivia Miles,olivia miles,MIN,32.0,15,2,6,0,1,3,7.0,12.0,0.0,1.0,7.0,11.0,1.0,1.0,2026
2026-05-15,401856908,4873358,Antonia Delaere,antonia delaere,MIN,13.0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-15,401856908,5278237,Anastasiia Olairi Kosu,anastasiia olairi kosu,MIN,5.0,2,0,1,0,0,0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2026
2026-05-15,401856908,5345322,Emma Cechova,emma cechova,MIN,11.0,2,2,0,0,0,0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2026
2026-05-15,401856908,4280850,Maya Caldwell,maya caldwell,MIN,11.0,0,0,3,2,0,1,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,2026
2026-05-15,401856908,3906949,Jessica Shepard,jessica shepard,DAL,31.0,7,6,4,1,0,0,3.0,8.0,0.0,1.0,3.0,7.0,1.0,2.0,2026
2026-05-15,401856908,3913881,Alanna Smith,alanna smith,DAL,27.0,6,4,5,2,1,2,3.0,6.0,0.0,1.0,3.0,5.0,0.0,1.0,2026
2026-05-15,401856908,2529047,Odyssey Sims,odyssey sims,DAL,25.0,11,1,3,2,0,1,4.0,8.0,1.0,2.0,3.0,6.0,2.0,2.0,2026
2026-05-15,401856908,3904577,Arike Ogunbowale,arike ogunbowale,DAL,30.0,6,4,1,0,0,1,2.0,11.0,1.0,4.0,1.0,7.0,1.0,1.0,2026
2026-05-15,401856908,4433730,Paige Bueckers,paige bueckers,DAL,31.0,27,3,8,0,0,3,7.0,13.0,3.0,4.0,4.0,9.0,10.0,11.0,2026
2026-05-15,401856908,924,Alysha Clark,alysha clark,DAL,3.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-15,401856908,4399415,Maddy Siegrist,maddy siegrist,DAL,16.0,17,4,1,0,1,0,7.0,11.0,0.0,3.0,7.0,8.0,3.0,3.0,2026
2026-05-15,401856908,4790266,Awak Kuier,awak kuier,DAL,6.0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-15,401856908,4433790,Azzi Fudd,azzi fudd,DAL,20.0,8,1,0,1,1,2,4.0,7.0,0.0,2.0,4.0,5.0,0.0,0.0,2026
2026-05-15,401856908,4433807,Aziaha James,aziaha james,DAL,11.0,4,2,0,2,0,1,1.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2026
2026-05-15,401856909,2998928,Breanna Stewart,breanna stewart,NY,28.0,22,7,1,0,0,2,8.0,14.0,1.0,4.0,7.0,10.0,5.0,6.0,2026
2026-05-15,401856909,2999101,Jonquel Jones,jonquel jones,NY,26.0,6,9,3,1,0,2,2.0,4.0,0.0,0.0,2.0,4.0,2.0,2.0,2026
2026-05-15,401856909,2593770,Betnijah Laney-Hamilton,betnijah laney hamilton,NY,17.0,8,2,2,1,0,0,3.0,6.0,2.0,5.0,1.0,1.0,0.0,0.0,2026
2026-05-15,401856909,4038379,Marine Johannes,marine johannes,NY,28.0,3,3,11,2,0,1,1.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,2026
2026-05-15,401856909,5345320,Pauline Astier,pauline astier,NY,22.0,20,3,2,1,0,0,7.0,12.0,3.0,6.0,4.0,6.0,3.0,4.0,2026
2026-05-15,401856909,4432844,Aubrey Griffin,aubrey griffin,NY,2.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-15,401856909,4595823,Alex Fowler,alex fowler,NY,17.0,12,0,1,0,0,3,4.0,7.0,2.0,5.0,2.0,2.0,2.0,2.0,2026
2026-05-15,401856909,4337216,Han Xu,han xu,NY,7.0,3,2,2,0,0,1,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2026
2026-05-15,401856909,2327695,Rebekah Gardner,rebekah gardner,NY,20.0,14,5,5,0,0,1,4.0,7.0,2.0,4.0,2.0,3.0,4.0,4.0,2026
2026-05-15,401856909,2566110,Julie Vanloo,julie vanloo,NY,18.0,9,0,4,1,0,2,3.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,2026
2026-05-15,401856909,3102133,Rebecca Allen,rebecca allen,NY,14.0,3,0,1,1,0,0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,2026
2026-05-15,401856909,3906972,Bridget Carleton,bridget carleton,POR,25.0,11,5,2,1,0,1,4.0,11.0,2.0,6.0,2.0,5.0,1.0,1.0,2026
2026-05-15,401856909,4068346,Kamiah Smalls,kamiah smalls,POR,16.0,2,0,4,0,0,2,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,2026
2026-05-15,401856909,4398729,Emily Engstler,emily engstler,POR,19.0,11,4,0,0,1,1,4.0,7.0,2.0,3.0,2.0,4.0,1.0,2.0,2026
2026-05-15,401856909,5209202,Nyadiew Puoch,nyadiew puoch,POR,31.0,13,2,2,2,0,1,5.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,2026
2026-05-15,401856909,4682797,Luisa Geiselsoder,luisa geiselsoder,POR,22.0,6,5,1,1,0,1,3.0,6.0,0.0,2.0,3.0,4.0,0.0,0.0,2026
2026-05-15,401856909,5105406,Frieda Buhner,frieda buhner,POR,14.0,0,0,0,0,0,2,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2026
2026-05-15,401856909,3934218,Megan Gustafson,megan gustafson,POR,14.0,14,3,0,0,0,1,5.0,6.0,0.0,1.0,5.0,5.0,4.0,4.0,2026
2026-05-15,401856909,5108550,Serah Williams,serah williams,POR,4.0,1,2,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2026
2026-05-15,401856909,4068159,Sug Sutton,sug sutton,POR,20.0,8,3,8,0,0,1,3.0,13.0,1.0,5.0,2.0,8.0,1.0,4.0,2026
2026-05-15,401856909,4595910,Haley Jones,haley jones,POR,15.0,10,3,2,1,0,2,3.0,6.0,0.0,1.0,3.0,5.0,4.0,6.0,2026
2026-05-15,401856909,4703794,Sarah Ashlee Barker,sarah ashlee barker,POR,21.0,6,3,2,1,0,3,2.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,2026
2026-05-13,401856904,4432830,Jordan Horston,jordan horston,SEA,18.0,1,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2026
2026-05-13,401856904,2529183,Stefanie Dolson,stefanie dolson,SEA,22.0,16,3,0,0,2,3,6.0,8.0,2.0,3.0,4.0,5.0,2.0,2.0,2026
2026-05-13,401856904,5220150,Dominique Malonga,dominique malonga,SEA,32.0,21,7,1,1,1,1,9.0,19.0,2.0,3.0,7.0,16.0,1.0,4.0,2026
2026-05-13,401856904,3906753,Natisha Hiedeman,natisha hiedeman,SEA,22.0,5,0,5,0,0,2,2.0,6.0,1.0,4.0,1.0,2.0,0.0,0.0,2026
2026-05-13,401856904,4698736,Flau'jae Johnson,flau jae johnson,SEA,29.0,7,6,2,1,1,3,2.0,7.0,0.0,1.0,2.0,6.0,3.0,4.0,2026
2026-05-13,401856904,4433643,Mackenzie Holmes,mackenzie holmes,SEA,5.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-13,401856904,5105731,Grace VanSlooten,grace vanslooten,SEA,12.0,2,2,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2026
2026-05-13,401856904,3058892,Lexie Brown,lexie brown,SEA,16.0,0,3,1,0,0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2026
2026-05-13,401856904,4432832,Zia Cooke,zia cooke,SEA,16.0,7,3,2,0,0,1,3.0,8.0,1.0,5.0,2.0,3.0,0.0,0.0,2026
2026-05-13,401856904,5017726,Jade Melbourne,jade melbourne,SEA,28.0,14,1,6,3,0,4,5.0,9.0,1.0,3.0,4.0,6.0,3.0,3.0,2026
2026-05-13,401856904,4398768,Nyara Sabally,nyara sabally,TOR,26.0,8,5,3,2,2,2,2.0,4.0,0.0,1.0,2.0,3.0,4.0,6.0,2026
2026-05-13,401856904,4434020,Teonni Key,teonni key,TOR,8.0,2,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2026
2026-05-13,401856904,2988756,Brittney Sykes,brittney sykes,TOR,33.0,18,8,6,1,1,4,5.0,14.0,0.0,2.0,5.0,12.0,8.0,9.0,2026
2026-05-13,401856904,3904576,Marina Mabrey,marina mabrey,TOR,29.0,26,4,3,4,0,1,9.0,20.0,6.0,11.0,3.0,9.0,2.0,2.0,2026
2026-05-13,401856904,4001679,Julie Allemand,julie allemand,TOR,29.0,2,3,6,3,0,3,1.0,5.0,0.0,2.0,1.0,3.0,0.0,0.0,2026
2026-05-13,401856904,3910470,Maria Conde,maria conde,TOR,29.0,16,8,0,1,0,1,6.0,13.0,4.0,8.0,2.0,5.0,0.0,0.0,2026
2026-05-13,401856904,4874475,Nikolina Milic,nikolina milic,TOR,10.0,2,1,1,0,0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2026
2026-05-13,401856904,5345444,Laura Juskaite,laura juskaite,TOR,7.0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2026
2026-05-13,401856904,3142327,Kia Nurse,kia nurse,TOR,7.0,0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2026
2026-05-13,401856904,4399342,Lexi Held,lexi held,TOR,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-13,401856904,4565505,Kiki Rice,kiki rice,TOR,21.0,12,2,1,0,0,0,5.0,9.0,1.0,3.0,4.0,6.0,1.0,1.0,2026
2026-05-14,401856905,3099736,Stephanie Talbot,stephanie talbot,LV,12.0,4,2,0,0,0,0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2026
2026-05-14,401856905,4398776,NaLyssa Smith,nalyssa smith,LV,18.0,6,5,2,2,0,2,2.0,4.0,0.0,0.0,2.0,4.0,2.0,4.0,2026
2026-05-14,401856905,3149391,A'ja Wilson,a ja wilson,LV,21.0,22,11,1,0,2,1,8.0,15.0,0.0,0.0,8.0,15.0,6.0,9.0,2026
2026-05-14,401856905,2529122,Chelsea Gray,chelsea gray,LV,26.0,7,6,6,1,1,2,3.0,7.0,1.0,3.0,2.0,4.0,0.0,0.0,2026
2026-05-14,401856905,4065870,Jackie Young,jackie young,LV,27.0,11,1,6,2,0,1,4.0,10.0,0.0,2.0,4.0,8.0,3.0,3.0,2026
2026-05-14,401856905,2529458,Cheyenne Parker-Tyus,cheyenne parker tyus,LV,18.0,10,5,1,1,2,1,3.0,5.0,0.0,0.0,3.0,5.0,4.0,5.0,2026
2026-05-14,401856905,3142086,Brianna Turner,brianna turner,LV,18.0,0,5,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-14,401856905,4433633,Kierstan Bell,kierstan bell,LV,9.0,0,1,0,0,0,0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2026
2026-05-14,401856905,2987869,Jewell Loyd,jewell loyd,LV,28.0,11,2,1,1,0,2,4.0,11.0,3.0,8.0,1.0,3.0,0.0,0.0,2026
2026-05-14,401856905,4280892,Chennedy Carter,chennedy carter,LV,25.0,27,8,4,2,0,4,13.0,16.0,1.0,2.0,12.0,14.0,0.0,0.0,2026
2026-05-14,401856905,4433635,Diamond Miller,diamond miller,CON,24.0,5,2,1,0,0,1,1.0,9.0,1.0,3.0,0.0,6.0,2.0,2.0,2026
2026-05-14,401856905,4398966,Olivia Nelson-Ododa,olivia nelson ododa,CON,22.0,14,6,3,1,0,2,5.0,7.0,0.0,0.0,5.0,7.0,4.0,4.0,2026
2026-05-14,401856905,3922628,Kennedy Burke,kennedy burke,CON,31.0,4,1,5,0,1,4,2.0,8.0,0.0,3.0,2.0,5.0,0.0,0.0,2026
2026-05-14,401856905,4433514,Saniya Rivers,saniya rivers,CON,30.0,8,1,4,0,1,2,2.0,11.0,0.0,1.0,2.0,10.0,4.0,4.0,2026
2026-05-14,401856905,4703609,Charlisse Leger-Walker,charlisse leger walker,CON,16.0,2,2,2,0,0,2,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2026
2026-05-14,401856905,4684384,Aneesah Morrow,aneesah morrow,CON,24.0,16,11,0,1,0,0,4.0,16.0,1.0,3.0,3.0,13.0,7.0,10.0,2026
2026-05-14,401856905,5105732,Raegan Beers,raegan beers,CON,14.0,7,3,0,1,0,0,3.0,8.0,0.0,0.0,3.0,8.0,1.0,2.0,2026
2026-05-14,401856905,4433412,Hailey Van Lith,hailey van lith,CON,22.0,9,0,1,2,1,2,3.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,2026
2026-05-14,401856905,4898898,Gianna Kneepkens,gianna kneepkens,CON,16.0,4,3,0,1,0,0,2.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,2026
2026-05-14,401856906,4433630,Rickea Jackson,rickea jackson,CHI,39.0,18,5,5,1,2,1,6.0,18.0,1.0,5.0,5.0,13.0,5.0,6.0,2026
2026-05-14,401856906,4433405,Kamilla Cardoso,kamilla cardoso,CHI,27.0,8,7,1,1,2,1,3.0,10.0,0.0,0.0,3.0,10.0,2.0,5.0,2026
2026-05-14,401856906,2491205,Skylar Diggins,skylar diggins,CHI,34.0,15,5,7,1,2,0,5.0,16.0,1.0,4.0,4.0,12.0,4.0,6.0,2026
2026-05-14,401856906,4432865,Jacy Sheldon,jacy sheldon,CHI,31.0,12,7,4,3,1,1,4.0,8.0,2.0,5.0,2.0,3.0,2.0,2.0,2026
2026-05-14,401856906,4858656,Gabriela Jaquez,gabriela jaquez,CHI,26.0,7,5,2,0,0,1,3.0,7.0,1.0,2.0,2.0,5.0,0.0,0.0,2026
2026-05-14,401856906,2566081,Elizabeth Williams,elizabeth williams,CHI,13.0,2,6,0,0,1,1,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2026
2026-05-14,401856906,2529137,Natasha Cloud,natasha cloud,CHI,18.0,7,4,0,0,0,3,3.0,7.0,1.0,3.0,2.0,4.0,0.0,0.0,2026
2026-05-14,401856906,2566186,Rachel Banham,rachel banham,CHI,12.0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2026
2026-05-14,401856906,2529622,Kayla Thornton,kayla thornton,GS,30.0,0,6,0,0,1,0,0.0,11.0,0.0,3.0,0.0,8.0,0.0,0.0,2026
2026-05-14,401856906,3142328,Gabby Williams,gabby williams,GS,32.0,18,5,1,1,1,2,6.0,17.0,3.0,6.0,3.0,11.0,3.0,4.0,2026
2026-05-14,401856906,2590093,Kiah Stokes,kiah stokes,GS,29.0,7,11,2,0,5,0,3.0,8.0,0.0,2.0,3.0,6.0,1.0,2.0,2026
2026-05-14,401856906,4065780,Kaila Charles,kaila charles,GS,28.0,9,9,2,0,0,1,4.0,9.0,1.0,4.0,3.0,5.0,0.0,0.0,2026
2026-05-14,401856906,4398935,Veronica Burton,veronica burton,GS,36.0,16,3,4,1,0,5,5.0,15.0,2.0,6.0,3.0,9.0,4.0,4.0,2026
2026-05-14,401856906,4432834,Laeticia Amihere,laeticia amihere,GS,11.0,3,1,1,1,2,1,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2026
2026-05-14,401856906,4790264,Janelle Salaun,janelle salaun,GS,17.0,6,1,0,0,0,0,1.0,5.0,1.0,4.0,0.0,1.0,3.0,4.0,2026
2026-05-14,401856906,4899328,Kaitlyn Chen,kaitlyn chen,GS,18.0,4,6,0,0,0,2,2.0,8.0,0.0,1.0,2.0,7.0,0.0,0.0,2026
2026-05-14,401856907,3142255,Monique Billings,monique billings,IND,27.0,9,8,2,1,0,3,2.0,4.0,1.0,1.0,1.0,3.0,4.0,6.0,2026
2026-05-14,401856907,4432831,Aliyah Boston,aliyah boston,IND,23.0,4,7,2,0,2,2,0.0,3.0,0.0,1.0,0.0,2.0,4.0,4.0,2026
2026-05-14,401856907,3142191,Kelsey Mitchell,kelsey mitchell,IND,27.0,23,0,0,1,0,2,9.0,17.0,3.0,9.0,6.0,8.0,2.0,2.0,2026
2026-05-14,401856907,3907781,Sophie Cunningham,sophie cunningham,IND,27.0,12,7,1,1,0,0,5.0,9.0,2.0,5.0,3.0,4.0,0.0,0.0,2026
2026-05-14,401856907,4433403,Caitlin Clark,caitlin clark,IND,31.0,24,4,9,2,1,6,9.0,17.0,1.0,7.0,8.0,10.0,5.0,5.0,2026
2026-05-14,401856907,3142055,Myisha Hines-Allen,myisha hines allen,IND,11.0,2,2,3,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2026
