PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,avg_toi,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite
Esteury Ruiz,esteury ruiz,LAD,0.21052631578947367,19,,hits,LAD,LAD,1,bottom,Esteury Ruiz,16,6,4,-0.13086801882757765,0.20144087938205588,-0.26805555555555555,-0.37171855921855923,-0.4492369968040895,0.0,0.5,-0.4694964349376114,False,False
Hyeseong Kim,hyeseong kim,LAD,0.3,20,,hits,LAD,LAD,2,bottom,Hyeseong Kim,17,3,5,-0.03603539714903764,-0.37896825396825395,-0.11787878787878787,0.12374410552945125,-0.01605344154907626,0.2,0.0,0.2610894660894661,False,True
Alex Call,alex call,LAD,0.4,10,,hits,LAD,LAD,3,bottom,Alex Call,7,0,3,-0.23424036281179136,,-0.1761904761904762,-0.2777777777777778,0.17273017056899115,0.3333333333333333,,,False,False
Freddie Freeman,freddie freeman,LAD,1.15,20,,hits,LAD,LAD,1,top,Freddie Freeman,17,0,6,0.04679434266941095,,-0.04738562091503266,0.09816523189728933,-0.15902653022338056,0.3333333333333333,,,False,False
Shohei Ohtani,shohei ohtani,LAD,1.1,20,,hits,LAD,LAD,2,top,Shohei Ohtani,17,0,5,0.055426738774489635,,-0.29315359477124187,0.20066854441854445,-0.27526692000942926,0.0,,,False,False
Andy Pages,andy pages,LAD,1.0,20,,hits,LAD,LAD,3,top,Andy Pages,17,0,6,0.062250446593007144,,0.15734126984126987,0.010382724821227474,0.3410539107707018,0.3333333333333333,,,False,False
Hyeseong Kim,hyeseong kim,LAD,0.05,20,,home_runs,LAD,LAD,1,bottom,Hyeseong Kim,17,3,5,0.058823529411764705,0.0,0.0,0.1111111111111111,-0.21646397433319942,0.0,0.0,0.0,False,False
Miguel Rojas,miguel rojas,LAD,0.05,20,,home_runs,LAD,LAD,2,bottom,Miguel Rojas,17,0,6,0.03719965282294549,,-0.021527777777777774,0.06923279678697636,-0.1270533680648076,0.0,,,False,False
Esteury Ruiz,esteury ruiz,LAD,0.05263157894736842,19,,home_runs,LAD,LAD,3,bottom,Esteury Ruiz,16,6,4,0.032798079167564456,0.1568627450980392,-0.04618055555555556,-0.038614163614163616,-0.3051314629585323,0.0,0.16666666666666666,-0.20304330065359477,False,False
Shohei Ohtani,shohei ohtani,LAD,0.4,20,,home_runs,LAD,LAD,1,top,Shohei Ohtani,17,0,5,-0.03467383807030502,,0.04774509803921566,-0.06901506144927196,-0.12181546594645563,0.4,,,False,False
Max Muncy,max muncy,LAD,0.3,20,,home_runs,LAD,LAD,2,top,Max Muncy,17,0,7,-0.1676108657828745,,-0.12988515244154344,-0.1940188651218063,0.023533733082173817,0.2857142857142857,,,False,False
Freddie Freeman,freddie freeman,LAD,0.25,20,,home_runs,LAD,LAD,3,top,Freddie Freeman,17,0,6,0.14414400023578677,,0.381318082788671,0.014776318843304487,0.28282265866867323,0.3333333333333333,,,False,False
Esteury Ruiz,esteury ruiz,LAD,0.10526315789473684,19,,rbi,LAD,LAD,1,bottom,Esteury Ruiz,16,6,4,0.007062157613628196,0.23005545652604475,-0.09236111111111112,-0.14964896214896214,-0.33177072351004955,0.0,0.3333333333333333,-0.32241656763715587,False,False
Alex Call,alex call,LAD,0.2,10,,rbi,LAD,LAD,2,bottom,Alex Call,7,0,3,-0.37970521541950114,,-0.33968253968253964,-0.4097222222222222,0.008274184316332964,0.0,,,False,False
Alex Freeland,alex freeland,LAD,0.2,20,,rbi,LAD,LAD,3,bottom,Alex Freeland,17,2,5,0.06099148377877208,-0.21637426900584794,-0.26907347554406374,0.28149711399711397,-0.02274049485805017,0.0,0.0,-0.052699206538215804,False,True
Shohei Ohtani,shohei ohtani,LAD,0.7,20,,rbi,LAD,LAD,1,top,Shohei Ohtani,17,0,5,-0.08019133201932327,,-0.06691176470588231,-0.08572448506659036,-0.009895206743915568,0.4,,,False,False
Freddie Freeman,freddie freeman,LAD,0.65,20,,rbi,LAD,LAD,2,top,Freddie Freeman,17,0,6,0.19109948055950607,,0.13592047930283224,0.22119711760860084,-0.1095721862610256,0.3333333333333333,,,False,False
Max Muncy,max muncy,LAD,0.6,20,,rbi,LAD,LAD,3,top,Max Muncy,17,0,7,-0.3697674146408439,,-0.2886164587292407,-0.42657308377896613,-0.046404421641130754,0.2857142857142857,,,False,False
