player,team,date,game_id,points,totalRebounds,assists,steals,blocks,threePointFieldGoalsMade,freeThrowsMade,espnFPS
Jaylin Williams,OKC,2025-11-02,401810003,12.0,3.0,4.0,1.0,1.0,4.0,0.0,23.0
Isaiah Hartenstein,OKC,2025-11-02,401810003,14.0,14.0,8.0,1.0,1.0,0.0,2.0,45.1
Shai Gilgeous-Alexander,OKC,2025-11-02,401810003,30.0,2.0,7.0,1.0,0.0,1.0,13.0,47.15
Aaron Wiggins,OKC,2025-11-02,401810003,15.0,1.0,1.0,0.0,1.0,3.0,0.0,20.8
Cason Wallace,OKC,2025-11-02,401810003,13.0,0.0,1.0,5.0,0.0,3.0,2.0,23.1
Brooks Barnhizer,OKC,2025-11-02,401810003,2.0,3.0,1.0,1.0,0.0,0.0,0.0,8.4
Ousmane Dieng,OKC,2025-11-02,401810003,3.0,1.0,1.0,0.0,1.0,1.0,0.0,7.1
Branden Carlson,OKC,2025-11-02,401810003,11.0,5.0,1.0,0.0,0.0,1.0,0.0,18.6
Alex Caruso,OKC,2025-11-02,401810003,8.0,2.0,0.0,1.0,1.0,2.0,0.0,13.1
Isaiah Joe,OKC,2025-11-02,401810003,13.0,5.0,1.0,1.0,0.0,3.0,0.0,19.8
Chris Youngblood,OKC,2025-11-02,401810003,6.0,1.0,0.0,0.0,0.0,2.0,0.0,8.2
Ajay Mitchell,OKC,2025-11-02,401810003,10.0,5.0,8.0,1.0,0.0,0.0,6.0,22.9
Jabari Walker,PHI,2025-11-02,401810004,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.9
Adem Bona,PHI,2025-11-02,401810004,2.0,3.0,0.0,1.0,1.0,0.0,0.0,7.6
Kelly Oubre Jr.,PHI,2025-11-02,401810004,29.0,3.0,0.0,1.0,1.0,3.0,2.0,38.3
Tyrese Maxey,PHI,2025-11-02,401810004,26.0,6.0,7.0,1.0,0.0,4.0,4.0,44.1
VJ Edgecombe,PHI,2025-11-02,401810004,16.0,2.0,3.0,3.0,0.0,2.0,2.0,24.8
Trendon Watford,PHI,2025-11-02,401810004,16.0,9.0,7.0,0.0,1.0,1.0,1.0,40.45
Johni Broome,PHI,2025-11-02,401810004,4.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0
Justin Edwards,PHI,2025-11-02,401810004,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.6
Andre Drummond,PHI,2025-11-02,401810004,5.0,8.0,0.0,1.0,1.0,0.0,1.0,14.55
Kyle Lowry,PHI,2025-11-02,401810004,3.0,0.0,1.0,1.0,0.0,1.0,0.0,6.4
Quentin Grimes,PHI,2025-11-02,401810004,22.0,6.0,13.0,1.0,1.0,4.0,4.0,47.4
Hunter Sallis,PHI,2025-11-02,401810004,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.7
Michael Porter Jr.,BKN,2025-11-02,401810004,17.0,17.0,2.0,1.0,0.0,1.0,2.0,30.4
Nic Claxton,BKN,2025-11-02,401810004,19.0,7.0,5.0,1.0,3.0,0.0,3.0,40.75
Terance Mann,BKN,2025-11-02,401810004,17.0,5.0,4.0,3.0,0.0,0.0,3.0,33.65
Tyrese Martin,BKN,2025-11-02,401810004,0.0,2.0,4.0,0.0,1.0,0.0,0.0,2.8
Cam Thomas,BKN,2025-11-02,401810004,29.0,1.0,1.0,0.0,0.0,4.0,7.0,32.05
Jalen Wilson,BKN,2025-11-02,401810004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
Ziaire Williams,BKN,2025-11-02,401810004,13.0,5.0,0.0,2.0,0.0,1.0,4.0,19.6
Noah Clowney,BKN,2025-11-02,401810004,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.8
Day'Ron Sharpe,BKN,2025-11-02,401810004,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.15
Drake Powell,BKN,2025-11-02,401810004,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5.4
Egor Demin,BKN,2025-11-02,401810004,5.0,0.0,2.0,1.0,0.0,1.0,0.0,8.5
Lauri Markkanen,UTAH,2025-11-02,401810005,29.0,7.0,3.0,0.0,0.0,3.0,2.0,39.9
Taylor Hendricks,UTAH,2025-11-02,401810005,14.0,7.0,1.0,0.0,0.0,2.0,2.0,25.5
Jusuf Nurkic,UTAH,2025-11-02,401810005,3.0,9.0,2.0,2.0,0.0,0.0,1.0,12.55
Svi Mykhailiuk,UTAH,2025-11-02,401810005,3.0,2.0,2.0,0.0,1.0,1.0,0.0,7.8
Keyonte George,UTAH,2025-11-02,401810005,25.0,2.0,7.0,1.0,1.0,1.0,8.0,37.6
Kevin Love,UTAH,2025-11-02,401810005,3.0,5.0,5.0,0.0,0.0,0.0,3.0,11.95
Kyle Anderson,UTAH,2025-11-02,401810005,5.0,0.0,2.0,1.0,0.0,0.0,1.0,7.95
Kyle Filipowski,UTAH,2025-11-02,401810005,4.0,1.0,2.0,1.0,0.0,0.0,0.0,8.4
Cody Williams,UTAH,2025-11-02,401810005,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.7
Brice Sensabaugh,UTAH,2025-11-02,401810005,7.0,1.0,0.0,1.0,0.0,0.0,5.0,10.45
Ace Bailey,UTAH,2025-11-02,401810005,6.0,0.0,1.0,1.0,0.0,0.0,0.0,6.7
Walter Clayton Jr.,UTAH,2025-11-02,401810005,4.0,2.0,2.0,0.0,0.0,0.0,2.0,7.9
Miles Bridges,CHA,2025-11-02,401810005,29.0,4.0,6.0,0.0,0.0,3.0,12.0,42.6
Ryan Kalkbrenner,CHA,2025-11-02,401810005,2.0,4.0,0.0,4.0,4.0,0.0,0.0,14.3
Collin Sexton,CHA,2025-11-02,401810005,10.0,4.0,12.0,0.0,0.0,1.0,1.0,25.25
Sion James,CHA,2025-11-02,401810005,15.0,5.0,3.0,0.0,0.0,3.0,0.0,28.6
Kon Knueppel,CHA,2025-11-02,401810005,24.0,6.0,5.0,1.0,0.0,4.0,2.0,41.1
Moussa Diabate,CHA,2025-11-02,401810005,17.0,12.0,0.0,0.0,1.0,0.0,3.0,36.55
Tidjane Salaun,CHA,2025-11-02,401810005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Plumlee,CHA,2025-11-02,401810005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3
Pat Connaughton,CHA,2025-11-02,401810005,6.0,1.0,0.0,0.0,1.0,2.0,0.0,7.3
Tre Mann,CHA,2025-11-02,401810005,13.0,4.0,0.0,0.0,0.0,3.0,2.0,15.9
KJ Simpson,CHA,2025-11-02,401810005,7.0,4.0,4.0,1.0,0.0,1.0,2.0,14.9
Liam McNeeley,CHA,2025-11-02,401810005,3.0,1.0,1.0,0.0,0.0,1.0,0.0,5.7
Jalen Johnson,ATL,2025-11-02,401810006,23.0,13.0,5.0,1.0,0.0,1.0,2.0,44.5
Zaccharie Risacher,ATL,2025-11-02,401810006,8.0,2.0,5.0,3.0,0.0,0.0,0.0,19.4
Kristaps Porzingis,ATL,2025-11-02,401810006,15.0,12.0,5.0,0.0,1.0,0.0,5.0,33.85
Nickeil Alexander-Walker,ATL,2025-11-02,401810006,16.0,3.0,5.0,0.0,1.0,0.0,10.0,22.2
Dyson Daniels,ATL,2025-11-02,401810006,18.0,4.0,3.0,4.0,1.0,0.0,2.0,33.9
Onyeka Okongwu,ATL,2025-11-02,401810006,7.0,5.0,2.0,0.0,0.0,1.0,2.0,8.9
Mouhamed Gueye,ATL,2025-11-02,401810006,4.0,3.0,0.0,0.0,0.0,0.0,2.0,7.8
Luke Kennard,ATL,2025-11-02,401810006,15.0,2.0,2.0,1.0,0.0,3.0,2.0,24.1
Vit Krejci,ATL,2025-11-02,401810006,3.0,2.0,1.0,0.0,0.0,1.0,0.0,4.2
Larry Nance Jr.,CLE,2025-11-02,401810006,2.0,4.0,4.0,1.0,0.0,0.0,0.0,6.5
De'Andre Hunter,CLE,2025-11-02,401810006,19.0,7.0,3.0,3.0,0.0,2.0,7.0,31.35
Evan Mobley,CLE,2025-11-02,401810006,14.0,8.0,5.0,3.0,1.0,1.0,1.0,28.75
Donovan Mitchell,CLE,2025-11-02,401810006,37.0,2.0,5.0,2.0,1.0,8.0,5.0,53.35
Jaylon Tyson,CLE,2025-11-02,401810006,18.0,3.0,2.0,0.0,0.0,5.0,1.0,22.95
Dean Wade,CLE,2025-11-02,401810006,11.0,6.0,3.0,0.0,0.0,2.0,1.0,21.45
Thomas Bryant,CLE,2025-11-02,401810006,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0
Lonzo Ball,CLE,2025-11-02,401810006,8.0,6.0,3.0,1.0,0.0,2.0,0.0,15.4
Craig Porter Jr.,CLE,2025-11-02,401810006,4.0,7.0,3.0,1.0,0.0,0.0,0.0,16.8
Tyrese Proctor,CLE,2025-11-02,401810006,4.0,0.0,2.0,1.0,0.0,0.0,2.0,7.7
Jaren Jackson Jr.,MEM,2025-11-02,401810007,20.0,9.0,3.0,0.0,0.0,1.0,3.0,34.15
Jaylen Wells,MEM,2025-11-02,401810007,7.0,5.0,2.0,0.0,0.0,1.0,0.0,11.4
Jock Landale,MEM,2025-11-02,401810007,14.0,6.0,2.0,1.0,0.0,2.0,0.0,26.8
Kentavious Caldwell-Pope,MEM,2025-11-02,401810007,12.0,0.0,2.0,0.0,0.0,2.0,4.0,10.1
Cam Spencer,MEM,2025-11-02,401810007,4.0,4.0,4.0,2.0,0.0,1.0,1.0,9.85
Santi Aldama,MEM,2025-11-02,401810007,15.0,4.0,2.0,0.0,0.0,2.0,3.0,19.55
Olivier-Maxence Prosper,MEM,2025-11-02,401810007,6.0,2.0,0.0,1.0,0.0,0.0,2.0,10.7
Cedric Coward,MEM,2025-11-02,401810007,12.0,5.0,5.0,0.0,0.0,0.0,2.0,25.6
John Konchar,MEM,2025-11-02,401810007,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
Vince Williams Jr.,MEM,2025-11-02,401810007,14.0,3.0,3.0,2.0,0.0,2.0,2.0,25.7
Javon Small,MEM,2025-11-02,401810007,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7
Brandon Ingram,TOR,2025-11-02,401810007,26.0,7.0,4.0,0.0,1.0,1.0,5.0,43.65
RJ Barrett,TOR,2025-11-02,401810007,27.0,6.0,6.0,0.0,0.0,2.0,5.0,42.45
Scottie Barnes,TOR,2025-11-02,401810007,19.0,12.0,8.0,1.0,5.0,3.0,0.0,48.0
Collin Murray-Boyles,TOR,2025-11-02,401810007,15.0,9.0,5.0,3.0,0.0,0.0,1.0,33.55
Immanuel Quickley,TOR,2025-11-02,401810007,9.0,4.0,3.0,0.0,0.0,2.0,3.0,16.15
Sandro Mamukelashvili,TOR,2025-11-02,401810007,0.0,3.0,1.0,0.0,1.0,0.0,0.0,4.3
Jamison Battle,TOR,2025-11-02,401810007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ochai Agbaji,TOR,2025-11-02,401810007,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.7
Jamal Shead,TOR,2025-11-02,401810007,9.0,0.0,5.0,0.0,0.0,2.0,1.0,18.45
Ja'Kobe Walter,TOR,2025-11-02,401810007,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.4
Gradey Dick,TOR,2025-11-02,401810007,8.0,4.0,0.0,0.0,0.0,1.0,1.0,12.05
Isaac Okoro,CHI,2025-11-03,401810008,14.0,1.0,0.0,0.0,0.0,2.0,0.0,14.9
Matas Buzelis,CHI,2025-11-03,401810008,14.0,8.0,0.0,1.0,0.0,4.0,0.0,22.5
Nikola Vucevic,CHI,2025-11-03,401810008,17.0,14.0,4.0,0.0,1.0,3.0,2.0,39.2
Tre Jones,CHI,2025-11-03,401810008,15.0,2.0,5.0,1.0,0.0,1.0,2.0,24.5
Josh Giddey,CHI,2025-11-03,401810008,23.0,11.0,12.0,2.0,0.0,1.0,2.0,53.3
Jalen Smith,CHI,2025-11-03,401810008,12.0,5.0,0.0,0.0,0.0,2.0,0.0,19.6
Patrick Williams,CHI,2025-11-03,401810008,11.0,2.0,3.0,2.0,0.0,2.0,3.0,17.35
Dalen Terry,CHI,2025-11-03,401810008,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4
Julian Phillips,CHI,2025-11-03,401810008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
Jevon Carter,CHI,2025-11-03,401810008,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
Kevin Huerter,CHI,2025-11-03,401810008,7.0,3.0,2.0,1.0,2.0,1.0,0.0,14.9
OG Anunoby,NY,2025-11-03,401810008,21.0,2.0,4.0,2.0,1.0,3.0,2.0,32.6
Karl-Anthony Towns,NY,2025-11-03,401810008,20.0,15.0,5.0,0.0,2.0,2.0,8.0,46.3
Mitchell Robinson,NY,2025-11-03,401810008,0.0,5.0,1.0,0.0,2.0,0.0,0.0,6.8
Mikal Bridges,NY,2025-11-03,401810008,10.0,5.0,9.0,1.0,0.0,2.0,2.0,26.1
Jalen Brunson,NY,2025-11-03,401810008,31.0,5.0,3.0,2.0,0.0,4.0,7.0,42.95
Guerschon Yabusele,NY,2025-11-03,401810008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Pacome Dadiet,NY,2025-11-03,401810008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Diawara,NY,2025-11-03,401810008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Clarkson,NY,2025-11-03,401810008,15.0,0.0,2.0,0.0,0.0,3.0,0.0,19.8
Josh Hart,NY,2025-11-03,401810008,14.0,9.0,3.0,1.0,0.0,1.0,3.0,27.85
Landry Shamet,NY,2025-11-03,401810008,9.0,1.0,1.0,0.0,0.0,3.0,0.0,12.0
Miles McBride,NY,2025-11-03,401810008,8.0,4.0,3.0,1.0,0.0,2.0,0.0,16.2
Tyler Kolek,NY,2025-11-03,401810008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Barnes,SA,2025-11-03,401810009,13.0,4.0,2.0,1.0,0.0,3.0,4.0,21.7
Julian Champagnie,SA,2025-11-03,401810009,9.0,4.0,1.0,2.0,0.0,1.0,4.0,17.1
Victor Wembanyama,SA,2025-11-03,401810009,9.0,9.0,2.0,1.0,4.0,1.0,0.0,19.2
Devin Vassell,SA,2025-11-03,401810009,4.0,3.0,2.0,0.0,0.0,0.0,0.0,5.5
Stephon Castle,SA,2025-11-03,401810009,26.0,7.0,5.0,2.0,1.0,2.0,4.0,48.2
Keldon Johnson,SA,2025-11-03,401810009,19.0,3.0,2.0,0.0,0.0,1.0,2.0,24.7
Harrison Ingram,SA,2025-11-03,401810009,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.2
David Jones Garcia,SA,2025-11-03,401810009,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.6
Carter Bryant,SA,2025-11-03,401810009,10.0,1.0,0.0,2.0,0.0,1.0,1.0,14.05
Riley Minix,SA,2025-11-03,401810009,9.0,1.0,0.0,1.0,0.0,1.0,0.0,13.4
Bismack Biyombo,SA,2025-11-03,401810009,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6
Jordan McLaughlin,SA,2025-11-03,401810009,3.0,3.0,4.0,2.0,0.0,0.0,1.0,10.05
Dylan Harper,SA,2025-11-03,401810009,12.0,1.0,0.0,0.0,0.0,0.0,2.0,15.4
Royce O'Neale,PHX,2025-11-03,401810009,11.0,6.0,4.0,2.0,0.0,3.0,0.0,26.3
Ryan Dunn,PHX,2025-11-03,401810009,17.0,5.0,1.0,1.0,0.0,3.0,2.0,28.6
Mark Williams,PHX,2025-11-03,401810009,7.0,7.0,2.0,1.0,2.0,0.0,1.0,19.85
Grayson Allen,PHX,2025-11-03,401810009,17.0,3.0,3.0,0.0,0.0,5.0,0.0,23.2
Devin Booker,PHX,2025-11-03,401810009,28.0,2.0,13.0,1.0,0.0,2.0,6.0,53.2
Nigel Hayes-Davis,PHX,2025-11-03,401810009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.2
Oso Ighodaro,PHX,2025-11-03,401810009,4.0,5.0,2.0,0.0,1.0,0.0,0.0,10.7
Rasheer Fleming,PHX,2025-11-03,401810009,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.2
Nick Richards,PHX,2025-11-03,401810009,10.0,3.0,2.0,0.0,0.0,0.0,2.0,18.0
Khaman Maluach,PHX,2025-11-03,401810009,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.8
Jordan Goodwin,PHX,2025-11-03,401810009,11.0,3.0,2.0,2.0,0.0,3.0,2.0,19.3
Collin Gillespie,PHX,2025-11-03,401810009,15.0,2.0,4.0,1.0,1.0,3.0,2.0,25.1
Koby Brea,PHX,2025-11-03,401810009,4.0,0.0,1.0,0.0,0.0,0.0,2.0,6.1
Andrew Wiggins,MIA,2025-11-03,401810010,15.0,9.0,1.0,1.0,1.0,1.0,2.0,22.7
Bam Adebayo,MIA,2025-11-03,401810010,17.0,8.0,5.0,3.0,1.0,1.0,4.0,39.4
Kel'el Ware,MIA,2025-11-03,401810010,7.0,4.0,0.0,0.0,1.0,1.0,0.0,14.7
Davion Mitchell,MIA,2025-11-03,401810010,8.0,0.0,8.0,1.0,0.0,1.0,1.0,18.75
Pelle Larsson,MIA,2025-11-03,401810010,17.0,5.0,6.0,0.0,0.0,1.0,4.0,33.5
Simone Fontecchio,MIA,2025-11-03,401810010,9.0,4.0,0.0,0.0,0.0,2.0,3.0,7.85
Jaime Jaquez Jr.,MIA,2025-11-03,401810010,31.0,8.0,4.0,0.0,0.0,0.0,9.0,47.85
Nikola Jovic,MIA,2025-11-03,401810010,9.0,3.0,2.0,0.0,0.0,1.0,2.0,12.0
Dru Smith,MIA,2025-11-03,401810010,7.0,1.0,3.0,2.0,0.0,1.0,0.0,14.2
Rui Hachimura,LAL,2025-11-03,401810010,15.0,6.0,2.0,0.0,0.0,3.0,0.0,24.3
Jaxson Hayes,LAL,2025-11-03,401810010,15.0,5.0,1.0,1.0,1.0,1.0,0.0,30.1
Marcus Smart,LAL,2025-11-03,401810010,11.0,3.0,4.0,2.0,1.0,3.0,0.0,23.0
Luka Doncic,LAL,2025-11-03,401810010,29.0,11.0,10.0,3.0,0.0,1.0,10.0,53.0
Austin Reaves,LAL,2025-11-03,401810010,26.0,4.0,11.0,0.0,0.0,4.0,4.0,42.1
Jarred Vanderbilt,LAL,2025-11-03,401810010,4.0,4.0,0.0,1.0,0.0,0.0,2.0,9.7
Jake LaRavia,LAL,2025-11-03,401810010,25.0,8.0,3.0,4.0,0.0,2.0,3.0,48.05
Dalton Knecht,LAL,2025-11-03,401810010,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6
Bronny James,LAL,2025-11-03,401810010,2.0,0.0,2.0,3.0,0.0,0.0,0.0,6.4
Julius Randle,MIN,2025-11-04,401810011,19.0,11.0,10.0,2.0,0.0,0.0,7.0,45.35
Jaden McDaniels,MIN,2025-11-04,401810011,22.0,3.0,3.0,2.0,1.0,2.0,2.0,38.3
Rudy Gobert,MIN,2025-11-04,401810011,15.0,12.0,1.0,0.0,1.0,0.0,3.0,32.05
Mike Conley,MIN,2025-11-04,401810011,9.0,3.0,7.0,0.0,0.0,2.0,1.0,22.05
Donte DiVincenzo,MIN,2025-11-04,401810011,25.0,9.0,5.0,0.0,1.0,6.0,3.0,43.15
Leonard Miller,MIN,2025-11-04,401810011,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2
Joan Beringer,MIN,2025-11-04,401810011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2
Naz Reid,MIN,2025-11-04,401810011,21.0,3.0,2.0,1.0,1.0,4.0,3.0,33.85
Jaylen Clark,MIN,2025-11-04,401810011,2.0,5.0,2.0,0.0,0.0,0.0,0.0,5.3
Terrence Shannon Jr.,MIN,2025-11-04,401810011,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4.25
Bones Hyland,MIN,2025-11-04,401810011,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8
Rob Dillingham,MIN,2025-11-04,401810011,7.0,3.0,1.0,0.0,0.0,0.0,3.0,8.05
Noah Clowney,BKN,2025-11-04,401810011,15.0,6.0,1.0,2.0,0.0,4.0,1.0,20.25
Nic Claxton,BKN,2025-11-04,401810011,19.0,8.0,7.0,0.0,1.0,0.0,7.0,40.55
Terance Mann,BKN,2025-11-04,401810011,7.0,4.0,5.0,1.0,0.0,1.0,0.0,15.7
Tyrese Martin,BKN,2025-11-04,401810011,12.0,3.0,2.0,0.0,0.0,2.0,2.0,16.7
Cam Thomas,BKN,2025-11-04,401810011,25.0,2.0,3.0,2.0,0.0,1.0,4.0,31.5
Jalen Wilson,BKN,2025-11-04,401810011,7.0,1.0,1.0,0.0,0.0,0.0,5.0,7.65
E.J. Liddell,BKN,2025-11-04,401810011,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.4
Ziaire Williams,BKN,2025-11-04,401810011,14.0,2.0,0.0,0.0,1.0,3.0,3.0,18.15
Danny Wolf,BKN,2025-11-04,401810011,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0
Day'Ron Sharpe,BKN,2025-11-04,401810011,3.0,7.0,0.0,2.0,1.0,0.0,1.0,10.15
Egor Demin,BKN,2025-11-04,401810011,2.0,2.0,4.0,2.0,1.0,0.0,0.0,10.2
Ben Saraf,BKN,2025-11-04,401810011,5.0,1.0,0.0,0.0,0.0,1.0,2.0,5.2
Nolan Traore,BKN,2025-11-04,401810011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
Giannis Antetokounmpo,MIL,2025-11-04,401810012,33.0,13.0,5.0,2.0,0.0,1.0,4.0,58.3
Myles Turner,MIL,2025-11-04,401810012,9.0,7.0,1.0,0.0,5.0,2.0,1.0,22.25
Gary Trent Jr.,MIL,2025-11-04,401810012,11.0,2.0,2.0,1.0,0.0,3.0,2.0,13.1
AJ Green,MIL,2025-11-04,401810012,13.0,1.0,3.0,0.0,0.0,4.0,1.0,17.75
Ryan Rollins,MIL,2025-11-04,401810012,10.0,5.0,7.0,1.0,0.0,2.0,0.0,20.9
Taurean Prince,MIL,2025-11-04,401810012,6.0,3.0,0.0,1.0,0.0,2.0,0.0,8.8
Bobby Portis,MIL,2025-11-04,401810012,8.0,2.0,1.0,0.0,0.0,2.0,0.0,9.8
Kyle Kuzma,MIL,2025-11-04,401810012,15.0,5.0,0.0,0.0,0.0,1.0,4.0,22.0
Jericho Sims,MIL,2025-11-04,401810012,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.45
Amir Coffey,MIL,2025-11-04,401810012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6
Cole Anthony,MIL,2025-11-04,401810012,11.0,4.0,4.0,1.0,0.0,3.0,0.0,20.3
Pascal Siakam,IND,2025-11-04,401810012,32.0,5.0,8.0,3.0,1.0,1.0,9.0,50.95
Isaiah Jackson,IND,2025-11-04,401810012,21.0,10.0,1.0,2.0,1.0,0.0,5.0,40.35
Jarace Walker,IND,2025-11-04,401810012,18.0,8.0,5.0,0.0,0.0,2.0,2.0,31.1
Aaron Nesmith,IND,2025-11-04,401810012,17.0,7.0,1.0,1.0,0.0,2.0,5.0,22.35
Quenton Jackson,IND,2025-11-04,401810012,7.0,2.0,4.0,0.0,0.0,0.0,5.0,12.15
Jeremiah Robinson-Earl,IND,2025-11-04,401810012,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2
Tony Bradley,IND,2025-11-04,401810012,4.0,3.0,0.0,0.0,0.0,0.0,2.0,7.8
Jay Huff,IND,2025-11-04,401810012,0.0,3.0,2.0,1.0,2.0,0.0,0.0,8.8
Mac McClung,IND,2025-11-04,401810012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
RayJ Dennis,IND,2025-11-04,401810012,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.15
Ben Sheppard,IND,2025-11-04,401810012,5.0,1.0,2.0,1.0,0.0,1.0,0.0,9.4
Taelon Peter,IND,2025-11-04,401810012,3.0,1.0,1.0,0.0,0.0,1.0,0.0,4.8
Johnny Furphy,IND,2025-11-04,401810012,3.0,3.0,0.0,0.0,0.0,1.0,0.0,5.5
Lauri Markkanen,UTAH,2025-11-04,401810013,20.0,9.0,2.0,0.0,0.0,2.0,4.0,29.0
Taylor Hendricks,UTAH,2025-11-04,401810013,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.5
Jusuf Nurkic,UTAH,2025-11-04,401810013,11.0,11.0,4.0,0.0,1.0,0.0,1.0,25.75
Svi Mykhailiuk,UTAH,2025-11-04,401810013,9.0,6.0,1.0,0.0,0.0,1.0,0.0,14.0
Keyonte George,UTAH,2025-11-04,401810013,31.0,5.0,4.0,1.0,0.0,2.0,11.0,46.45
Kevin Love,UTAH,2025-11-04,401810013,5.0,7.0,3.0,0.0,0.0,1.0,0.0,16.0
Kyle Filipowski,UTAH,2025-11-04,401810013,13.0,8.0,0.0,0.0,1.0,2.0,3.0,21.75
Elijah Harkless,UTAH,2025-11-04,401810013,3.0,1.0,2.0,1.0,0.0,0.0,1.0,4.55
Ace Bailey,UTAH,2025-11-04,401810013,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
Walter Clayton Jr.,UTAH,2025-11-04,401810013,7.0,3.0,6.0,2.0,0.0,1.0,0.0,22.6
Josh Minott,BOS,2025-11-04,401810013,2.0,6.0,2.0,0.0,1.0,0.0,0.0,10.0
Neemias Queta,BOS,2025-11-04,401810013,9.0,8.0,1.0,2.0,0.0,0.0,1.0,21.65
Derrick White,BOS,2025-11-04,401810013,10.0,5.0,6.0,3.0,2.0,3.0,1.0,26.25
Jaylen Brown,BOS,2025-11-04,401810013,36.0,2.0,4.0,2.0,0.0,0.0,10.0,46.2
Payton Pritchard,BOS,2025-11-04,401810013,18.0,5.0,3.0,0.0,0.0,4.0,0.0,27.1
Chris Boucher,BOS,2025-11-04,401810013,5.0,1.0,0.0,1.0,0.0,1.0,0.0,8.2
Sam Hauser,BOS,2025-11-04,401810013,4.0,2.0,1.0,2.0,1.0,1.0,1.0,4.95
Xavier Tillman,BOS,2025-11-04,401810013,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.6
Luka Garza,BOS,2025-11-04,401810013,2.0,2.0,1.0,1.0,0.0,0.0,2.0,5.3
Anfernee Simons,BOS,2025-11-04,401810013,15.0,1.0,2.0,0.0,0.0,2.0,3.0,18.15
Baylor Scheierman,BOS,2025-11-04,401810013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3
Hugo Gonzalez,BOS,2025-11-04,401810013,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
Justin Champagnie,WSH,2025-11-04,401810014,4.0,1.0,1.0,0.0,0.0,0.0,2.0,6.3
Kyshawn George,WSH,2025-11-04,401810014,15.0,5.0,2.0,3.0,1.0,3.0,0.0,26.4
Alex Sarr,WSH,2025-11-04,401810014,19.0,8.0,7.0,1.0,2.0,0.0,3.0,41.55
CJ McCollum,WSH,2025-11-04,401810014,5.0,1.0,2.0,0.0,0.0,1.0,0.0,5.2
Bilal Coulibaly,WSH,2025-11-04,401810014,15.0,7.0,2.0,2.0,0.0,3.0,2.0,23.9
Anthony Gill,WSH,2025-11-04,401810014,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0
Marvin Bagley III,WSH,2025-11-04,401810014,6.0,7.0,0.0,0.0,0.0,0.0,2.0,14.7
Corey Kispert,WSH,2025-11-04,401810014,15.0,0.0,4.0,0.0,0.0,3.0,2.0,24.6
Tristan Vukcevic,WSH,2025-11-04,401810014,4.0,0.0,2.0,1.0,1.0,0.0,2.0,8.3
