sport,player,prop_type,direction,pick_type,line,edge,rank_score,tier,hit_prob_over,hit_prob_under,hit_prob_selected,hit_prob_actionable,leg_prob_used,prop_quality_score,rank_read_score,implied_prob,implied_prob_over,implied_prob_under,cross_edge,data_completeness_score,pick_type_eligible,distribution_std,distribution_n,std_norm,confidence_score,calibration_bucket,calibration_actual_hit_rate,calibration_n,read_fields_missing
MLB,Carter Jensen,Total Bases,OVER,Goblin,0.5,0.9,2.7,B,0.6,0.4,0.6,0.6,0.6,0.4741237966675324,0.5236,0.4444,0.4444,0.6241,0.15559999999999996,0.8,True,1.1972,10,0.42775475203658714,0.6290046408244896,5,0.566788,5510.0,[]
MLB,Austin Riley,Hitter Fantasy Score,OVER,Goblin,2.5,4.7,2.7,B,0.6,0.4,0.6,0.6,0.6,0.5298571300008657,0.5245333333333333,,,,,0.8,True,8.4485,10,0.7788861333652932,0.5607284621589796,5,0.566788,5510.0,[]
MLB,Adrian Houser,Pitches Thrown,UNDER,Standard,90.5,-9.5,2.69,A,0.4,0.6,0.6,0.6,0.6,0.5728555882134234,0.6981333333333334,,,,,0.8,True,8.2738,10,0.4292354040093031,0.6631906048723725,5,0.566788,5510.0,[]
Tennis,Tatiana Prozorova,Total Games Won,OVER,Goblin,12.5,-2.9,2.69,D,0.4,0.6,0.4,0.4,0.4,0.4586805882134234,0.34673333333333334,,,,,0.9,False,4.0,9,0.7364583716905402,0.5864236129520632,,,,[]
MLB,Ryne Nelson,Pitcher Fantasy Score,OVER,Goblin,15.5,19.1,2.67,A,1.0,0.0,1.0,1.0,1.0,0.7074682770207003,0.8520000000000001,,,,,0.8,True,11.8303,10,0.7064799528706813,0.6409939087395747,,,,[]
MLB,Seth Lugo,Earned Runs Allowed,OVER,Goblin,1.5,1.7,2.67,B,1.0,0.0,1.0,1.0,1.0,0.4984016103540337,0.7017333333333333,0.5614,0.5614,0.5074,0.4386,0.8,True,2.1108,10,0.7359114172953826,0.5604627093000663,,,,[]
MLB,Sung-Mun Song,Hitter Fantasy Score,OVER,Goblin,1.5,3.5,2.66,B,0.4,0.6,0.4,0.4,0.4,0.4951491749626021,0.4905333333333334,,,,,0.8,False,9.1104,5,0.8399081765296997,0.5333251671044859,2,0.334657,11080.0,[]
MLB,Nick Kurtz,Hits+Runs+RBIs,OVER,Goblin,1.5,1.7,2.65,B,0.8,0.2,0.8,0.8,0.8,0.5315964423938705,0.5081333333333333,,,,,0.8,True,1.6193,10,0.5587068281406342,0.6163820478026962,5,0.566788,5510.0,[]
MLB,Tristan Gray,Hitter Strikeouts,OVER,Goblin,0.5,0.7,2.65,B,0.8,0.2,0.8,0.8,0.8,0.5169297757272038,0.5314666666666666,,,,,0.8,True,0.7379,10,0.6580285005974782,0.5864182963551519,5,0.566788,5510.0,[]
WNBA,Janelle Salaün,Rebounds,UNDER,Standard,4.0,-4.0,2.65,D,0.7165678145577145,0.28343218544228554,0.28343218544228554,0.28343218544228554,0.28343218544228554,0.5822047757272039,0.43469632229935234,0.6283,0.6283,0.4464,-0.3448678145577144,0.7,True,,0,0.5,0.6087716715045213,2,0.343599,2273.0,"[""distribution_std""]"
WNBA,Caitlin Clark,Pts+Asts,UNDER,Standard,28.5,-0.94,2.64,D,0.6,0.4,0.4,0.4,0.4,0.4951717463367215,0.4089466666666667,0.5238,0.5238,0.5516,-0.12380000000000002,0.8,True,9.5429,10,0.9853786979193556,0.49696543673801374,2,0.343599,2273.0,[]
MLB,Salvador Perez,Hits+Runs+RBIs,OVER,Goblin,0.5,1.1,2.64,B,0.6,0.4,0.6,0.6,0.6,0.4761434130033882,0.5273333333333333,,,,,0.8,True,1.4757,10,0.5091605423869165,0.6093600589544568,5,0.566788,5510.0,[]
WNBA,Rhyne Howard,Pts+Asts,OVER,Goblin,19.5,4.08,2.64,B,0.6,0.4,0.6,0.6,0.6,0.5822250796700548,0.50576,0.5392,0.5392,0.537,0.060799999999999965,0.8,True,9.6845,10,1.0,0.5237787778845192,4,0.458176,1853.0,[]
WNBA,Caitlin Clark,Pts+Rebs,UNDER,Standard,24.5,-0.98,2.63,D,0.4,0.6,0.6,0.6,0.6,0.4296050871528462,0.49129333333333336,0.5495,0.5495,0.5261,0.05049999999999999,0.8,True,8.7458,10,0.7932194781283727,0.522056910971403,4,0.458176,1853.0,[]
MLB,Gunnar Henderson,Hitter Fantasy Score,UNDER,Standard,6.5,-2.9,2.63,B,0.4,0.6,0.6,0.6,0.6,0.4611400871528462,0.49093333333333333,,,,,0.8,True,3.893,10,0.35890438742866626,0.6416729336463296,5,0.566788,5510.0,[]
MLB,Taylor Ward,Walks,OVER,Standard,0.5,0.5,2.61,B,0.8,0.2,0.8,0.8,0.8,0.5133825475491377,0.5277333333333333,,,,,0.8,True,1.075,10,1.0,0.4996838916421983,5,0.566788,5510.0,[]
WNBA,Caitlin Clark,Assists,UNDER,Standard,8.5,-1.25,2.61,D,0.4,0.6,0.6,0.6,0.6,0.4332575475491378,0.5035333333333334,0.537,0.537,0.5392,0.06299999999999994,0.8,True,2.2632,10,0.6304002674020222,0.5640400747916927,4,0.458176,1853.0,[]
MLB,Ryan McMahon,Hits+Runs+RBIs,OVER,Goblin,0.5,1.9,2.61,B,0.6,0.4,0.6,0.6,0.6,0.4874158808824711,0.4722666666666667,,,,,0.8,True,2.2336,10,0.7706586619742608,0.5479308928152997,5,0.566788,5510.0,[]
MLB,Josh Bell,Hitter Fantasy Score,UNDER,Standard,5.0,-2.0,2.61,B,0.2,0.6,0.6,0.6,0.6,0.4378628107070325,0.47413333333333335,,,,,0.8,True,2.8206,10,0.2600374300491385,0.6582426262351768,5,0.566788,5510.0,[]
WNBA,Janelle Salaün,Two Pointers Attempted,UNDER,Standard,4.5,-4.5,2.61,D,0.7137158367436659,0.2862841632563341,0.2862841632563341,0.2862841632563341,0.2862841632563341,0.5889242142158045,0.44488524897690024,,,,,0.7,True,,0,0.5,0.6111234749755315,2,0.343599,2273.0,"[""distribution_std""]"
MLB,Trevor Rogers,Earned Runs Allowed,OVER,Goblin,2.5,2.5,2.61,B,1.0,0.0,1.0,1.0,1.0,0.509215880882471,0.6466666666666666,,,,,0.8,True,2.1794,9,0.759828189716485,0.5582685108797437,,,,[]
MLB,Chase DeLauter,Hits+Runs+RBIs,OVER,Goblin,0.5,1.5,2.6,B,0.8,0.2,0.8,0.8,0.8,0.5278950012168497,0.5044,,,,,0.8,True,2.1108,10,0.7282889969982403,0.5726910011763373,5,0.566788,5510.0,[]
Tennis,Diana Shnaider,Total Games,OVER,Goblin,24.5,-2.7,2.6,D,0.4,0.6,0.4,0.4,0.4,0.4543700012168497,0.35019999999999996,,,,,0.9,False,4.9171,10,0.6690660207913787,0.6017629952280527,,,,[]
Tennis,Diana Shnaider,Total Games Won,OVER,Goblin,13.5,-3.3,2.6,D,0.4,0.6,0.4,0.4,0.4,0.4631700012168498,0.3614,,,,,0.9,False,4.5265,10,0.8333947048643077,0.5637608242098205,,,,[]
MLB,Oneil Cruz,Hitter Fantasy Score,OVER,Standard,5.5,2.3,2.6,B,0.6,0.4,0.6,0.6,0.6,0.4931283345501831,0.5497333333333333,,,,,0.8,True,5.6332,10,0.5193373221842186,0.6127605865465096,5,0.566788,5510.0,[]
Tennis,Mirra Andreeva,Total Games Won,OVER,Goblin,12.5,-0.5,2.6,D,0.2,0.8,0.2,0.2,0.2,0.3861033345501831,0.24193333333333336,,,,,0.9,False,2.8674,10,0.5279301837463637,0.6131536211559732,,,,[]
Tennis,Diana Shnaider,Total Games Won,OVER,Goblin,12.5,-2.3,2.6,D,0.4,0.6,0.4,0.4,0.4,0.448503334550183,0.34273333333333333,,,,,0.9,False,4.5265,10,0.8333947048643077,0.5586274908764872,,,,[]
Tennis,Elina Avanesyan,Aces,OVER,Standard,1.5,-0.3,2.6,D,0.4,0.6,0.4,0.4,0.4,0.4191700012168497,0.29819999999999997,,,,,0.9,True,1.2293,10,0.3273768308921438,0.6748652927028616,,,,[]
Tennis,Mirra Andreeva,Aces,OVER,Goblin,3.5,-0.5,2.6,D,0.4,0.6,0.4,0.4,0.4,0.4221033345501831,0.3091333333333333,,,,,0.9,False,1.2649,10,0.33685752330226365,0.6735217862669982,,,,[]
WNBA,Veronica Burton,Assists,OVER,Goblin,4.5,1.4,2.6,C,0.8,0.2,0.8,0.8,0.8,0.622303334550183,0.49373333333333336,0.5902,0.5902,0.4854,0.2098000000000001,0.8,True,2.9364,10,0.8179159354892621,0.5833271832202486,7,0.526066,1266.0,[]
Tennis,Mananchaya Sawangkaew,Double Faults,OVER,Goblin,4.5,-0.9,2.6,D,0.2,0.8,0.2,0.2,0.2,0.3919700012168498,0.2422,,,,,0.9,False,1.633,10,0.5064602368236604,0.6205744412199824,,,,[]
Tennis,Celine Naef,Aces,OVER,Goblin,4.5,0.5,2.6,D,0.4,0.6,0.4,0.4,0.4,0.4221033345501831,0.30193333333333333,,,,,0.9,False,2.9155,10,0.7764314247669775,0.5636283109008198,,,,[]
Tennis,Elina Avanesyan,Aces,OVER,Goblin,2.5,-1.3,2.6,D,0.4,0.6,0.4,0.4,0.4,0.4338366678835164,0.31686666666666663,,,,,0.9,False,1.2293,10,0.3273768308921438,0.6799986260361948,,,,[]
Tennis,Rebeka Masarova,Double Faults,OVER,Goblin,7.5,-1.5,2.6,D,0.4,0.6,0.4,0.4,0.4,0.4367700012168498,0.3206,,,,,0.9,False,3.0111,10,0.9338655352723354,0.5294031166078136,,,,[]
Tennis,Rebeka Masarova,Double Faults,OVER,Goblin,8.5,-2.5,2.6,D,0.4,0.6,0.4,0.4,0.4,0.4514366678835164,0.33926666666666666,,,,,0.9,False,3.0111,10,0.9338655352723354,0.5345364499411469,,,,[]
Tennis,Elina Avanesyan,Double Faults,OVER,Goblin,5.5,-1.1,2.6,D,0.4,0.6,0.4,0.4,0.4,0.4309033345501831,0.3131333333333333,,,,,0.9,False,1.3333,10,0.41351098209245946,0.6574384215694493,,,,[]
Tennis,Rebeka Masarova,Double Faults,OVER,Goblin,6.5,-0.5,2.6,D,0.4,0.6,0.4,0.4,0.4,0.4221033345501831,0.30193333333333333,,,,,0.9,False,3.0111,10,0.9338655352723354,0.5242697832744803,,,,[]
Tennis,Elvina Kalieva,Total Games,OVER,Goblin,24.5,-0.9,2.6,D,0.4,0.6,0.4,0.4,0.4,0.4279700012168497,0.30939999999999995,,,,,0.9,False,6.806,10,0.9260871931638818,0.528267702134927,,,,[]
MLB,Manny Machado,Hits+Runs+RBIs,OVER,Goblin,0.5,0.5,2.59,B,0.6,0.4,0.6,0.6,0.6,0.466573826599619,0.5161333333333333,,,,,0.8,True,1.4491,10,0.49998274850774593,0.6083051521829301,5,0.566788,5510.0,[]
MLB,Jung Hoo Lee,Hitter Fantasy Score,UNDER,Standard,5.0,-1.8,2.59,B,0.4,0.6,0.6,0.6,0.6,0.4443904932662858,0.5404,,,,,0.8,True,3.9735,10,0.36632586268887884,0.6339552069709804,5,0.566788,5510.0,[]
MLB,Ernie Clement,Hits+Runs+RBIs,OVER,Goblin,0.5,2.1,2.58,C,0.8,0.2,0.8,0.8,0.8,0.5203856907567118,0.4996,,,,,0.8,True,3.0551,10,1.0,0.5021349917648492,5,0.566788,5510.0,[]
MLB,Corbin Carroll,Hitter Fantasy Score,OVER,Goblin,2.5,7.7,2.58,B,0.8,0.2,0.8,0.8,0.8,0.6185190240900451,0.6201333333333333,,,,,0.8,True,7.0679,10,0.6516055278466659,0.6235802764698494,5,0.566788,5510.0,[]
MLB,Trea Turner,Hitter Fantasy Score,OVER,Goblin,2.5,4.7,2.58,B,0.6,0.4,0.6,0.6,0.6,0.5280190240900451,0.5245333333333333,,,,,0.8,True,8.1076,10,0.74745779900248,0.5679422086808958,5,0.566788,5510.0,[]
MLB,Alec Bohm,Hitter Fantasy Score,OVER,Goblin,2.5,7.3,2.58,B,0.6,0.4,0.6,0.6,0.6,0.5661523574233784,0.5730666666666667,,,,,0.8,True,11.1101,10,1.0,0.5181533250981825,5,0.566788,5510.0,[]
WNBA,Aliyah Boston,Pts+Asts,OVER,Goblin,14.5,5.38,2.57,A,0.8,0.2,0.8,0.8,0.8,0.7102122607536144,0.5980266666666667,0.5283,0.5283,0.5475,0.27170000000000005,0.8,True,8.1165,10,0.8380917961691363,0.609051342221481,7,0.526066,1266.0,[]
MLB,Kyle Isbel,Hitter Fantasy Score,OVER,Goblin,1.5,1.7,2.57,B,0.6,0.4,0.6,0.6,0.6,0.4838639274202811,0.5385333333333333,,,,,0.8,True,4.5412,10,0.4186633969152477,0.6346865253682865,5,0.566788,5510.0,[]
MLB,Brice Turang,Hitter Fantasy Score,OVER,Standard,6.5,3.1,2.57,B,0.8,0.2,0.8,0.8,0.8,0.5508972607536144,0.5762666666666667,,,,,0.8,True,7.1407,10,0.6583171228645972,0.5982347605476159,5,0.566788,5510.0,[]
MLB,Manny Machado,Hitter Fantasy Score,OVER,Goblin,2.5,1.9,2.56,B,0.6,0.4,0.6,0.6,0.6,0.4866418703287127,0.5422666666666667,,,,,0.8,True,6.1427,10,0.5663092680858125,0.5987473375935963,5,0.566788,5510.0,[]
MLB,Zack Wheeler,Pitches Thrown,OVER,Goblin,90.5,4.7,2.56,A,0.8,0.2,0.8,0.8,0.8,0.5882085369953793,0.6201333333333333,,,,,0.8,True,6.377,6,0.33083156123756025,0.6931650976389927,5,0.566788,5510.0,[]
WNBA,Jordin Canada,Assists,OVER,Goblin,5.5,1.4,2.55,D,0.6,0.4,0.6,0.6,0.6,0.5005278532266372,0.41473333333333334,0.4926,0.4926,0.5833,0.1074,0.8,True,3.5901,10,1.0,0.49518474862932305,4,0.458176,1853.0,[]
MLB,Kyle Manzardo,Hitter Fantasy Score,OVER,Goblin,1.5,3.9,2.55,B,0.8,0.2,0.8,0.8,0.8,0.5623195198933038,0.5491999999999999,,,,,0.8,True,5.461,10,0.5034618185841117,0.6409463773166284,5,0.566788,5510.0,[]
WNBA,Courtney Williams + Olivia Miles,Points (Combo),OVER,Standard,30.0,3.45,2.55,A,0.6,0.4,0.6,0.6,0.6,0.5855945198933038,0.5152000000000001,,,,,0.8,True,9.7553,10,0.701388461993356,0.5996109664643173,4,0.458176,1853.0,[]
MLB,Travis Bazzana,Hitter Fantasy Score,OVER,Goblin,2.5,8.9,2.55,B,0.8,0.2,0.8,0.8,0.8,0.6356528532266371,0.6425333333333333,,,,,0.8,True,8.7661,10,0.8081663885534116,0.5904369014909702,5,0.566788,5510.0,[]
MLB,Trea Turner,Hits+Runs+RBIs,OVER,Goblin,0.5,1.7,2.55,B,0.6,0.4,0.6,0.6,0.6,0.483552853226637,0.46853333333333336,,,,,0.8,True,2.2998,10,0.7934996377186626,0.5408685891996574,5,0.566788,5510.0,[]
MLB,Kyle Schwarber,Hitter Strikeouts,OVER,Goblin,0.5,1.5,2.55,B,0.8,0.2,0.8,0.8,0.8,0.5271195198933037,0.5464,,,,,0.8,True,1.792,10,1.0,0.5044918319626563,5,0.566788,5510.0,[]
MLB,Jake Bauers,Hitter Fantasy Score,OVER,Standard,4.5,3.9,2.55,B,0.6,0.4,0.6,0.6,0.6,0.5158195198933037,0.5096,,,,,0.8,True,3.9455,10,0.36374447998967446,0.6596007119652376,5,0.566788,5510.0,[]
MLB,José Ramírez,Hitter Fantasy Score,OVER,Goblin,3.5,5.7,2.55,B,0.8,0.2,0.8,0.8,0.8,0.5887195198933037,0.5828,,,,,0.8,True,4.7422,10,0.4371940370059649,0.6667533227111652,5,0.566788,5510.0,[]
MLB,Luis Arraez,Hits,OVER,Goblin,0.5,0.9,2.54,B,0.8,0.2,0.8,0.8,0.8,0.5181635431982746,0.4932,,,,,0.8,True,0.9944,10,0.7973059653624117,0.5520307487787932,5,0.566788,5510.0,[]
MLB,Jazz Chisholm Jr.,Hitter Strikeouts,OVER,Goblin,0.5,0.9,2.54,B,1.0,0.0,1.0,1.0,1.0,0.4846635431982747,0.6167999999999999,,,,,0.8,True,0.6667,10,0.5945353047138348,0.5909984139409376,,,,[]
MLB,Ryan O'Hearn,Hits+Runs+RBIs,OVER,Goblin,0.5,0.7,2.53,C,0.4,0.6,0.4,0.4,0.4,0.4360739406674479,0.4222666666666667,,,,,0.8,False,2.6854,10,0.9265431459821275,0.4909900927380749,2,0.334657,11080.0,[]
MLB,Casey Schmitt,Hits,OVER,Goblin,0.5,0.5,2.53,B,0.8,0.2,0.8,0.8,0.8,0.5121406073341145,0.48573333333333335,0.6774,0.6774,0.3906,0.12260000000000004,0.8,True,0.7379,10,0.5916452854393842,0.601337891207094,5,0.566788,5510.0,[]
MLB,Matt Olson,Hits,OVER,Goblin,0.5,0.5,2.53,B,0.6,0.4,0.6,0.6,0.6,0.4656406073341146,0.4461333333333334,0.696,0.696,0.3704,-0.09599999999999997,0.8,True,0.8756,10,0.7020525978191148,0.5574610631121615,5,0.566788,5510.0,[]
MLB,Oneil Cruz,Hits,OVER,Goblin,0.5,0.3,2.52,B,0.4,0.6,0.4,0.4,0.4,0.4460507127309252,0.4308,0.5951,0.5951,0.4762,-0.19509999999999994,0.8,False,1.0541,10,0.8451731879409878,0.514824452470577,2,0.334657,11080.0,[]
MLB,Austin Riley,Hits+Runs+RBIs,OVER,Goblin,0.5,1.5,2.52,B,0.6,0.4,0.6,0.6,0.6,0.4801507127309252,0.4648,,,,,0.8,True,1.9692,10,0.6794327709346859,0.5681945567221525,5,0.566788,5510.0,[]
WNBA,Caitlin Clark,Pts+Rebs,OVER,Goblin,19.5,4.02,2.52,A,0.8,0.2,0.8,0.8,0.8,0.6894857127309252,0.57984,0.5495,0.5495,0.5261,0.25050000000000006,0.8,True,8.7458,10,0.7932194781283727,0.6130151299237308,7,0.526066,1266.0,[]
MLB,Ryan McMahon,Hitter Fantasy Score,OVER,Goblin,3.5,4.9,2.52,B,0.6,0.4,0.6,0.6,0.6,0.5300173793975919,0.5282666666666667,,,,,0.8,True,8.4879,10,0.7825185075920309,0.5598764558911495,5,0.566788,5510.0,[]
MLB,Ben Rice,Hitter Fantasy Score,OVER,Goblin,2.5,8.7,2.52,B,0.6,0.4,0.6,0.6,0.6,0.5857507127309252,0.5992000000000001,,,,,0.8,True,8.8944,10,0.8199946528501231,0.5700140862432931,5,0.566788,5510.0,[]
MLB,Ryan McMahon,Hitter Fantasy Score,OVER,Goblin,1.5,6.9,2.52,B,0.6,0.4,0.6,0.6,0.6,0.5593507127309252,0.5656,,,,,0.8,True,8.4879,10,0.7825185075920309,0.5701431225578162,5,0.566788,5510.0,[]
MLB,Ian Happ,Runs,OVER,Standard,0.5,0.5,2.52,B,0.6,0.4,0.6,0.6,0.6,0.4654840460642586,0.5161333333333333,0.5556,0.5556,0.5261,0.044399999999999995,0.8,True,0.8756,10,0.7629304335703334,0.5421868077299072,5,0.566788,5510.0,[]
MLB,Zack Wheeler,Pitcher Fantasy Score,OVER,Goblin,28.5,14.9,2.51,A,0.8,0.2,0.8,0.8,0.8,0.7370271931584333,0.8105333333333332,,,,,0.8,True,11.8771,6,0.7092747477443827,0.6506408306693561,5,0.566788,5510.0,[]
MLB,Alex Freeland,Hitter Fantasy Score,OVER,Goblin,3.0,4.4,2.51,B,0.6,0.4,0.6,0.6,0.6,0.5225271931584333,0.5889333333333333,,,,,0.8,True,7.3666,10,0.6791433497128212,0.5830986801772464,5,0.566788,5510.0,[]
MLB,Byron Buxton,Hitter Strikeouts,OVER,Goblin,0.5,0.9,2.5,B,1.0,0.0,1.0,1.0,1.0,0.484036715726001,0.6167999999999999,,,,,0.8,True,0.7379,10,0.6580285005974782,0.574905725354731,,,,[]
WNBA,Cecilia Zandalasini,Fantasy Score,UNDER,Standard,17.0,-2.13,2.5,D,0.2,0.8,0.8,0.8,0.8,0.408451715726001,0.5943600000000001,,,,,0.8,True,7.5482,10,0.5188522313904157,0.5832450426564965,7,0.526066,1266.0,[]
MLB,Trevor Larnach,Total Bases,OVER,Goblin,0.5,0.5,2.48,B,0.6,0.4,0.6,0.6,0.6,0.4648548890836712,0.4461333333333334,,,,,0.8,True,1.4298,10,0.5108617979133915,0.604983761700937,5,0.566788,5510.0,[]
WNBA,Angel Reese,FG Attempted,OVER,Standard,9.0,1.75,2.47,A,0.6,0.2,0.6,0.6,0.6,0.6089052074574379,0.4762666666666667,,,,,0.8,True,3.0714,10,0.5127614392178862,0.6549264628056317,4,0.458176,1853.0,[]
MLB,Ian Happ,Total Bases,OVER,Goblin,0.5,0.9,2.46,B,0.4,0.6,0.4,0.4,0.4,0.4539052364719461,0.442,0.4545,0.4545,0.6154,-0.05449999999999999,0.8,False,3.1073,10,1.0,0.47886683276518116,2,0.334657,11080.0,[]
MLB,Shea Langeliers,Total Bases,OVER,Standard,1.5,2.1,2.46,B,0.6,0.4,0.6,0.6,0.6,0.4880052364719461,0.43400000000000005,0.5495,0.5495,0.5215,0.05049999999999999,0.8,True,2.6331,10,0.9407960554523368,0.505602818902097,5,0.566788,5510.0,[]
WNBA,Kayla Thornton,Pts+Rebs+Asts,UNDER,Standard,17.0,-0.74,2.46,D,0.2,0.6,0.6,0.6,0.6,0.3739335698052794,0.4868133333333333,,,,,0.8,True,7.671,10,0.6362120872832226,0.5418237276110422,4,0.458176,1853.0,[]
MLB,Shota Imanaga,Pitcher Fantasy Score,OVER,Goblin,25.5,9.5,2.45,A,0.6,0.4,0.6,0.6,0.6,0.6103799766015592,0.6981333333333334,,,,,0.8,True,15.1471,10,0.9045520818683802,0.5574949713434507,5,0.566788,5510.0,[]
MLB,Jared Triolo,Hits+Runs+RBIs,OVER,Goblin,0.5,0.5,2.45,B,0.6,0.4,0.6,0.6,0.6,0.4643799766015592,0.5161333333333333,,,,,0.8,True,1.0328,10,0.356346824000276,0.6434462858104768,5,0.566788,5510.0,[]
MLB,Carson Kelly,Hits+Runs+RBIs,OVER,Goblin,0.5,0.7,2.45,B,0.4,0.6,0.4,0.4,0.4,0.4508133099348925,0.4382666666666667,,,,,0.8,False,1.9322,10,0.6666666666666666,0.5611179918105458,2,0.334657,11080.0,[]
MLB,Austin Riley,Total Bases,OVER,Goblin,0.5,1.3,2.44,B,0.6,0.4,0.6,0.6,0.6,0.475954428327004,0.4610666666666667,,,,,0.8,True,1.8379,10,0.6566742889809919,0.5724154776692035,5,0.566788,5510.0,[]
MLB,Henry Bolte,Hits,OVER,Goblin,0.5,0.75,2.44,B,0.6,0.2,0.6,0.6,0.6,0.4776574985024426,0.40880000000000005,0.711,0.711,0.3546,-0.11099999999999999,0.8,True,0.9574,4,0.767639512508018,0.5452702463488505,5,0.566788,5510.0,[]
MLB,Trea Turner,Hits,OVER,Goblin,0.5,0.9,2.44,B,0.6,0.4,0.6,0.6,0.6,0.4700877616603373,0.4536,,,,,0.8,True,1.3333,10,1.0,0.4845307165811181,5,0.566788,5510.0,[]
MLB,Shohei Ohtani,Total Bases,OVER,Goblin,0.5,0.5,2.44,C,0.6,0.4,0.6,0.6,0.6,0.4482210949936708,0.5001333333333333,,,,,0.8,True,2.3664,10,0.8455052165213663,0.5155010791174433,5,0.566788,5510.0,[]
MLB,Chase DeLauter,Hits,OVER,Goblin,0.5,0.7,2.43,B,0.8,0.2,0.8,0.8,0.8,0.5134952588020469,0.48946666666666666,,,,,0.8,True,1.0593,10,0.8493425272610646,0.5373877087654504,5,0.566788,5510.0,[]
MLB,Brandon Valenzuela,Hitter Fantasy Score,OVER,Goblin,1.5,6.9,2.43,B,0.8,0.2,0.8,0.8,0.8,0.6044285921353802,0.6052,,,,,0.8,True,12.4971,10,1.0,0.5315500072473831,5,0.566788,5510.0,[]
MLB,Jeremy Peña,Hits,OVER,Goblin,0.5,0.5,2.43,B,0.8,0.2,0.8,0.8,0.8,0.5105619254687136,0.48573333333333335,,,,,0.8,True,0.7379,10,0.5916452854393842,0.6007853525542037,5,0.566788,5510.0,[]
MLB,Brent Rooker,Hits,OVER,Goblin,0.5,0.7,2.42,B,0.8,0.2,0.8,0.8,0.8,0.513335801853503,0.48946666666666666,0.6875,0.6875,0.3788,0.11250000000000004,0.8,True,0.8756,10,0.7020525978191148,0.5741543811939473,5,0.566788,5510.0,[]
MLB,Alex Freeland,Hits+Runs+RBIs,OVER,Goblin,0.5,1.3,2.42,B,0.4,0.6,0.4,0.4,0.4,0.4591358018535031,0.4494666666666667,,,,,0.8,False,1.9322,10,0.6666666666666666,0.5640308639820595,2,0.334657,11080.0,[]
WNBA,Sophie Cunningham,Blks+Stls,OVER,Goblin,0.5,0.5,2.42,A,0.8,0.2,0.8,0.8,0.8,0.6362774685201698,0.5069333333333333,,,,,0.8,True,0.7888,10,0.37185183439205194,0.6997341553840465,7,0.526066,1266.0,[]
WNBA,Gabby Williams,Turnovers,UNDER,Standard,1.5,-0.4,2.42,D,0.2,0.8,0.8,0.8,0.8,0.3818108018535031,0.5476666666666667,,,,,0.8,True,1.3499,10,0.6077619197694837,0.5516933007063552,7,0.526066,1266.0,[]
MLB,Pete Alonso,Hitter Fantasy Score,UNDER,Standard,5.5,-3.3,2.41,B,0.2,0.8,0.8,0.8,0.8,0.4770593913145783,0.58,,,,,0.8,True,9.1068,10,0.8395762844683734,0.5270767158430091,5,0.566788,5510.0,[]
MLB,Geraldo Perdomo,Hits+Runs+RBIs,UNDER,Standard,1.5,-0.5,2.41,B,0.2,0.8,0.8,0.8,0.8,0.4359927246479116,0.5977333333333333,,,,,0.8,True,1.3984,10,0.4824897353621089,0.6019750197862419,5,0.566788,5510.0,[]
MLB,Zack Wheeler,Pitcher Fantasy Score,OVER,Goblin,29.5,13.9,2.41,A,0.8,0.2,0.8,0.8,0.8,0.7207760579812449,0.7918666666666666,,,,,0.8,True,11.8771,6,0.7092747477443827,0.64495293335734,5,0.566788,5510.0,[]
WNBA,Natasha Howard,Rebounds,OVER,Goblin,5.5,1.95,2.4,B,0.8,0.2,0.8,0.8,0.8,0.6432243610248779,0.52,0.5098,0.5098,0.5671,0.2902,0.8,True,3.5418,10,0.6718770748363844,0.6271592576496112,7,0.526066,1266.0,[]
Tennis,Simona Waltert,Aces,OVER,Goblin,1.5,-0.5,2.4,D,0.2,0.8,0.2,0.2,0.2,0.3829576943582113,0.23473333333333335,,,,,0.9,False,1.3499,10,0.35949400798934755,0.6541616910280371,,,,[]
Tennis,Maria Timofeeva,Double Faults,OVER,Goblin,3.5,-0.5,2.4,D,0.4,0.6,0.4,0.4,0.4,0.4189576943582112,0.30193333333333333,,,,,0.9,False,1.7512,10,0.5431189018527827,0.6208554675621782,,,,[]
Tennis,Dominika Salkova,Aces,OVER,Goblin,1.5,-0.7,2.4,D,0.2,0.8,0.2,0.2,0.2,0.3858910276915446,0.2384666666666667,,,,,0.9,False,1.7127,10,0.45611185086551265,0.6310338969756625,,,,[]
Tennis,Dominika Salkova,Double Faults,OVER,Goblin,5.5,-1.3,2.4,D,0.2,0.8,0.2,0.2,0.2,0.3946910276915446,0.24966666666666668,,,,,0.9,False,2.5055,10,0.77705825068076,0.5538772970218506,,,,[]
Tennis,Maria Timofeeva,Double Faults,OVER,Goblin,4.5,-1.5,2.4,D,0.4,0.6,0.4,0.4,0.4,0.4336243610248779,0.3206,,,,,0.9,False,1.7512,10,0.5431189018527827,0.6259888008955117,,,,[]
Tennis,Maria Timofeeva,Double Faults,OVER,Goblin,4.5,-1.5,2.4,D,0.4,0.6,0.4,0.4,0.4,0.4336243610248779,0.3206,,,,,0.9,False,1.7512,10,0.5431189018527827,0.6259888008955117,,,,[]
MLB,Henry Bolte,Hits+Runs+RBIs,OVER,Goblin,0.5,1.25,2.4,C,0.6,0.2,0.6,0.6,0.6,0.4683524312003165,0.4021333333333334,,,,,0.8,True,1.5,4,0.5175447676223993,0.604537159014511,5,0.566788,5510.0,[]
