projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge
10979842,59490,Adam Larsson,SEA,D,Assists,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,EDM,0,8476457,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.35,7,13,20,0.2667,30,0.3092,OVER,-0.1908
10979843,59490,Adam Larsson,SEA,D,Points,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,EDM,0,8476457,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.4,8,12,20,0.3333,30,0.3233,OVER,-0.1767
10979844,272893,Ben Meyers,SEA,F,Assists,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,EDM,0,8483570,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.2,4,16,20,0.1667,30,0.0817,OVER,-0.4183
10979845,272893,Ben Meyers,SEA,F,Points,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,EDM,0,8483570,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.25,5,15,20,0.2667,30,0.0992,OVER,-0.4008
10979848,218245,Brandon Montour,SEA,D,Points,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,EDM,0,8477986,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.5,5,5,10,0.4,8,12,20,0.4333,30,0.5183,OVER,0.0183
10979850,57827,Connor McDavid,EDM,F,Assists,0.5,goblin,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,SEA,1,8478402,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.5,5,5,10,0.7,14,6,20,0.6667,30,0.5067,OVER,0.0067
10979853,304841,Connor Murphy,EDM,D,Assists,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,SEA,1,8484121,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5
10979854,304841,Connor Murphy,EDM,D,Points,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,SEA,1,8484121,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5
10979855,267818,Curtis Lazar,EDM,F,Assists,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,SEA,1,8477508,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.0667,30,0.0217,OVER,-0.4783
10979856,267818,Curtis Lazar,EDM,F,Points,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,SEA,1,8477508,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.15,3,17,20,0.1333,30,0.0358,OVER,-0.4642
10979857,58027,Darnell Nurse,EDM,D,Assists,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,SEA,1,8477498,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.2,4,16,20,0.1333,30,0.0783,OVER,-0.4217
10979858,58027,Darnell Nurse,EDM,D,Points,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,SEA,1,8477498,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.2,4,16,20,0.1667,30,0.0817,OVER,-0.4183
