player,team,prop_type,actual,league,espn_player_id,SOT,SH,G,A,SV,PA,KP,TK
Beñat Turrientes,RSO,Assists,0.0,esp.1,297371,,0.0,0.0,0.0,,,,
Beñat Turrientes,RSO,Fouls,1.0,esp.1,297371,,0.0,0.0,0.0,,,,
Beñat Turrientes,RSO,Goal + Assist,0.0,esp.1,297371,,,,,,,,
Beñat Turrientes,RSO,Goals,0.0,esp.1,297371,,0.0,0.0,0.0,,,,
Beñat Turrientes,RSO,Shots,0.0,esp.1,297371,,0.0,0.0,0.0,,,,
Beñat Turrientes,RSO,Yellow Cards,1.0,esp.1,297371,,0.0,0.0,0.0,,,,
Brahim Díaz,RMA,Assists,1.0,esp.1,246532,,3.0,0.0,1.0,,,,
Brahim Díaz,RMA,Fouls,1.0,esp.1,246532,,3.0,0.0,1.0,,,,
Brahim Díaz,RMA,Goal + Assist,1.0,esp.1,246532,,,,,,,,
Brahim Díaz,RMA,Goals,0.0,esp.1,246532,,3.0,0.0,1.0,,,,
Brahim Díaz,RMA,Shots,3.0,esp.1,246532,,3.0,0.0,1.0,,,,
Brahim Díaz,RMA,Yellow Cards,0.0,esp.1,246532,,3.0,0.0,1.0,,,,
Brais Méndez,RSO,Assists,0.0,esp.1,262729,,0.0,0.0,0.0,,,,
Brais Méndez,RSO,Fouls,0.0,esp.1,262729,,0.0,0.0,0.0,,,,
Brais Méndez,RSO,Goal + Assist,0.0,esp.1,262729,,,,,,,,
Brais Méndez,RSO,Goals,0.0,esp.1,262729,,0.0,0.0,0.0,,,,
Brais Méndez,RSO,Shots,0.0,esp.1,262729,,0.0,0.0,0.0,,,,
Brais Méndez,RSO,Yellow Cards,0.0,esp.1,262729,,0.0,0.0,0.0,,,,
Breno Bidon,COR,Assists,0.0,bra.copa_do_brazil,338898,,2.0,0.0,0.0,,,,
Breno Bidon,COR,Fouls,2.0,bra.copa_do_brazil,338898,,2.0,0.0,0.0,,,,
Breno Bidon,COR,Goal + Assist,0.0,bra.copa_do_brazil,338898,,,,,,,,
Breno Bidon,COR,Goals,0.0,bra.copa_do_brazil,338898,,2.0,0.0,0.0,,,,
Breno Bidon,COR,Shots,2.0,bra.copa_do_brazil,338898,,2.0,0.0,0.0,,,,
Breno Bidon,COR,Yellow Cards,1.0,bra.copa_do_brazil,338898,,2.0,0.0,0.0,,,,
Bressan,CRB,Assists,0.0,bra.copa_do_brazil,199061,,0.0,0.0,0.0,,,,
Bressan,CRB,Fouls,0.0,bra.copa_do_brazil,199061,,0.0,0.0,0.0,,,,
Bressan,CRB,Goal + Assist,0.0,bra.copa_do_brazil,199061,,,,,,,,
Bressan,CRB,Goals,0.0,bra.copa_do_brazil,199061,,0.0,0.0,0.0,,,,
Bressan,CRB,Shots,0.0,bra.copa_do_brazil,199061,,0.0,0.0,0.0,,,,
Bressan,CRB,Yellow Cards,0.0,bra.copa_do_brazil,199061,,0.0,0.0,0.0,,,,
Brian García,PAC,Assists,0.0,mex.1,275897,,2.0,0.0,0.0,,,,
Brian García,PAC,Fouls,0.0,mex.1,275897,,2.0,0.0,0.0,,,,
Brian García,PAC,Goal + Assist,0.0,mex.1,275897,,,,,,,,
Brian García,PAC,Goals,0.0,mex.1,275897,,2.0,0.0,0.0,,,,
Brian García,PAC,Shots,2.0,mex.1,275897,,2.0,0.0,0.0,,,,
Brian García,PAC,Yellow Cards,0.0,mex.1,275897,,2.0,0.0,0.0,,,,
Brody Burkitt,ADE,Assists,0.0,aus.1,415818,,0.0,0.0,0.0,,,,
Brody Burkitt,ADE,Fouls,0.0,aus.1,415818,,0.0,0.0,0.0,,,,
Brody Burkitt,ADE,Goal + Assist,0.0,aus.1,415818,,,,,,,,
Brody Burkitt,ADE,Goals,0.0,aus.1,415818,,0.0,0.0,0.0,,,,
Brody Burkitt,ADE,Shots,0.0,aus.1,415818,,0.0,0.0,0.0,,,,
Brody Burkitt,ADE,Yellow Cards,0.0,aus.1,415818,,0.0,0.0,0.0,,,,
Bruno Henrique,FLA,Assists,0.0,bra.copa_do_brazil,201683,,5.0,0.0,0.0,,,,
Bruno Henrique,FLA,Fouls,0.0,bra.copa_do_brazil,201683,,5.0,0.0,0.0,,,,
Bruno Henrique,FLA,Goal + Assist,0.0,bra.copa_do_brazil,201683,,,,,,,,
Bruno Henrique,FLA,Goals,0.0,bra.copa_do_brazil,201683,,5.0,0.0,0.0,,,,
Bruno Henrique,FLA,Shots,5.0,bra.copa_do_brazil,201683,,5.0,0.0,0.0,,,,
Bruno Henrique,FLA,Yellow Cards,1.0,bra.copa_do_brazil,201683,,5.0,0.0,0.0,,,,
Bruno José,AGO,Assists,0.0,bra.copa_do_brazil,285371,,1.0,0.0,0.0,,,,
Bruno José,AGO,Fouls,0.0,bra.copa_do_brazil,285371,,1.0,0.0,0.0,,,,
Bruno José,AGO,Goal + Assist,0.0,bra.copa_do_brazil,285371,,,,,,,,
Bruno José,AGO,Goals,0.0,bra.copa_do_brazil,285371,,1.0,0.0,0.0,,,,
Bruno José,AGO,Shots,1.0,bra.copa_do_brazil,285371,,1.0,0.0,0.0,,,,
Bruno José,AGO,Yellow Cards,0.0,bra.copa_do_brazil,285371,,1.0,0.0,0.0,,,,
Bruno Leonardo,CHA,Assists,0.0,bra.copa_do_brazil,236212,,0.0,0.0,0.0,,,,
Bruno Leonardo,CHA,Fouls,0.0,bra.copa_do_brazil,236212,,0.0,0.0,0.0,,,,
Bruno Leonardo,CHA,Goal + Assist,0.0,bra.copa_do_brazil,236212,,,,,,,,
Bruno Leonardo,CHA,Goals,0.0,bra.copa_do_brazil,236212,,0.0,0.0,0.0,,,,
Bruno Leonardo,CHA,Shots,0.0,bra.copa_do_brazil,236212,,0.0,0.0,0.0,,,,
Bruno Leonardo,CHA,Yellow Cards,0.0,bra.copa_do_brazil,236212,,0.0,0.0,0.0,,,,
Bruno Pacheco,CHA,Assists,0.0,bra.copa_do_brazil,236283,,1.0,0.0,0.0,,,,
Bruno Pacheco,CHA,Fouls,0.0,bra.copa_do_brazil,236283,,1.0,0.0,0.0,,,,
Bruno Pacheco,CHA,Goal + Assist,0.0,bra.copa_do_brazil,236283,,,,,,,,
Bruno Pacheco,CHA,Goals,0.0,bra.copa_do_brazil,236283,,1.0,0.0,0.0,,,,
Bruno Pacheco,CHA,Shots,1.0,bra.copa_do_brazil,236283,,1.0,0.0,0.0,,,,
Bruno Pacheco,CHA,Yellow Cards,1.0,bra.copa_do_brazil,236283,,1.0,0.0,0.0,,,,
Bruno Zapelli,CAP,Assists,0.0,bra.copa_do_brazil,296574,,0.0,0.0,0.0,,,,
Bruno Zapelli,CAP,Fouls,0.0,bra.copa_do_brazil,296574,,0.0,0.0,0.0,,,,
Bruno Zapelli,CAP,Goal + Assist,0.0,bra.copa_do_brazil,296574,,,,,,,,
Bruno Zapelli,CAP,Goals,0.0,bra.copa_do_brazil,296574,,0.0,0.0,0.0,,,,
Bruno Zapelli,CAP,Shots,0.0,bra.copa_do_brazil,296574,,0.0,0.0,0.0,,,,
Bruno Zapelli,CAP,Yellow Cards,0.0,bra.copa_do_brazil,296574,,0.0,0.0,0.0,,,,
Bryan Gil,GIR,Assists,0.0,esp.1,284429,,2.0,0.0,0.0,,,,
Bryan Gil,GIR,Fouls,0.0,esp.1,284429,,2.0,0.0,0.0,,,,
Bryan Gil,GIR,Goal + Assist,0.0,esp.1,284429,,,,,,,,
Bryan Gil,GIR,Goals,0.0,esp.1,284429,,2.0,0.0,0.0,,,,
Bryan Gil,GIR,Shots,2.0,esp.1,284429,,2.0,0.0,0.0,,,,
Bryan Gil,GIR,Yellow Cards,0.0,esp.1,284429,,2.0,0.0,0.0,,,,
Cacá,VIT,Assists,0.0,bra.copa_do_brazil,271773,,0.0,0.0,0.0,,,,
Cacá,VIT,Fouls,0.0,bra.copa_do_brazil,271773,,0.0,0.0,0.0,,,,
Cacá,VIT,Goal + Assist,0.0,bra.copa_do_brazil,271773,,,,,,,,
Cacá,VIT,Goals,0.0,bra.copa_do_brazil,271773,,0.0,0.0,0.0,,,,
Cacá,VIT,Shots,0.0,bra.copa_do_brazil,271773,,0.0,0.0,0.0,,,,
Cacá,VIT,Yellow Cards,0.0,bra.copa_do_brazil,271773,,0.0,0.0,0.0,,,,
Caio Paulista,GRE,Assists,0.0,bra.copa_do_brazil,95558,,0.0,0.0,0.0,,,,
Caio Paulista,GRE,Fouls,2.0,bra.copa_do_brazil,95558,,0.0,0.0,0.0,,,,
Caio Paulista,GRE,Goal + Assist,0.0,bra.copa_do_brazil,95558,,,,,,,,
Caio Paulista,GRE,Goals,0.0,bra.copa_do_brazil,95558,,0.0,0.0,0.0,,,,
Caio Paulista,GRE,Shots,0.0,bra.copa_do_brazil,95558,,0.0,0.0,0.0,,,,
Caio Paulista,GRE,Yellow Cards,0.0,bra.copa_do_brazil,95558,,0.0,0.0,0.0,,,,
Caique,VIT,Assists,0.0,bra.copa_do_brazil,252315,,0.0,0.0,0.0,,,,
Caique,VIT,Fouls,1.0,bra.copa_do_brazil,252315,,0.0,0.0,0.0,,,,
Caique,VIT,Goal + Assist,0.0,bra.copa_do_brazil,252315,,,,,,,,
Caique,VIT,Goals,0.0,bra.copa_do_brazil,252315,,0.0,0.0,0.0,,,,
Caique,VIT,Shots,0.0,bra.copa_do_brazil,252315,,0.0,0.0,0.0,,,,
Caique,VIT,Yellow Cards,1.0,bra.copa_do_brazil,252315,,0.0,0.0,0.0,,,,
Callan Elliot,AFC,Assists,0.0,aus.1,282239,,0.0,0.0,0.0,,,,
Callan Elliot,AFC,Fouls,1.0,aus.1,282239,,0.0,0.0,0.0,,,,
Callan Elliot,AFC,Goal + Assist,0.0,aus.1,282239,,,,,,,,
Callan Elliot,AFC,Goals,0.0,aus.1,282239,,0.0,0.0,0.0,,,,
Callan Elliot,AFC,Shots,0.0,aus.1,282239,,0.0,0.0,0.0,,,,
Callan Elliot,AFC,Yellow Cards,0.0,aus.1,282239,,0.0,0.0,0.0,,,,
Cameron Howieson,AFC,Assists,0.0,aus.1,159466,,0.0,0.0,0.0,,,,
Cameron Howieson,AFC,Fouls,1.0,aus.1,159466,,0.0,0.0,0.0,,,,
Cameron Howieson,AFC,Goal + Assist,0.0,aus.1,159466,,,,,,,,
Cameron Howieson,AFC,Goals,0.0,aus.1,159466,,0.0,0.0,0.0,,,,
Cameron Howieson,AFC,Shots,0.0,aus.1,159466,,0.0,0.0,0.0,,,,
Cameron Howieson,AFC,Yellow Cards,0.0,aus.1,159466,,0.0,0.0,0.0,,,,
Camilo,CHA,Assists,0.0,bra.copa_do_brazil,285089,,2.0,0.0,0.0,,,,
Camilo,CHA,Fouls,0.0,bra.copa_do_brazil,285089,,2.0,0.0,0.0,,,,
Camilo,CHA,Goal + Assist,0.0,bra.copa_do_brazil,285089,,,,,,,,
Camilo,CHA,Goals,0.0,bra.copa_do_brazil,285089,,2.0,0.0,0.0,,,,
Camilo,CHA,Shots,2.0,bra.copa_do_brazil,285089,,2.0,0.0,0.0,,,,
Camilo,CHA,Yellow Cards,0.0,bra.copa_do_brazil,285089,,2.0,0.0,0.0,,,,
Carlos Martín,RAY,Assists,0.0,esp.1,324192,,0.0,0.0,0.0,,,,
Carlos Martín,RAY,Fouls,0.0,esp.1,324192,,0.0,0.0,0.0,,,,
Carlos Martín,RAY,Goal + Assist,0.0,esp.1,324192,,,,,,,,
Carlos Martín,RAY,Goals,0.0,esp.1,324192,,0.0,0.0,0.0,,,,
Carlos Martín,RAY,Shots,0.0,esp.1,324192,,0.0,0.0,0.0,,,,
Carlos Martín,RAY,Yellow Cards,0.0,esp.1,324192,,0.0,0.0,0.0,,,,
Carlos Moreno,PAC,Assists,0.0,mex.1,259439,,0.0,0.0,0.0,1.0,,,
Carlos Moreno,PAC,Fouls,0.0,mex.1,259439,,0.0,0.0,0.0,1.0,,,
Carlos Moreno,PAC,Goal + Assist,0.0,mex.1,259439,,,,,,,,
Carlos Moreno,PAC,Goalkeeper Saves,1.0,mex.1,259439,,0.0,0.0,0.0,1.0,,,
Carlos Moreno,PAC,Goals,0.0,mex.1,259439,,0.0,0.0,0.0,1.0,,,
Carlos Moreno,PAC,Shots,0.0,mex.1,259439,,0.0,0.0,0.0,1.0,,,
Carlos Moreno,PAC,Yellow Cards,0.0,mex.1,259439,,0.0,0.0,0.0,1.0,,,
Carlos Soler,RSO,Assists,0.0,esp.1,235072,,0.0,0.0,0.0,,,,
Carlos Soler,RSO,Fouls,0.0,esp.1,235072,,0.0,0.0,0.0,,,,
Carlos Soler,RSO,Goal + Assist,0.0,esp.1,235072,,,,,,,,
Carlos Soler,RSO,Goals,0.0,esp.1,235072,,0.0,0.0,0.0,,,,
Carlos Soler,RSO,Shots,0.0,esp.1,235072,,0.0,0.0,0.0,,,,
Carlos Soler,RSO,Yellow Cards,0.0,esp.1,235072,,0.0,0.0,0.0,,,,
Carlos Sánchez,PAC,Assists,0.0,mex.1,379192,,0.0,0.0,0.0,,,,
Carlos Sánchez,PAC,Fouls,1.0,mex.1,379192,,0.0,0.0,0.0,,,,
Carlos Sánchez,PAC,Goal + Assist,0.0,mex.1,379192,,,,,,,,
Carlos Sánchez,PAC,Goals,0.0,mex.1,379192,,0.0,0.0,0.0,,,,
Carlos Sánchez,PAC,Shots,0.0,mex.1,379192,,0.0,0.0,0.0,,,,
Carlos Sánchez,PAC,Yellow Cards,0.0,mex.1,379192,,0.0,0.0,0.0,,,,
Carlos Vinícius,GRE,Assists,0.0,bra.copa_do_brazil,252576,,0.0,0.0,0.0,,,,
Carlos Vinícius,GRE,Fouls,0.0,bra.copa_do_brazil,252576,,0.0,0.0,0.0,,,,
Carlos Vinícius,GRE,Goal + Assist,0.0,bra.copa_do_brazil,252576,,,,,,,,
Carlos Vinícius,GRE,Goals,0.0,bra.copa_do_brazil,252576,,0.0,0.0,0.0,,,,
Carlos Vinícius,GRE,Shots,0.0,bra.copa_do_brazil,252576,,0.0,0.0,0.0,,,,
Carlos Vinícius,GRE,Yellow Cards,0.0,bra.copa_do_brazil,252576,,0.0,0.0,0.0,,,,
Cauã Da Rocha,BAR,Assists,0.0,bra.copa_do_brazil,354799,,0.0,0.0,0.0,,,,
Cauã Da Rocha,BAR,Fouls,0.0,bra.copa_do_brazil,354799,,0.0,0.0,0.0,,,,
Cauã Da Rocha,BAR,Goal + Assist,0.0,bra.copa_do_brazil,354799,,,,,,,,
Cauã Da Rocha,BAR,Goals,0.0,bra.copa_do_brazil,354799,,0.0,0.0,0.0,,,,
Cauã Da Rocha,BAR,Shots,0.0,bra.copa_do_brazil,354799,,0.0,0.0,0.0,,,,
Cauã Da Rocha,BAR,Yellow Cards,0.0,bra.copa_do_brazil,354799,,0.0,0.0,0.0,,,,
Cesar Garza,UNAM,Assists,0.0,mex.1,375061,,0.0,0.0,0.0,,,,
Cesar Garza,UNAM,Fouls,1.0,mex.1,375061,,0.0,0.0,0.0,,,,
Cesar Garza,UNAM,Goal + Assist,0.0,mex.1,375061,,,,,,,,
Cesar Garza,UNAM,Goals,0.0,mex.1,375061,,0.0,0.0,0.0,,,,
Cesar Garza,UNAM,Shots,0.0,mex.1,375061,,0.0,0.0,0.0,,,,
Cesar Garza,UNAM,Yellow Cards,0.0,mex.1,375061,,0.0,0.0,0.0,,,,
Chiqueti,CAP,Assists,0.0,bra.copa_do_brazil,361383,,1.0,0.0,0.0,,,,
Chiqueti,CAP,Fouls,2.0,bra.copa_do_brazil,361383,,1.0,0.0,0.0,,,,
Chiqueti,CAP,Goal + Assist,0.0,bra.copa_do_brazil,361383,,,,,,,,
Chiqueti,CAP,Goals,0.0,bra.copa_do_brazil,361383,,1.0,0.0,0.0,,,,
Chiqueti,CAP,Shots,1.0,bra.copa_do_brazil,361383,,1.0,0.0,0.0,,,,
Chiqueti,CAP,Yellow Cards,0.0,bra.copa_do_brazil,361383,,1.0,0.0,0.0,,,,
Christian Rivera,PAC,Assists,0.0,mex.1,233978,,1.0,0.0,0.0,,,,
Christian Rivera,PAC,Fouls,4.0,mex.1,233978,,1.0,0.0,0.0,,,,
Christian Rivera,PAC,Goal + Assist,0.0,mex.1,233978,,,,,,,,
Christian Rivera,PAC,Goals,0.0,mex.1,233978,,1.0,0.0,0.0,,,,
Christian Rivera,PAC,Shots,1.0,mex.1,233978,,1.0,0.0,0.0,,,,
Christian Rivera,PAC,Yellow Cards,0.0,mex.1,233978,,1.0,0.0,0.0,,,,
Claudinho,CAP,Assists,0.0,bra.copa_do_brazil,417345,,0.0,0.0,0.0,,,,
Claudinho,CAP,Fouls,0.0,bra.copa_do_brazil,417345,,0.0,0.0,0.0,,,,
Claudinho,CAP,Goal + Assist,0.0,bra.copa_do_brazil,417345,,,,,,,,
Claudinho,CAP,Goals,0.0,bra.copa_do_brazil,417345,,0.0,0.0,0.0,,,,
Claudinho,CAP,Shots,0.0,bra.copa_do_brazil,417345,,0.0,0.0,0.0,,,,
Claudinho,CAP,Yellow Cards,0.0,bra.copa_do_brazil,417345,,0.0,0.0,0.0,,,,
Claudio Echeverri,GIR,Assists,0.0,esp.1,361355,,1.0,0.0,0.0,,,,
Claudio Echeverri,GIR,Fouls,0.0,esp.1,361355,,1.0,0.0,0.0,,,,
Claudio Echeverri,GIR,Goal + Assist,0.0,esp.1,361355,,,,,,,,
Claudio Echeverri,GIR,Goals,0.0,esp.1,361355,,1.0,0.0,0.0,,,,
Claudio Echeverri,GIR,Shots,1.0,esp.1,361355,,1.0,0.0,0.0,,,,
Claudio Echeverri,GIR,Yellow Cards,0.0,esp.1,361355,,1.0,0.0,0.0,,,,
Cleo Silva,BAR,Assists,0.0,bra.copa_do_brazil,219171,,0.0,0.0,0.0,,,,
Cleo Silva,BAR,Fouls,0.0,bra.copa_do_brazil,219171,,0.0,0.0,0.0,,,,
Cleo Silva,BAR,Goal + Assist,0.0,bra.copa_do_brazil,219171,,,,,,,,
Cleo Silva,BAR,Goals,0.0,bra.copa_do_brazil,219171,,0.0,0.0,0.0,,,,
Cleo Silva,BAR,Shots,0.0,bra.copa_do_brazil,219171,,0.0,0.0,0.0,,,,
Cleo Silva,BAR,Yellow Cards,0.0,bra.copa_do_brazil,219171,,0.0,0.0,0.0,,,,
Craig Goodwin,ADE,Assists,0.0,aus.1,170754,,0.0,0.0,0.0,,,,
Craig Goodwin,ADE,Fouls,0.0,aus.1,170754,,0.0,0.0,0.0,,,,
Craig Goodwin,ADE,Goal + Assist,0.0,aus.1,170754,,,,,,,,
Craig Goodwin,ADE,Goals,0.0,aus.1,170754,,0.0,0.0,0.0,,,,
Craig Goodwin,ADE,Shots,0.0,aus.1,170754,,0.0,0.0,0.0,,,,
Craig Goodwin,ADE,Yellow Cards,0.0,aus.1,170754,,0.0,0.0,0.0,,,,
Cristhian Stuani,GIR,Assists,0.0,esp.1,113737,,1.0,1.0,0.0,,,,
Cristhian Stuani,GIR,Fouls,3.0,esp.1,113737,,1.0,1.0,0.0,,,,
Cristhian Stuani,GIR,Goal + Assist,1.0,esp.1,113737,,,,,,,,
Cristhian Stuani,GIR,Goals,1.0,esp.1,113737,,1.0,1.0,0.0,,,,
Cristhian Stuani,GIR,Shots,1.0,esp.1,113737,,1.0,1.0,0.0,,,,
Cristhian Stuani,GIR,Yellow Cards,0.0,esp.1,113737,,1.0,1.0,0.0,,,,
Cristian Medina,BOT,Assists,0.0,bra.copa_do_brazil,297056,,0.0,0.0,0.0,,,,
Cristian Medina,BOT,Fouls,3.0,bra.copa_do_brazil,297056,,0.0,0.0,0.0,,,,
Cristian Medina,BOT,Goal + Assist,0.0,bra.copa_do_brazil,297056,,,,,,,,
Cristian Medina,BOT,Goals,0.0,bra.copa_do_brazil,297056,,0.0,0.0,0.0,,,,
Cristian Medina,BOT,Shots,0.0,bra.copa_do_brazil,297056,,0.0,0.0,0.0,,,,
Cristian Medina,BOT,Yellow Cards,0.0,bra.copa_do_brazil,297056,,0.0,0.0,0.0,,,,
Cristian Pavón,GRE,Assists,0.0,bra.copa_do_brazil,24388,,0.0,0.0,0.0,,,,
Cristian Pavón,GRE,Fouls,0.0,bra.copa_do_brazil,24388,,0.0,0.0,0.0,,,,
Cristian Pavón,GRE,Goal + Assist,0.0,bra.copa_do_brazil,24388,,,,,,,,
Cristian Pavón,GRE,Goals,0.0,bra.copa_do_brazil,24388,,0.0,0.0,0.0,,,,
Cristian Pavón,GRE,Shots,0.0,bra.copa_do_brazil,24388,,0.0,0.0,0.0,,,,
Cristian Pavón,GRE,Yellow Cards,0.0,bra.copa_do_brazil,24388,,0.0,0.0,0.0,,,,
Cristiano,AGO,Assists,0.0,bra.copa_do_brazil,303344,,0.0,0.0,0.0,,,,
Cristiano,AGO,Fouls,0.0,bra.copa_do_brazil,303344,,0.0,0.0,0.0,,,,
Cristiano,AGO,Goal + Assist,0.0,bra.copa_do_brazil,303344,,,,,,,,
Cristiano,AGO,Goals,0.0,bra.copa_do_brazil,303344,,0.0,0.0,0.0,,,,
Cristiano,AGO,Shots,0.0,bra.copa_do_brazil,303344,,0.0,0.0,0.0,,,,
Cristiano,AGO,Yellow Cards,0.0,bra.copa_do_brazil,303344,,0.0,0.0,0.0,,,,
Crystopher,CRB,Assists,0.0,bra.copa_do_brazil,252805,,0.0,0.0,0.0,,,,
Crystopher,CRB,Fouls,0.0,bra.copa_do_brazil,252805,,0.0,0.0,0.0,,,,
Crystopher,CRB,Goal + Assist,0.0,bra.copa_do_brazil,252805,,,,,,,,
Crystopher,CRB,Goals,0.0,bra.copa_do_brazil,252805,,0.0,0.0,0.0,,,,
Crystopher,CRB,Shots,0.0,bra.copa_do_brazil,252805,,0.0,0.0,0.0,,,,
Crystopher,CRB,Yellow Cards,0.0,bra.copa_do_brazil,252805,,0.0,0.0,0.0,,,,
Cunha,CON,Assists,0.0,bra.copa_do_brazil,198597,,1.0,0.0,0.0,,,,
Cunha,CON,Fouls,0.0,bra.copa_do_brazil,198597,,1.0,0.0,0.0,,,,
Cunha,CON,Goal + Assist,0.0,bra.copa_do_brazil,198597,,,,,,,,
Cunha,CON,Goals,0.0,bra.copa_do_brazil,198597,,1.0,0.0,0.0,,,,
Cunha,CON,Shots,1.0,bra.copa_do_brazil,198597,,1.0,0.0,0.0,,,,
Cunha,CON,Yellow Cards,0.0,bra.copa_do_brazil,198597,,1.0,0.0,0.0,,,,
César Palacios,RMA,Assists,0.0,esp.1,12172,,0.0,0.0,0.0,,,,
César Palacios,RMA,Fouls,0.0,esp.1,12172,,0.0,0.0,0.0,,,,
César Palacios,RMA,Goal + Assist,0.0,esp.1,12172,,,,,,,,
César Palacios,RMA,Goals,0.0,esp.1,12172,,0.0,0.0,0.0,,,,
César Palacios,RMA,Shots,0.0,esp.1,12172,,0.0,0.0,0.0,,,,
César Palacios,RMA,Yellow Cards,0.0,esp.1,12172,,0.0,0.0,0.0,,,,
César Tárrega,VAL,Assists,0.0,esp.1,330552,,1.0,0.0,0.0,,,,
César Tárrega,VAL,Fouls,1.0,esp.1,330552,,1.0,0.0,0.0,,,,
César Tárrega,VAL,Goal + Assist,0.0,esp.1,330552,,,,,,,,
César Tárrega,VAL,Goals,0.0,esp.1,330552,,1.0,0.0,0.0,,,,
César Tárrega,VAL,Shots,1.0,esp.1,330552,,1.0,0.0,0.0,,,,
César Tárrega,VAL,Yellow Cards,0.0,esp.1,330552,,1.0,0.0,0.0,,,,
Dadá,CRB,Assists,0.0,bra.copa_do_brazil,143849,,4.0,0.0,0.0,,,,
Dadá,CRB,Fouls,1.0,bra.copa_do_brazil,143849,,4.0,0.0,0.0,,,,
Dadá,CRB,Goal + Assist,0.0,bra.copa_do_brazil,143849,,,,,,,,
Dadá,CRB,Goals,0.0,bra.copa_do_brazil,143849,,4.0,0.0,0.0,,,,
Dadá,CRB,Shots,4.0,bra.copa_do_brazil,143849,,4.0,0.0,0.0,,,,
Dadá,CRB,Yellow Cards,0.0,bra.copa_do_brazil,143849,,4.0,0.0,0.0,,,,
Daley Blind,GIR,Assists,0.0,esp.1,126489,,0.0,0.0,0.0,,,,
Daley Blind,GIR,Fouls,0.0,esp.1,126489,,0.0,0.0,0.0,,,,
Daley Blind,GIR,Goal + Assist,0.0,esp.1,126489,,,,,,,,
Daley Blind,GIR,Goals,0.0,esp.1,126489,,0.0,0.0,0.0,,,,
Daley Blind,GIR,Shots,0.0,esp.1,126489,,0.0,0.0,0.0,,,,
Daley Blind,GIR,Yellow Cards,0.0,esp.1,126489,,0.0,0.0,0.0,,,,
Dani Calvo,OVI,Assists,0.0,esp.1,123743,,0.0,0.0,0.0,,,,
Dani Calvo,OVI,Fouls,0.0,esp.1,123743,,0.0,0.0,0.0,,,,
Dani Calvo,OVI,Goal + Assist,0.0,esp.1,123743,,,,,,,,
Dani Calvo,OVI,Goals,0.0,esp.1,123743,,0.0,0.0,0.0,,,,
Dani Calvo,OVI,Shots,0.0,esp.1,123743,,0.0,0.0,0.0,,,,
Dani Calvo,OVI,Yellow Cards,0.0,esp.1,123743,,0.0,0.0,0.0,,,,
Dani Carvajal,RMA,Assists,0.0,esp.1,168531,,0.0,0.0,0.0,,,,
Dani Carvajal,RMA,Fouls,0.0,esp.1,168531,,0.0,0.0,0.0,,,,
Dani Carvajal,RMA,Goal + Assist,0.0,esp.1,168531,,,,,,,,
Dani Carvajal,RMA,Goals,0.0,esp.1,168531,,0.0,0.0,0.0,,,,
Dani Carvajal,RMA,Shots,0.0,esp.1,168531,,0.0,0.0,0.0,,,,
Dani Carvajal,RMA,Yellow Cards,0.0,esp.1,168531,,0.0,0.0,0.0,,,,
Dani Raba,VAL,Assists,0.0,esp.1,253763,,0.0,0.0,0.0,,,,
Dani Raba,VAL,Fouls,0.0,esp.1,253763,,0.0,0.0,0.0,,,,
Dani Raba,VAL,Goal + Assist,0.0,esp.1,253763,,,,,,,,
Dani Raba,VAL,Goals,0.0,esp.1,253763,,0.0,0.0,0.0,,,,
Dani Raba,VAL,Shots,0.0,esp.1,253763,,0.0,0.0,0.0,,,,
Dani Raba,VAL,Yellow Cards,0.0,esp.1,253763,,0.0,0.0,0.0,,,,
Daniel,CON,Assists,0.0,bra.copa_do_brazil,357390,,1.0,0.0,0.0,,,,
Daniel,CON,Fouls,0.0,bra.copa_do_brazil,357390,,1.0,0.0,0.0,,,,
Daniel,CON,Goal + Assist,0.0,bra.copa_do_brazil,357390,,,,,,,,
Daniel,CON,Goals,0.0,bra.copa_do_brazil,357390,,1.0,0.0,0.0,,,,
Daniel,CON,Shots,1.0,bra.copa_do_brazil,357390,,1.0,0.0,0.0,,,,
Daniel,CON,Yellow Cards,0.0,bra.copa_do_brazil,357390,,1.0,0.0,0.0,,,,
Daniel Cárdenas,RAY,Assists,0.0,esp.1,192893,,0.0,0.0,0.0,0.0,,,
Daniel Cárdenas,RAY,Fouls,0.0,esp.1,192893,,0.0,0.0,0.0,0.0,,,
Daniel Cárdenas,RAY,Goal + Assist,0.0,esp.1,192893,,,,,,,,
Daniel Cárdenas,RAY,Goalkeeper Saves,0.0,esp.1,192893,,0.0,0.0,0.0,0.0,,,
Daniel Cárdenas,RAY,Goals,0.0,esp.1,192893,,0.0,0.0,0.0,0.0,,,
Daniel Cárdenas,RAY,Shots,0.0,esp.1,192893,,0.0,0.0,0.0,0.0,,,
Daniel Cárdenas,RAY,Yellow Cards,0.0,esp.1,192893,,0.0,0.0,0.0,0.0,,,
Daniel Hall,AFC,Assists,0.0,aus.1,312184,,0.0,0.0,0.0,,,,
Daniel Hall,AFC,Fouls,1.0,aus.1,312184,,0.0,0.0,0.0,,,,
Daniel Hall,AFC,Goal + Assist,0.0,aus.1,312184,,,,,,,,
Daniel Hall,AFC,Goals,0.0,aus.1,312184,,0.0,0.0,0.0,,,,
Daniel Hall,AFC,Shots,0.0,aus.1,312184,,0.0,0.0,0.0,,,,
