player_norm,espn_athlete_id,team_norm
johan carbonero,270246,internacional
alerrando,270260,internacional
kayky chagas,314846,internacional
yago,382900,internacional
raykkonen,403283,internacional
joao bezerra,417352,internacional
fabricio prado,422159,internacional
marcelo lomba,201622,palmeiras
carlos miguel,276741,palmeiras
kaique,332352,palmeiras
kauan lima,412904,palmeiras
gustavo gomez,118395,palmeiras
alexander barboza,222631,palmeiras
joaquin piquerez,254007,palmeiras
bruno fuchs,257050,palmeiras
khellven,288669,palmeiras
agustin giay,315619,palmeiras
luiz benedetti,361457,palmeiras
arthur gabriel,382965,
thiago soares,402698,palmeiras
derick,413749,palmeiras
luccas ramon,413761,palmeiras
luis saboia,421486,palmeiras
mohamed kone,421487,palmeiras
andre lucas,421503,palmeiras
felipe anderson,152812,palmeiras
lucas evangelista,186776,palmeiras
andreas pereira,210143,palmeiras
marlon freitas,234016,palmeiras
jhon arias,239566,palmeiras
mauricio,289046,palmeiras
rafael coutinho,382963,palmeiras
larson,387989,palmeiras
erick machado,402695,palmeiras
luis felipe,402701,palmeiras
guilherme nogueira,408185,palmeiras
ruan yago,421504,palmeiras
ramon sosa,301653,palmeiras
jose manuel lopez,311743,palmeiras
vitor roque,329383,palmeiras
allan andrade,382966,palmeiras
heittor,412292,palmeiras
juan gabriel,421498,palmeiras
kaua,421538,palmeiras
miguel cinoncelli bilong,3105977,palmeiras
weverton,198983,gremio
gabriel grando,317014,gremio
thiago stallbaum,379334,gremio
joao victor castelo,402659,gremio
gabriel menegon,417483,gremio
caio paulista,95558,gremio
walter kannemann,146109,gremio
marcos rocha,185994,gremio
fabian balbuena,199101,gremio
marlon,229121,gremio
wagner leonardo,286201,gremio
gustavo martins,314603,gremio
diego caito,358811,gremio
wallace,383983,gremio
pedro gabriel,399092,gremio
luis eduardo,400263,gremio
vitor ramon,402662,gremio
vagner,421523,gremio
emanuel mariano,421526,gremio
dodi,213879,gremio
filip krovinovic,226787,gremio
mathias villasanti,238449,gremio
juan nardoni,290594,gremio
erick noriega,303030,gremio
miguel monsalve,307659,gremio
leonel perez,359439,gremio
riquelme freitas,380443,gremio
tiaguinho,397420,gremio
bernardo zortea,400264,gremio
jeferson forneck,417484,gremio
roger,417485,gremio
joao borne,421521,gremio
danillo,421524,gremio
harlley,421527,gremio
artur junior,421528,gremio
lago menezes,421529,gremio
adrielson,421531,gremio
cristian pavon,24388,gremio
martin braithwaite,187100,gremio
jovane cabral,250059,gremio
carlos vinicius,252576,gremio
francis amuzu,269079,gremio
jose enamorado,286714,gremio
mateus tete,287664,gremio
matheus nascimento,304659,gremio
gabriel mec,399421,gremio
arnaldo,402657,gremio
lucca,421522,gremio
benjamin,421525,gremio
fellipe magalhaes,421530,gremio
yuri sena,266662,vitoria
lucas arcanjo,287941,vitoria
fintelman,302124,vitoria
emanuel britez,200206,vitoria
riccieli,253010,vitoria
luan candido,266676,vitoria
ramon,269915,vitoria
caca,271773,vitoria
camutanga,272576,vitoria
jamerson,284450,vitoria
edu,293047,vitoria
nathan,318174,vitoria
diego tarzia,379661,vitoria
kauan santos,402428,
gean,402660,vitoria
guilherme inacio,419116,vitoria
nicolas celis,131954,vitoria
tomas pochettino,215771,vitoria
emmanuel martinez,218649,vitoria
matheus,218972,vitoria
alejandro almaraz,251843,vitoria
caique,252315,vitoria
gabriel baralhas,269852,vitoria
enrique saverio,286694,vitoria
wendell sacramento,382969,vitoria
cauan de jesus,402655,vitoria
lucas lohan,405566,vitoria
osvaldo,141626,vitoria
marinho,198392,vitoria
renato kayzer,227314,vitoria
lucas,253009,vitoria
fabricio santos,285395,
kauan vitor,402654,vitoria
marcos vinicius,402661,vitoria
anderson bispo dos santos,420159,vitoria
ruan gabriel,421951,vitoria
leo jardim,205464,vascodagama
daniel fuzato,252052,vascodagama
phillipe gabriel,371432,
jose luis rodriguez,238763,fcjuarez
carlos cuesta,235940,vascodagama
lucas piton,287862,vascodagama
lucas freitas,312657,vascodagama
alan saldivia,317383,vascodagama
cuiabano,334756,vascodagama
alison,398510,vascodagama
melim,398524,vascodagama
riquelme avellar,398722,vascodagama
breno vereza,402621,vascodagama
bruno andre azevedo ribeiro,409768,vascodagama
jotavve fonseca,417752,vascodagama
wanyson nogueira,421394,vascodagama
breno sales,421395,vascodagama
jair,196873,vascodagama
tche tche,198302,vascodagama
thiago mendes,201717,vascodagama
nuno moreira,323815,vascodagama
matheus carvalho,346179,vascodagama
cauan barros,357720,vascodagama
jp,379268,vascodagama
lukas zuccarello,379379,vascodagama
guilherme estrella,379581,vascodagama
ramon rique,402641,vascodagama
gustavo guimaraes,421396,vascodagama
lucca guima,421398,vascodagama
leo felix,421399,
samuel de jesus,421400,vascodagama
claudio spinelli,250733,vascodagama
marino hinestroza,285203,vascodagama
adson,315293,vascodagama
loide,318606,vascodagama
andres gomez,330924,vascodagama
johan rojas,334065,vascodagama
bruno lopes,379267,vascodagama
andrey fernandes,402620,vascodagama
anderson felix,402639,vascodagama
diego minete,407363,vascodagama
alex bruno,417750,vascodagama
luiz locio,421397,vascodagama
carlos coronel,215961,saopaulo
young,318176,saopaulo
felipe preis,380459,saopaulo
cedric,129722,saopaulo
rafael toloi,196855,saopaulo
wendell,199065,saopaulo
robert arboleda,201531,saopaulo
lucas ramon,206953,saopaulo
enzo diaz,264814,saopaulo
sabino,285010,saopaulo
matheus souza,358242,saopaulo
isac,371525,saopaulo
igor felisberto,379484,saopaulo
guilherme reis,383052,saopaulo
luis osorio,383055,saopaulo
igao,386050,saopaulo
maik,399078,saopaulo
nicolas,402685,saopaulo
felipe oliveira,421413,saopaulo
danielzinho,196824,saopaulo
cauly,260392,saopaulo
marcos antonio,266282,saopaulo
luan,158275,toluca
damian bobadilla,301516,saopaulo
pablo maia,319168,saopaulo
newton,357362,saopaulo
matheus ferreira,371433,
bezerra,399079,saopaulo
djhordney ferreira,402686,
robert william,421412,saopaulo
lucas moura,130711,saopaulo
jonathan calleri,162558,saopaulo
luciano,190483,saopaulo
ferreira,296573,saopaulo
gonzalo tapia,297128,saopaulo
juan potes,380969,saopaulo
paulo sergio,383041,saopaulo
ryan francisco,383042,saopaulo
lucca marques,399076,saopaulo
gustavo santana,402683,saopaulo
tete,402684,saopaulo
brenno,421415,saopaulo
duk,342048,atlas
luis fernando hernandez maza,3102526,atlas
camilo vargas,185147,atlas
carlos robles,132219,atlas
manuel capasso,225440,atlas
rober,231341,atlas
gaddi aguirre,233106,atlas
milton valenzuela,233688,atlas
rodrigo schlegel,255476,atlas
adrian mora,270210,atlas
jose lozano,271502,atlas
jorge rodriguez,79608,
jorge san martin,380457,
paulo ramirez,388094,atlas
luis blanco,407290,atlas
aldo rocha,178839,atlas
mateo garcia,205539,atlas
edgar zaldivar,234867,atlas
luis esteves,312549,atlas
abraham bass,333850,atlas
victor rios,366679,atlas
jesus serrato,383233,atlas
sergio hernandez,386935,atlas
jesus guillen,420402,atlas
gustavo ferrareis,213775,atlas
gustavo del prete,276313,atlas
agustin rodriguez,316152,atlas
luis gamboa,403848,atlas
jose martin,407291,atlas
fernando tapia,49306,america
rodolfo cota,103729,america
angel malagon,200101,america
cesar lugo,398891,america
cristian borja,132676,america
kevin alvarez,195312,america
sebastian caceres,285756,america
israel reyes,290414,america
emilio lara,292414,america
ramon juarez,307891,america
miguel vazquez,311853,america
franco rossano,386254,america
andres marioni araujo munoz,3102568,america
erick sanchez,129421,america
alan cervantes,228351,america
raphael veiga,236321,america
alexis gutierrez,265866,america
santiago naveda,293353,america
dagoberto espinoza,363021,america
osvaldo arriaga,394111,america
ricardo gonzalez,422286,america
icaro geovane da conceicao nascimento,3102566,america
santiago gael camarena rosales,3109381,america
henry martin,93184,america
patricio salas,115044,america
brian rodriguez,144325,america
alejandro zendejas,212824,america
raul zuniga,290853,america
esteban lozano,304626,america
isaias violante,308956,america
oscar perea,336456,america
alejandro cardenas alonso,3102567,america
cesar lopez,78772,atleticodesanluis
gibran lajud,187496,atleticodesanluis
andres sanchez,210848,atleticodesanluis
benjamin galindo,82077,atleticodesanluis
juanpe,135922,atleticodesanluis
aldo cruz,263221,atleticodesanluis
robson bambu,269746,atleticodesanluis
lucas esteves,286841,atleticodesanluis
eduardo aguila,346233,atleticodesanluis
roman torres,358389,atleticodesanluis
luis alberto carrillo,380797,atleticodesanluis
david rodriguez,26703,atleticodesanluis
jesus medina,67003,atleticodesanluis
angel reyes,74026,atleticodesanluis
johan caicedo,156482,atleticodesanluis
sebastien salles-lamonge,232323,atleticodesanluis
roberto meraz,245842,atleticodesanluis
oscar macias,259819,atleticodesanluis
benjamin galdames,283623,atleticodesanluis
sergio,311997,atleticodesanluis
luis najera,323864,atleticodesanluis
sebastian perez bouquet,333602,atleticodesanluis
miguel garcia,398289,atleticodesanluis
santiago munoz,297277,atleticodesanluis
anderson duarte,359828,atleticodesanluis
david ospina,121842,atlante
oscar jimenez,176824,
roberto barragan,422087,atlante
francisco reyes,141495,atlante
walter clar,188034,atlante
lucho sanchez,229362,atlante
armando escobar,240148,atlante
eduardo tercero,259939,atlante
nicolas carrera,297375,atlante
aaron quiros,317427,atlante
diogo bagui,359263,atlante
cristobal alfaro,412878,atlante
axl padilla,422076,atlante
emiliano espinoza,422083,atlante
santiago naelson garcia altamirano,3109382,atlante
christian bermudez,84131,atlante
maximiliano garcia,126213,atlante
javier ibarra,228360,atlante
jhojan julio,252405,atlante
hardy meza,285627,atlante
luis calzadilla,292066,atlante
eugenio pizzuto,297283,atlante
jose gonzalez,325152,atlante
gilberto adame,362037,atlante
edgar jimenez,422084,atlante
leonardo mejia,422086,atlante
octavio vasquez,3104377,atlante
luis puente,297285,atlante
walter portales,304158,atlante
jairon charcopa,318091,atlante
joaquin moxica,371491,atlante
ruben coubert,422081,atlante
andres gudino,224752,cruzazul
kevin mier,266587,cruzazul
emmanuel ochoa,303277,cruzazul
omar campos,136124,cruzazul
gonzalo piovi,192166,cruzazul
willer ditta,270229,cruzazul
alan montes,304424,cruzazul
jesus orozco,318342,cruzazul
raymundo rubio,364719,cruzazul
jorge rodarte,407543,cruzazul
rogelio gonzalez,3715,cruzazul
agustin palavecino,219001,cruzazul
carlos rodriguez,103714,
erik lira,276942,cruzazul
angel marquez,285862,cruzazul
amaury garcia,291186,cruzazul
cristian jimenez,316600,cruzazul
andres montano,336641,cruzazul
amaury morales,365830,cruzazul
fernando samano,365860,cruzazul
nicolas ibanez,207549,cruzazul
juan jose calero,215512,cruzazul
osinachi ebere,228300,cruzazul
rodolfo rotondi,257640,cruzazul
jose paradela,277270,cruzazul
luka romero,303844,cruzazul
bryan gamboa,365831,cruzazul
sebastian jurado,239573,fcjuarez
guillermo ruiz,264118,fcjuarez
benny diaz,269139,fcjuarez
luis carmona,70681,
jose garcia,92561,
jesus murillo,197050,fcjuarez
oscar ortega,222009,fcjuarez
alejandro mayorga,256207,fcjuarez
eder lopez,259983,fcjuarez
francisco nevarez,269521,fcjuarez
gilberto sepulveda,283650,fcjuarez
bryan romero,325392,
ricardo juarez,366095,fcjuarez
javier aquino,129167,fcjuarez
dieter villalpando,198904,fcjuarez
kenneth martinez,265942,
monchu,268809,fcjuarez
guilherme castilho,270379,fcjuarez
raymundo fulgencio,276665,fcjuarez
ricardinho,323031,fcjuarez
denzell garcia,337308,fcjuarez
leonardo silva,358342,fcjuarez
jan carmona,364578,fcjuarez
said godinez,379903,fcjuarez
juan sigala,401797,fcjuarez
oscar estupinan,219158,fcjuarez
jairo torres,249278,fcjuarez
madson,287807,fcjuarez
luca martinez,309473,fcjuarez
ettson ayon,329123,fcjuarez
oscar whalley,194182,guadalajara
raul rangel,290899,guadalajara
juan liceaga,387985,guadalajara
miguel gomez,3313,guadalajara
jose castillo,37249,guadalajara
luis gabriel rey,147715,guadalajara
miguel tapias,233976,guadalajara
leonardo sepulveda,254433,
richard ledezma,271844,guadalajara
diego campillo,290889,guadalajara
bryan gonzalez,297284,
angel chavez,361206,guadalajara
jonathan perez,96526,guadalajara
santiago sandoval,118717,guadalajara
daniel aguirre,133111,guadalajara
omar govea,190901,guadalajara
luis romo,242614,guadalajara
kevin castaneda,276398,guadalajara
jordan carillo,277191,guadalajara
hugo camberos,387984,guadalajara
angel sepulveda,151850,guadalajara
roberto alvarado,194308,guadalajara
ricardo marin,228352,guadalajara
efrain alvarez,260173,guadalajara
armando gonzalez,376110,guadalajara
sergio aguayo,379172,guadalajara
oscar garcia,335959,
jordan garcia,378912,
juan guevara,88781,leon
sebastian vegas,190559,leon
ivan moreno,195695,leon
rodrigo echeverria,199163,leon
paul saracho,215619,leon
bryan colula,222189,leon
jhohan romana,235956,leon
abraham villegas,333983,leon
valentin gauthier,362259,leon
christopher mora,399013,leon
jose david ramirez,200989,leon
santiago colombatto,229477,leon
jordi cortizo,235451,leon
salvador reyes,241346,leon
jose rodriguez,251543,leon
fernando beltran,259697,leon
nicolas fonseca,276240,leon
edgar guerra,308096,leon
daniel arcila,317509,leon
angel estrada,323772,leon
juan dominguez,356574,leon
sebastian santos,357437,leon
jesus lara,372142,leon
luis valadez,386922,leon
rogelio funes mori,143362,leon
ismael diaz,195326,leon
jose alvarado,201538,leon
diber cambindo,248826,leon
gael garcia,381571,leon
esteban andrada,138328,monterrey
luis cardenas,190907,monterrey
santiago mele,203067,monterrey
cesar ramos,236138,monterrey
stefan medina,146989,monterrey
carlos salcedo,184299,monterrey
ricardo chavez,202106,monterrey
luis reyes,215559,
gerardo arteaga,245848,monterrey
victor guzman,219470,toluca
daniel aceves,310213,monterrey
cesar bustos,364682,monterrey
carlos frayde,413678,monterrey
javier casillas alavez,3103451,monterrey
jesus corona,117977,monterrey
lucas ocampos,159263,monterrey
oliver torres,173233,monterrey
erick aguirre,194666,monterrey
orbelin pineda,207011,monterrey
diego rossi,235817,monterrey
fidel ambriz,298860,monterrey
iker fimbres,365476,monterrey
jose urias,371493,monterrey
cesar garza,375061,monterrey
cristian reyes,379211,monterrey
sebastian rodriguez,398298,monterrey
omar galvez,417642,monterrey
allen rojas,417643,monterrey
uros djurdjevic,195220,monterrey
hugo cuypers,235511,monterrey
roberto de la rosa,261137,monterrey
luca orellano,276305,monterrey
juan carlos martinez jr.,3102564,queretaro
sergio john garcia brothers,3102565,queretaro
guillermo allison,149407,queretaro
jose hernandez,303680,queretaro
luis garcia,184845,
diego reyes,83869,queretaro
lucas abascia,315939,queretaro
bayron duarte,372374,queretaro
jaime valencia,179604,queretaro
michael carcelen,302606,queretaro
erik duenas,304169,queretaro
carlo garcia,309109,queretaro
santiago homenchenko,309201,queretaro
alejandro alcala,318505,queretaro
fernando gonzalez pena,351296,queretaro
juan eduardo robles,359445,
bernardo parra,362417,queretaro
victor lopez,364700,queretaro
jesus arellano,407294,queretaro
dario rodriguez,410832,queretaro
jean unjanque,416544,queretaro
juan pablo cazares,417889,queretaro
luis gutierrez,47905,queretaro
eduardo perez,194018,queretaro
mateo coronel,263219,queretaro
ali avila,297287,queretaro
claudio robles,418519,queretaro
luis jimenez,379015,necaxa
christopher josue andrade martin,3099595,necaxa
carlos vargas,74070,necaxa
alexis pena,224736,necaxa
agustin oliveros,303329,necaxa
emilio martinez,310751,
kaiky naves,332351,necaxa
raul martinez,362604,necaxa
diego ochoa,372152,necaxa
francisco mendez,417411,necaxa
lorenzo faravelli,154517,necaxa
pedro pedraza,277196,necaxa
daniel leyva,280765,necaxa
mauro zaleta,333586,necaxa
juan torres,336457,necaxa
matias espindola,336916,necaxa
rogelio cortez,347034,necaxa
javier ruiz,365552,necaxa
israel tello,371509,necaxa
joshua palacios,387739,necaxa
ricardo alonso,417888,necaxa
ricardo monreal,259971,necaxa
julian carranza,262566,necaxa
kevin rosero,313008,necaxa
miguel pedroza,333401,necaxa
juan valencia,406874,necaxa
carlos acevedo,236368,santos
hector holguin perez,301897,santos
jose abella,173063,santos
franco pardo,255945,santos
mauricio cuevas,287252,santos
bruno amione,290728,santos
emmanuel echeverria,323797,santos
kevin picon,358251,santos
felipe sanchez,358421,santos
juan echilvestre,419256,santos
francisco villalba,110987,santos
diego medina,140817,santos
javier guemez,189785,santos
carlos gruezo,199963,santos
efrain orona,252608,santos
aldo lopez,253556,santos
ezequiel bullaude,282380,santos
