ticket_id,n_legs,composition,est_ticket_hit_prob,avg_leg_hit_prob,avg_leg_edge,avg_rank_score
T00008791,2,0S+2G+0D,0.9801,0.99,4.3,3.78
T00008792,2,0S+2G+0D,0.9801,0.99,3.8,3.78
T00005865,2,0S+2G+0D,0.9801,0.99,5.125,3.7699999999999996
T00005866,2,0S+2G+0D,0.9801,0.99,5.625,3.7699999999999996
T00005867,2,0S+2G+0D,0.9801,0.99,3.375,3.7699999999999996
T00005868,2,0S+2G+0D,0.9801,0.99,3.925,3.7699999999999996
T00008793,2,0S+2G+0D,0.9801,0.99,4.125,3.7699999999999996
T00008794,2,0S+2G+0D,0.9801,0.99,4.625,3.7699999999999996
T00008795,2,0S+2G+0D,0.9801,0.99,2.375,3.7699999999999996
T00008796,2,0S+2G+0D,0.9801,0.99,2.925,3.7699999999999996
T00005869,2,0S+2G+0D,0.9801,0.99,3.2,3.76
T00005870,2,0S+2G+0D,0.9801,0.99,4.525,3.76
T00005871,2,0S+2G+0D,0.9801,0.99,3.25,3.76
T00008797,2,0S+2G+0D,0.9801,0.99,2.2,3.76
T00008798,2,0S+2G+0D,0.9801,0.99,3.525,3.76
T00008799,2,0S+2G+0D,0.9801,0.99,2.25,3.76
T00002949,2,1S+1G+0D,0.9801,0.99,3.425,3.75
T00005872,2,0S+2G+0D,0.9801,0.99,6.025,3.75
T00008800,2,0S+2G+0D,0.9801,0.99,5.025,3.75
T00002950,2,0S+2G+0D,0.9801,0.99,1.9249999999999998,3.745
T00002951,2,0S+2G+0D,0.9801,0.99,3.15,3.7399999999999998
T00005873,2,0S+2G+0D,0.9801,0.99,3.2249999999999996,3.73
T00008801,2,0S+2G+0D,0.9801,0.99,2.2249999999999996,3.73
T00002952,2,0S+2G+0D,0.9801,0.99,1.8449999999999998,3.715
T00002953,2,0S+2G+0D,0.9801,0.99,1.75,3.705
T00002954,2,0S+2G+0D,0.9801,0.99,1.6749999999999998,3.695
T00002955,2,0S+2G+0D,0.9801,0.99,4.1,3.695
T00002956,2,0S+2G+0D,0.9801,0.99,2.3499999999999996,3.695
T00005874,2,0S+2G+0D,0.9801,0.99,3.2,3.69
T00008802,2,0S+2G+0D,0.9801,0.99,2.2,3.69
T00005875,2,0S+2G+0D,0.9801,0.99,5.0,3.67
T00005876,2,0S+2G+0D,0.9801,0.99,4.9,3.67
T00005877,2,0S+2G+0D,0.9801,0.99,4.875,3.67
T00008803,2,0S+2G+0D,0.9801,0.99,4.0,3.67
T00008804,2,0S+2G+0D,0.9801,0.99,3.9,3.67
T00008805,2,0S+2G+0D,0.9801,0.99,3.875,3.67
T00002957,2,0S+2G+0D,0.9801,0.99,3.125,3.6499999999999995
T00002958,2,0S+2G+0D,0.9801,0.99,1.625,3.63
T00002959,2,0S+2G+0D,0.9801,0.99,1.7999999999999998,3.63
T00002960,2,0S+2G+0D,0.9801,0.99,1.9,3.63
T00005878,2,1S+1G+0D,0.9801,0.99,4.8,3.63
T00008806,2,1S+1G+0D,0.9801,0.99,3.8,3.63
T00005879,2,0S+2G+0D,0.9801,0.99,3.3,3.625
T00008807,2,0S+2G+0D,0.9801,0.99,2.3,3.625
T00005880,2,0S+2G+0D,0.9801,0.99,4.525,3.62
T00008808,2,0S+2G+0D,0.9801,0.99,3.525,3.62
T00002961,2,0S+2G+0D,0.9801,0.99,1.7,3.61
T00002962,2,0S+2G+0D,0.9801,0.99,1.7,3.61
T00002963,2,0S+2G+0D,0.9801,0.99,1.63,3.6049999999999995
T00005881,2,0S+2G+0D,0.9801,0.99,3.2199999999999998,3.5949999999999998
T00008809,2,0S+2G+0D,0.9801,0.99,2.2199999999999998,3.5949999999999998
T00002964,2,0S+2G+0D,0.9801,0.99,3.025,3.585
T00005882,2,0S+2G+0D,0.9801,0.99,3.125,3.585
T00008810,2,0S+2G+0D,0.9801,0.99,2.125,3.585
T00005883,2,0S+2G+0D,0.9801,0.99,3.05,3.575
T00005884,2,0S+2G+0D,0.9801,0.99,5.475,3.575
T00005885,2,0S+2G+0D,0.9801,0.99,3.7249999999999996,3.575
T00008811,2,0S+2G+0D,0.9801,0.99,2.05,3.575
T00008812,2,0S+2G+0D,0.9801,0.99,4.475,3.575
T00008813,2,0S+2G+0D,0.9801,0.99,2.7249999999999996,3.575
T00002965,2,0S+2G+0D,0.9801,0.99,3.0,3.57
T00005886,2,0S+2G+0D,0.9801,0.99,4.5,3.53
T00008814,2,0S+2G+0D,0.9801,0.99,3.5,3.53
T00002966,2,1S+1G+0D,0.9801,0.99,1.64,3.5249999999999995
T00005887,2,0S+2G+0D,0.9801,0.99,3.0,3.51
T00005888,2,0S+2G+0D,0.9801,0.99,3.175,3.51
T00005889,2,0S+2G+0D,0.9801,0.99,3.275,3.51
T00008815,2,0S+2G+0D,0.9801,0.99,2.0,3.51
T00008816,2,0S+2G+0D,0.9801,0.99,2.175,3.51
T00008817,2,0S+2G+0D,0.9801,0.99,2.275,3.51
T00005890,2,0S+2G+0D,0.9801,0.99,3.075,3.49
T00005891,2,0S+2G+0D,0.9801,0.99,3.075,3.49
T00008818,2,0S+2G+0D,0.9801,0.99,2.075,3.49
T00008819,2,0S+2G+0D,0.9801,0.99,2.075,3.49
T00002967,2,0S+2G+0D,0.9801,0.99,1.5699999999999998,3.4899999999999998
T00002968,2,0S+2G+0D,0.9801,0.99,4.125,3.4899999999999998
T00002969,2,0S+2G+0D,0.9801,0.99,1.575,3.485
T00005892,2,0S+2G+0D,0.9801,0.99,3.005,3.485
T00008820,2,0S+2G+0D,0.9801,0.99,2.005,3.485
T00002970,2,0S+2G+0D,0.9801,0.99,2.65,3.4699999999999998
T00005893,2,0S+2G+0D,0.9801,0.99,4.4,3.465
T00008821,2,0S+2G+0D,0.9801,0.99,3.4,3.465
T00005894,2,0S+2G+0D,0.9801,0.99,4.375,3.45
T00008822,2,0S+2G+0D,0.9801,0.99,3.375,3.45
T00002971,2,0S+2G+0D,0.9801,0.99,1.575,3.445
T00002972,2,0S+2G+0D,0.9801,0.99,2.5549999999999997,3.4349999999999996
T00002973,2,0S+2G+0D,0.9801,0.99,1.775,3.4099999999999997
T00005895,2,1S+1G+0D,0.9801,0.99,3.0149999999999997,3.405
T00008823,2,1S+1G+0D,0.9801,0.99,2.0149999999999997,3.405
T00002974,2,0S+2G+0D,0.9801,0.99,1.5999999999999999,3.3999999999999995
T00002975,2,0S+2G+0D,0.9801,0.99,1.525,3.38
T00002976,2,0S+2G+0D,0.9801,0.99,1.525,3.38
T00002977,2,0S+2G+0D,0.9801,0.99,2.4749999999999996,3.375
T00005896,2,0S+2G+0D,0.9801,0.99,2.945,3.37
T00005897,2,0S+2G+0D,0.9801,0.99,5.5,3.37
T00008824,2,0S+2G+0D,0.9801,0.99,1.9449999999999998,3.37
T00008825,2,0S+2G+0D,0.9801,0.99,4.5,3.37
T00005898,2,0S+2G+0D,0.9801,0.99,2.95,3.365
T00008826,2,0S+2G+0D,0.9801,0.99,1.95,3.365
T00002978,2,0S+2G+0D,0.9801,0.99,1.575,3.3649999999999998
T00005899,2,0S+2G+0D,0.9801,0.99,4.025,3.3499999999999996
T00008827,2,0S+2G+0D,0.9801,0.99,3.025,3.3499999999999996
T00005900,2,0S+2G+0D,0.9801,0.99,2.95,3.325
T00008828,2,0S+2G+0D,0.9801,0.99,1.95,3.325
T00005901,2,0S+2G+0D,0.9801,0.99,3.9299999999999997,3.315
T00008829,2,0S+2G+0D,0.9801,0.99,2.9299999999999997,3.315
T00002979,2,0S+2G+0D,0.9801,0.99,3.3,3.3149999999999995
T00002980,2,0S+2G+0D,0.9801,0.99,1.67,3.29
T00005902,2,0S+2G+0D,0.9801,0.99,3.15,3.29
T00008830,2,0S+2G+0D,0.9801,0.99,2.15,3.29
T00005903,2,0S+2G+0D,0.9801,0.99,2.9749999999999996,3.28
T00008831,2,0S+2G+0D,0.9801,0.99,1.9749999999999999,3.28
T00005904,2,0S+2G+0D,0.9801,0.99,2.9,3.26
T00005905,2,0S+2G+0D,0.9801,0.99,2.9,3.26
T00008832,2,0S+2G+0D,0.9801,0.99,1.9,3.26
T00008833,2,0S+2G+0D,0.9801,0.99,1.9,3.26
T00005906,2,0S+2G+0D,0.9801,0.99,3.8499999999999996,3.255
T00008834,2,0S+2G+0D,0.9801,0.99,2.8499999999999996,3.255
T00005907,2,0S+2G+0D,0.9801,0.99,2.95,3.245
T00008835,2,0S+2G+0D,0.9801,0.99,1.95,3.245
T00002981,2,0S+2G+0D,0.9801,0.99,2.65,3.2399999999999998
T00002982,2,1S+1G+0D,0.9801,0.99,1.575,3.2299999999999995
T00002983,2,0S+2G+0D,0.9801,0.99,1.63,3.215
T00002984,2,0S+2G+0D,0.9801,0.99,5.705,3.195
T00005908,2,0S+2G+0D,0.9801,0.99,4.675,3.195
T00008836,2,0S+2G+0D,0.9801,0.99,3.675,3.195
T00005909,2,0S+2G+0D,0.9801,0.99,3.045,3.17
T00008837,2,0S+2G+0D,0.9801,0.99,2.045,3.17
T00002985,2,1S+1G+0D,0.9801,0.99,3.25,3.1599999999999997
T00002986,2,0S+2G+0D,0.9801,0.99,1.5,3.155
T00002987,2,0S+2G+0D,0.9801,0.99,1.7,3.1499999999999995
T00002988,2,0S+2G+0D,0.9801,0.99,2.9,3.1499999999999995
T00002989,2,0S+2G+0D,0.9801,0.99,1.5499999999999998,3.135
T00002990,2,0S+2G+0D,0.9801,0.99,1.5,3.125
T00005910,2,0S+2G+0D,0.9801,0.99,4.025,3.12
T00008838,2,0S+2G+0D,0.9801,0.99,3.025,3.12
T00002991,2,0S+2G+0D,0.9801,0.99,3.6,3.11
T00005911,2,1S+1G+0D,0.9801,0.99,2.95,3.11
T00008839,2,1S+1G+0D,0.9801,0.99,1.95,3.11
T00002992,2,0S+2G+0D,0.9801,0.99,1.5299999999999998,3.0999999999999996
T00002993,2,0S+2G+0D,0.9801,0.99,1.4249999999999998,3.0999999999999996
T00005912,2,0S+2G+0D,0.9801,0.99,3.005,3.0949999999999998
T00008840,2,0S+2G+0D,0.9801,0.99,2.005,3.0949999999999998
T00002994,2,1S+1G+0D,0.9801,0.99,1.65,3.09
T00002995,2,1S+1G+0D,0.9801,0.99,1.4849999999999999,3.085
T00002996,2,0S+2G+0D,0.9801,0.99,3.945,3.085
T00005913,2,0S+2G+0D,0.9801,0.99,7.08,3.075
T00008841,2,0S+2G+0D,0.9801,0.99,6.08,3.075
T00002997,2,0S+2G+0D,0.9801,0.99,4.199999999999999,3.0749999999999997
T00002998,2,0S+2G+0D,0.9801,0.99,2.775,3.045
T00005914,2,1S+1G+0D,0.9801,0.99,4.625,3.04
T00008842,2,1S+1G+0D,0.9801,0.99,3.625,3.04
T00005915,2,0S+2G+0D,0.9801,0.99,2.875,3.035
T00008843,2,0S+2G+0D,0.9801,0.99,1.875,3.035
T00005916,2,0S+2G+0D,0.9801,0.99,3.075,3.03
T00005917,2,0S+2G+0D,0.9801,0.99,4.275,3.03
T00008844,2,0S+2G+0D,0.9801,0.99,2.075,3.03
T00008845,2,0S+2G+0D,0.9801,0.99,3.275,3.03
T00005918,2,0S+2G+0D,0.9801,0.99,2.925,3.0149999999999997
T00008846,2,0S+2G+0D,0.9801,0.99,1.9249999999999998,3.0149999999999997
T00002999,2,0S+2G+0D,0.9801,0.99,1.7249999999999999,3.005
T00003000,2,0S+2G+0D,0.9801,0.99,2.5,3.005
T00005919,2,0S+2G+0D,0.9801,0.99,2.875,3.005
T00008847,2,0S+2G+0D,0.9801,0.99,1.875,3.005
T00005920,2,0S+2G+0D,0.9801,0.99,4.975,2.99
T00008848,2,0S+2G+0D,0.9801,0.99,3.975,2.99
T00003001,2,0S+2G+0D,0.9801,0.99,1.4249999999999998,2.9899999999999998
T00005921,2,0S+2G+0D,0.9801,0.99,2.905,2.98
T00005922,2,0S+2G+0D,0.9801,0.99,2.8,2.98
T00008849,2,0S+2G+0D,0.9801,0.99,1.9049999999999998,2.98
T00008850,2,0S+2G+0D,0.9801,0.99,1.7999999999999998,2.98
T00003002,2,0S+2G+0D,0.9801,0.99,2.15,2.9699999999999998
T00003003,2,0S+2G+0D,0.9801,0.99,1.375,2.9699999999999998
T00005923,2,1S+1G+0D,0.9801,0.99,3.025,2.9699999999999998
T00008851,2,1S+1G+0D,0.9801,0.99,2.025,2.9699999999999998
T00005924,2,1S+1G+0D,0.9801,0.99,2.86,2.965
T00005925,2,0S+2G+0D,0.9801,0.99,5.32,2.965
T00008852,2,1S+1G+0D,0.9801,0.99,1.8599999999999999,2.965
T00008853,2,0S+2G+0D,0.9801,0.99,4.32,2.965
T00003004,2,0S+2G+0D,0.9801,0.99,3.625,2.96
T00003005,2,0S+2G+0D,0.9801,0.99,1.9249999999999998,2.96
T00005926,2,0S+2G+0D,0.9801,0.99,5.574999999999999,2.955
T00008854,2,0S+2G+0D,0.9801,0.99,4.574999999999999,2.955
T00003006,2,1S+1G+0D,0.9801,0.99,3.9,2.945
T00003007,2,0S+2G+0D,0.9801,0.99,3.875,2.945
T00003008,2,0S+2G+0D,0.9801,0.99,1.45,2.925
T00005927,2,0S+2G+0D,0.9801,0.99,4.15,2.925
T00008855,2,0S+2G+0D,0.9801,0.99,3.15,2.925
T00003009,2,0S+2G+0D,0.9801,0.99,1.2999999999999998,2.9
T00003010,2,0S+2G+0D,0.9801,0.99,5.205,2.8949999999999996
T00003011,2,0S+2G+0D,0.9801,0.99,1.525,2.8899999999999997
T00003012,2,1S+1G+0D,0.9801,0.99,1.43,2.885
T00005928,2,0S+2G+0D,0.9801,0.99,3.0999999999999996,2.885
T00005929,2,0S+2G+0D,0.9801,0.99,3.875,2.885
T00008856,2,0S+2G+0D,0.9801,0.99,2.0999999999999996,2.885
T00008857,2,0S+2G+0D,0.9801,0.99,2.875,2.885
T00005930,2,0S+2G+0D,0.9801,0.99,2.8,2.87
T00008858,2,0S+2G+0D,0.9801,0.99,1.7999999999999998,2.87
T00003013,2,1S+1G+0D,0.9801,0.99,4.74,2.86
T00003014,2,1S+1G+0D,0.9801,0.99,1.375,2.8499999999999996
T00005931,2,0S+2G+0D,0.9801,0.99,3.525,2.8499999999999996
T00005932,2,0S+2G+0D,0.9801,0.99,2.75,2.8499999999999996
T00008859,2,0S+2G+0D,0.9801,0.99,2.525,2.8499999999999996
T00008860,2,0S+2G+0D,0.9801,0.99,1.75,2.8499999999999996
T00005933,2,0S+2G+0D,0.9801,0.99,5.0,2.84
T00005934,2,0S+2G+0D,0.9801,0.99,3.3,2.84
T00008861,2,0S+2G+0D,0.9801,0.99,4.0,2.84
T00008862,2,0S+2G+0D,0.9801,0.99,2.3,2.84
T00003015,2,0S+2G+0D,0.9801,0.99,2.8,2.8299999999999996
T00005935,2,1S+1G+0D,0.9801,0.99,5.275,2.825
T00005936,2,0S+2G+0D,0.9801,0.99,5.25,2.825
T00008863,2,1S+1G+0D,0.9801,0.99,4.275,2.825
T00008864,2,0S+2G+0D,0.9801,0.99,4.25,2.825
T00003016,2,0S+2G+0D,0.9801,0.99,5.125,2.8249999999999997
T00003017,2,1S+1G+0D,0.9801,0.99,6.654999999999999,2.8249999999999997
T00003018,2,0S+2G+0D,0.9801,0.99,3.475,2.815
T00003019,2,0S+2G+0D,0.9801,0.99,1.7249999999999999,2.8099999999999996
T00005937,2,0S+2G+0D,0.9801,0.99,2.8249999999999997,2.8049999999999997
T00008865,2,0S+2G+0D,0.9801,0.99,1.825,2.8049999999999997
T00003020,2,0S+2G+0D,0.9801,0.99,5.470000000000001,2.8
T00003021,2,1S+1G+0D,0.9801,0.99,3.65,2.795
T00003022,2,0S+2G+0D,0.9801,0.99,3.6999999999999997,2.79
T00005938,2,0S+2G+0D,0.9801,0.99,2.675,2.78
T00008866,2,0S+2G+0D,0.9801,0.99,1.6749999999999998,2.78
T00005939,2,0S+2G+0D,0.9801,0.99,6.58,2.775
T00008867,2,0S+2G+0D,0.9801,0.99,5.58,2.775
T00005940,2,0S+2G+0D,0.9801,0.99,2.9,2.77
T00008868,2,0S+2G+0D,0.9801,0.99,1.9,2.77
T00003023,2,0S+2G+0D,0.9801,0.99,3.05,2.7699999999999996
T00003024,2,0S+2G+0D,0.9801,0.99,2.2249999999999996,2.7699999999999996
T00005941,2,1S+1G+0D,0.9801,0.99,2.8049999999999997,2.7649999999999997
T00008869,2,1S+1G+0D,0.9801,0.99,1.805,2.7649999999999997
T00003025,2,0S+2G+0D,0.9801,0.99,1.9249999999999998,2.7449999999999997
T00005942,2,1S+1G+0D,0.9801,0.99,6.115,2.7399999999999998
T00008870,2,1S+1G+0D,0.9801,0.99,5.115,2.7399999999999998
T00003026,2,0S+2G+0D,0.9801,0.99,2.15,2.735
T00003027,2,0S+2G+0D,0.9801,0.99,3.42,2.735
T00005943,2,1S+1G+0D,0.9801,0.99,2.75,2.73
T00008871,2,1S+1G+0D,0.9801,0.99,1.75,2.73
T00003028,2,0S+2G+0D,0.9801,0.99,5.334999999999999,2.7299999999999995
T00003029,2,1S+1G+0D,0.9801,0.99,1.39,2.7249999999999996
T00003030,2,0S+2G+0D,0.9801,0.99,1.325,2.7199999999999998
T00003031,2,0S+2G+0D,0.9801,0.99,3.445,2.715
T00003032,2,0S+2G+0D,0.9801,0.99,5.375,2.71
T00005944,2,0S+2G+0D,0.9801,0.99,4.175,2.71
T00008872,2,0S+2G+0D,0.9801,0.99,3.175,2.71
T00005945,2,0S+2G+0D,0.9801,0.99,6.5,2.705
T00005946,2,1S+1G+0D,0.9801,0.99,8.03,2.705
T00008873,2,0S+2G+0D,0.9801,0.99,5.5,2.705
T00008874,2,1S+1G+0D,0.9801,0.99,7.029999999999999,2.705
T00003033,2,0S+2G+0D,0.9801,0.99,2.0549999999999997,2.695
T00003034,2,0S+2G+0D,0.9801,0.99,1.6749999999999998,2.695
T00005947,2,0S+2G+0D,0.9801,0.99,4.85,2.695
T00008875,2,0S+2G+0D,0.9801,0.99,3.85,2.695
T00005948,2,0S+2G+0D,0.9801,0.99,3.0999999999999996,2.69
T00008876,2,0S+2G+0D,0.9801,0.99,2.0999999999999996,2.69
T00003035,2,0S+2G+0D,0.9801,0.99,2.9,2.6799999999999997
T00005949,2,0S+2G+0D,0.9801,0.99,6.845000000000001,2.6799999999999997
T00008877,2,0S+2G+0D,0.9801,0.99,5.845000000000001,2.6799999999999997
T00003036,2,0S+2G+0D,0.9801,0.99,3.375,2.675
T00005950,2,1S+1G+0D,0.9801,0.99,5.025,2.675
T00008878,2,1S+1G+0D,0.9801,0.99,4.025,2.675
T00003037,2,0S+2G+0D,0.9801,0.99,2.675,2.67
T00003038,2,0S+2G+0D,0.9801,0.99,1.2999999999999998,2.67
T00005951,2,0S+2G+0D,0.9801,0.99,5.074999999999999,2.67
T00008879,2,0S+2G+0D,0.9801,0.99,4.074999999999999,2.67
T00003039,2,0S+2G+0D,0.9801,0.99,2.025,2.665
T00003040,2,0S+2G+0D,0.9801,0.99,6.26,2.6599999999999997
T00003041,2,0S+2G+0D,0.9801,0.99,3.125,2.655
T00005952,2,0S+2G+0D,0.9801,0.99,4.425,2.65
T00005953,2,0S+2G+0D,0.9801,0.99,3.5999999999999996,2.65
T00008880,2,0S+2G+0D,0.9801,0.99,3.425,2.65
T00008881,2,0S+2G+0D,0.9801,0.99,2.5999999999999996,2.65
T00003042,2,0S+2G+0D,0.9801,0.99,2.275,2.63
T00003043,2,1S+1G+0D,0.9801,0.99,4.465,2.625
T00005954,2,0S+2G+0D,0.9801,0.99,3.3,2.625
T00008882,2,0S+2G+0D,0.9801,0.99,2.3,2.625
T00003044,2,0S+2G+0D,0.9801,0.99,2.275,2.6199999999999997
T00005955,2,0S+2G+0D,0.9801,0.99,3.525,2.6149999999999998
T00005956,2,0S+2G+0D,0.9801,0.99,4.795,2.6149999999999998
T00008883,2,0S+2G+0D,0.9801,0.99,2.525,2.6149999999999998
T00008884,2,0S+2G+0D,0.9801,0.99,3.795,2.6149999999999998
T00005957,2,0S+2G+0D,0.9801,0.99,6.709999999999999,2.61
T00008885,2,0S+2G+0D,0.9801,0.99,5.709999999999999,2.61
T00005958,2,1S+1G+0D,0.9801,0.99,2.7649999999999997,2.605
T00008886,2,1S+1G+0D,0.9801,0.99,1.765,2.605
T00003045,2,1S+1G+0D,0.9801,0.99,1.825,2.5999999999999996
T00003046,2,1S+1G+0D,0.9801,0.99,3.1,2.5999999999999996
T00005959,2,0S+2G+0D,0.9801,0.99,2.6999999999999997,2.5999999999999996
T00008887,2,0S+2G+0D,0.9801,0.99,1.7,2.5999999999999996
T00005960,2,0S+2G+0D,0.9801,0.99,4.82,2.5949999999999998
T00008888,2,0S+2G+0D,0.9801,0.99,3.82,2.5949999999999998
T00005961,2,0S+2G+0D,0.9801,0.99,6.75,2.59
T00008889,2,0S+2G+0D,0.9801,0.99,5.75,2.59
T00003047,2,0S+2G+0D,0.9801,0.99,5.76,2.5799999999999996
T00005962,2,0S+2G+0D,0.9801,0.99,3.4299999999999997,2.575
T00005963,2,0S+2G+0D,0.9801,0.99,3.05,2.575
T00008890,2,0S+2G+0D,0.9801,0.99,2.4299999999999997,2.575
T00008891,2,0S+2G+0D,0.9801,0.99,2.05,2.575
T00003048,2,0S+2G+0D,0.9801,0.99,4.335,2.565
T00005964,2,0S+2G+0D,0.9801,0.99,4.275,2.56
T00008892,2,0S+2G+0D,0.9801,0.99,3.275,2.56
T00005965,2,0S+2G+0D,0.9801,0.99,4.75,2.5549999999999997
T00008893,2,0S+2G+0D,0.9801,0.99,3.75,2.5549999999999997
T00005966,2,0S+2G+0D,0.9801,0.99,4.05,2.55
T00005967,2,0S+2G+0D,0.9801,0.99,2.675,2.55
T00008894,2,0S+2G+0D,0.9801,0.99,3.05,2.55
T00008895,2,0S+2G+0D,0.9801,0.99,1.6749999999999998,2.55
T00005968,2,0S+2G+0D,0.9801,0.99,3.4,2.545
T00008896,2,0S+2G+0D,0.9801,0.99,2.4,2.545
T00003049,2,0S+2G+0D,0.9801,0.99,2.55,2.54
T00003050,2,0S+2G+0D,0.9801,0.99,4.125,2.54
T00005969,2,0S+2G+0D,0.9801,0.99,7.635,2.54
T00008897,2,0S+2G+0D,0.9801,0.99,6.635,2.54
T00005970,2,0S+2G+0D,0.9801,0.99,4.5,2.535
T00008898,2,0S+2G+0D,0.9801,0.99,3.5,2.535
T00003051,2,0S+2G+0D,0.9801,0.99,1.45,2.525
T00003052,2,0S+2G+0D,0.9801,0.99,4.8,2.525
T00003053,2,0S+2G+0D,0.9801,0.99,1.7,2.525
T00003054,2,0S+2G+0D,0.9801,0.99,1.625,2.5199999999999996
T00005971,2,0S+2G+0D,0.9801,0.99,3.65,2.51
T00008899,2,0S+2G+0D,0.9801,0.99,2.65,2.51
T00005972,2,1S+1G+0D,0.9801,0.99,5.84,2.505
T00008900,2,1S+1G+0D,0.9801,0.99,4.84,2.505
T00005973,2,0S+2G+0D,0.9801,0.99,3.65,2.5
T00008901,2,0S+2G+0D,0.9801,0.99,2.65,2.5
T00003055,2,1S+1G+0D,0.9801,0.99,2.3,2.4949999999999997
T00005974,2,1S+1G+0D,0.9801,0.99,3.2,2.48
T00005975,2,1S+1G+0D,0.9801,0.99,4.475,2.48
T00008902,2,1S+1G+0D,0.9801,0.99,2.2,2.48
T00008903,2,1S+1G+0D,0.9801,0.99,3.475,2.48
T00003056,2,0S+2G+0D,0.9801,0.99,3.175,2.4799999999999995
T00003057,2,0S+2G+0D,0.9801,0.99,5.164999999999999,2.4749999999999996
T00003058,2,0S+2G+0D,0.9801,0.99,1.875,2.4699999999999998
T00003059,2,0S+2G+0D,0.9801,0.99,4.324999999999999,2.465
T00003060,2,0S+2G+0D,0.9801,0.99,3.6799999999999997,2.465
T00003061,2,0S+2G+0D,0.9801,0.99,3.3649999999999998,2.46
T00003062,2,0S+2G+0D,0.9801,0.99,3.835,2.46
T00005976,2,0S+2G+0D,0.9801,0.99,7.135,2.46
T00008904,2,0S+2G+0D,0.9801,0.99,6.135,2.46
T00003063,2,0S+2G+0D,0.9801,0.99,2.4,2.4549999999999996
T00003064,2,0S+2G+0D,0.9801,0.99,4.3,2.4499999999999997
T00005977,2,0S+2G+0D,0.9801,0.99,5.71,2.445
T00008905,2,0S+2G+0D,0.9801,0.99,4.71,2.445
T00003065,2,0S+2G+0D,0.9801,0.99,3.025,2.44
T00003066,2,0S+2G+0D,0.9801,0.99,3.875,2.4349999999999996
T00003067,2,0S+2G+0D,0.9801,0.99,1.5499999999999998,2.4299999999999997
T00003068,2,0S+2G+0D,0.9801,0.99,4.76,2.4299999999999997
T00003069,2,0S+2G+0D,0.9801,0.99,6.119999999999999,2.42
T00005978,2,0S+2G+0D,0.9801,0.99,3.925,2.42
T00005979,2,0S+2G+0D,0.9801,0.99,5.5,2.42
T00008906,2,0S+2G+0D,0.9801,0.99,2.925,2.42
T00008907,2,0S+2G+0D,0.9801,0.99,4.5,2.42
T00003070,2,0S+2G+0D,0.9801,0.99,5.16,2.405
T00003071,2,0S+2G+0D,0.9801,0.99,1.4749999999999999,2.405
T00005980,2,0S+2G+0D,0.9801,0.99,2.8249999999999997,2.405
T00005981,2,0S+2G+0D,0.9801,0.99,6.175,2.405
T00005982,2,0S+2G+0D,0.9801,0.99,3.075,2.405
T00008908,2,0S+2G+0D,0.9801,0.99,1.825,2.405
T00008909,2,0S+2G+0D,0.9801,0.99,5.175,2.405
T00008910,2,0S+2G+0D,0.9801,0.99,2.075,2.405
T00003072,2,0S+2G+0D,0.9801,0.99,6.029999999999999,2.4
T00005983,2,0S+2G+0D,0.9801,0.99,3.0,2.4
T00008911,2,0S+2G+0D,0.9801,0.99,2.0,2.4
T00003073,2,0S+2G+0D,0.9801,0.99,1.7249999999999999,2.3899999999999997
T00003074,2,1S+1G+0D,0.9801,0.99,1.6749999999999998,2.385
T00003075,2,0S+2G+0D,0.9801,0.99,3.8,2.38
T00003076,2,0S+2G+0D,0.9801,0.99,3.0549999999999997,2.38
T00003077,2,0S+2G+0D,0.9801,0.99,2.675,2.375
T00005984,2,1S+1G+0D,0.9801,0.99,3.675,2.375
T00008912,2,1S+1G+0D,0.9801,0.99,2.675,2.375
T00003078,2,0S+2G+0D,0.9801,0.99,3.375,2.3649999999999998
T00003079,2,0S+2G+0D,0.9801,0.99,7.699999999999999,2.3649999999999998
T00005985,2,0S+2G+0D,0.9801,0.99,4.55,2.36
T00008913,2,0S+2G+0D,0.9801,0.99,3.55,2.36
T00005986,2,0S+2G+0D,0.9801,0.99,6.539999999999999,2.355
T00008914,2,0S+2G+0D,0.9801,0.99,5.539999999999999,2.355
T00003080,2,0S+2G+0D,0.9801,0.99,4.66,2.3549999999999995
T00003081,2,0S+2G+0D,0.9801,0.99,2.625,2.3549999999999995
T00005987,2,0S+2G+0D,0.9801,0.99,3.25,2.35
T00008915,2,0S+2G+0D,0.9801,0.99,2.25,2.35
T00003082,2,0S+2G+0D,0.9801,0.99,4.355,2.3449999999999998
T00005988,2,0S+2G+0D,0.9801,0.99,5.699999999999999,2.3449999999999998
T00005989,2,0S+2G+0D,0.9801,0.99,5.055,2.3449999999999998
T00008916,2,0S+2G+0D,0.9801,0.99,4.699999999999999,2.3449999999999998
T00008917,2,0S+2G+0D,0.9801,0.99,4.055,2.3449999999999998
T00003083,2,0S+2G+0D,0.9801,0.99,1.65,2.34
T00003084,2,0S+2G+0D,0.9801,0.99,1.9249999999999998,2.34
T00005990,2,0S+2G+0D,0.9801,0.99,4.74,2.34
T00005991,2,0S+2G+0D,0.9801,0.99,5.21,2.34
T00008918,2,0S+2G+0D,0.9801,0.99,3.7399999999999998,2.34
T00008919,2,0S+2G+0D,0.9801,0.99,4.21,2.34
T00005992,2,0S+2G+0D,0.9801,0.99,3.775,2.335
T00008920,2,0S+2G+0D,0.9801,0.99,2.775,2.335
