SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,PLAYER_NORM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA
2025-26,401810511,2026-01-26,LAC,4433246,Patrick Baldwin Jr.,patrick baldwin,7,8,1,0,0,0,1,3.0,3.0,2.0,2.0,0.0,0.0
2025-26,401810511,2026-01-26,LAC,4702352,Kobe Sanders,kobe sanders,30,9,4,2,1,0,4,4.0,7.0,0.0,0.0,1.0,2.0
2025-26,401810511,2026-01-26,LAC,4845363,Cam Christie,cam christie,14,3,1,2,0,0,2,1.0,2.0,1.0,1.0,0.0,0.0
2025-26,401810514,2026-01-26,IND,3149673,Pascal Siakam,pascal siakam,35,26,9,4,0,3,0,8.0,21.0,2.0,9.0,8.0,9.0
2025-26,401810514,2026-01-26,IND,5106060,Jarace Walker,jarace walker,30,12,7,3,5,1,3,4.0,8.0,2.0,4.0,2.0,2.0
2025-26,401810514,2026-01-26,IND,4395712,Andrew Nembhard,andrew nembhard,30,6,5,13,1,1,4,3.0,10.0,0.0,2.0,0.0,1.0
2025-26,401810514,2026-01-26,IND,4396909,Aaron Nesmith,aaron nesmith,29,18,2,4,0,0,3,6.0,11.0,3.0,6.0,3.0,4.0
2025-26,401810514,2026-01-26,IND,5157066,Johnny Furphy,johnny furphy,18,6,5,1,2,0,0,2.0,5.0,0.0,2.0,2.0,2.0
2025-26,401810514,2026-01-26,IND,4432170,Isaiah Jackson,isaiah jackson,12,4,5,0,0,1,0,2.0,3.0,0.0,0.0,0.0,0.0
2025-26,401810514,2026-01-26,IND,4065731,Jay Huff,jay huff,3,3,1,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0
2025-26,401810514,2026-01-26,IND,4066399,Micah Potter,micah potter,20,4,5,1,1,1,2,2.0,8.0,0.0,4.0,0.0,0.0
2025-26,401810514,2026-01-26,IND,2530530,T.J. McConnell,t j mcconnell,18,16,1,3,1,0,2,7.0,11.0,0.0,1.0,2.0,2.0
2025-26,401810514,2026-01-26,IND,4278516,Ethan Thompson,ethan thompson,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810514,2026-01-26,IND,4433076,Ben Sheppard,ben sheppard,14,2,0,0,0,0,1,1.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810514,2026-01-26,IND,4592829,Quenton Jackson,quenton jackson,1,3,0,0,0,0,0,1.0,2.0,0.0,1.0,1.0,2.0
2025-26,401810514,2026-01-26,IND,4683634,Bennedict Mathurin,bennedict mathurin,25,16,2,1,1,0,1,6.0,10.0,2.0,3.0,2.0,3.0
2025-26,401810514,2026-01-26,IND,4697268,Kam Jones,kam jones,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810514,2026-01-26,ATL,4280151,Corey Kispert,corey kispert,17,7,0,3,0,0,1,2.0,8.0,0.0,4.0,3.0,3.0
2025-26,401810514,2026-01-26,ATL,4431680,Onyeka Okongwu,onyeka okongwu,31,12,10,2,0,1,1,5.0,13.0,2.0,6.0,0.0,0.0
2025-26,401810514,2026-01-26,ATL,4701230,Jalen Johnson,jalen johnson,35,15,7,6,4,1,4,5.0,19.0,1.0,7.0,4.0,4.0
2025-26,401810514,2026-01-26,ATL,4278039,Nickeil Alexander-Walker,nickeil alexander walker,34,21,3,3,3,1,4,5.0,13.0,5.0,10.0,6.0,6.0
2025-26,401810514,2026-01-26,ATL,4869342,Dyson Daniels,dyson daniels,35,22,5,9,1,1,1,10.0,15.0,1.0,3.0,1.0,2.0
2025-26,401810514,2026-01-26,ATL,4712863,Mouhamed Gueye,mouhamed gueye,13,7,6,1,1,0,0,3.0,4.0,1.0,2.0,0.0,0.0
2025-26,401810514,2026-01-26,ATL,4431778,Christian Koloko,christian koloko,17,12,4,1,0,3,0,6.0,6.0,0.0,0.0,0.0,0.0
2025-26,401810514,2026-01-26,ATL,2490149,CJ McCollum,cj mccollum,28,23,8,7,2,1,2,9.0,15.0,5.0,7.0,0.0,0.0
2025-26,401810514,2026-01-26,ATL,3913174,Luke Kennard,luke kennard,23,13,2,3,0,1,1,4.0,4.0,3.0,3.0,2.0,2.0
2025-26,401810514,2026-01-26,ATL,4279118,Keaton Wallace,keaton wallace,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810514,2026-01-26,ATL,4578893,Vit Krejci,vit krejci,6,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810512,2026-01-26,PHI,4870562,Dominick Barlow,dominick barlow,25,9,3,1,2,0,0,4.0,8.0,0.0,1.0,1.0,2.0
2025-26,401810512,2026-01-26,PHI,6585,Andre Drummond,andre drummond,19,4,7,1,1,2,3,2.0,3.0,0.0,0.0,0.0,2.0
2025-26,401810512,2026-01-26,PHI,3133603,Kelly Oubre Jr.,kelly oubre,25,17,2,0,2,0,2,7.0,12.0,1.0,4.0,2.0,2.0
2025-26,401810512,2026-01-26,PHI,4431678,Tyrese Maxey,tyrese maxey,25,6,2,7,0,0,3,3.0,12.0,0.0,3.0,0.0,0.0
2025-26,401810512,2026-01-26,PHI,5124612,VJ Edgecombe,vj edgecombe,26,9,6,1,1,0,2,2.0,11.0,1.0,4.0,4.0,4.0
2025-26,401810512,2026-01-26,PHI,4431675,Trendon Watford,trendon watford,17,3,2,0,1,0,1,1.0,6.0,0.0,0.0,1.0,2.0
2025-26,401810512,2026-01-26,PHI,4432446,Jabari Walker,jabari walker,20,9,2,0,3,0,0,3.0,8.0,3.0,6.0,0.0,0.0
2025-26,401810512,2026-01-26,PHI,4711297,Justin Edwards,justin edwards,16,4,1,2,1,0,0,1.0,3.0,0.0,2.0,2.0,2.0
2025-26,401810512,2026-01-26,PHI,5105637,Adem Bona,adem bona,16,2,2,0,2,0,1,1.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810512,2026-01-26,PHI,4397014,Quentin Grimes,quentin grimes,26,14,3,5,1,0,2,5.0,11.0,0.0,2.0,4.0,5.0
2025-26,401810512,2026-01-26,PHI,4683778,Jared McCain,jared mccain,23,16,3,3,0,1,3,6.0,13.0,4.0,8.0,0.0,0.0
2025-26,401810512,2026-01-26,CHA,4066383,Miles Bridges,miles bridges,19,10,3,3,0,1,0,4.0,7.0,1.0,3.0,1.0,1.0
2025-26,401810512,2026-01-26,CHA,4433249,Moussa Diabate,moussa diabate,20,12,5,0,0,0,1,6.0,7.0,0.0,0.0,0.0,1.0
2025-26,401810512,2026-01-26,CHA,4433287,Brandon Miller,brandon miller,27,30,8,2,2,0,1,9.0,11.0,6.0,8.0,6.0,6.0
2025-26,401810512,2026-01-26,CHA,4432816,LaMelo Ball,lamelo ball,20,11,2,8,1,0,4,4.0,12.0,2.0,6.0,1.0,1.0
2025-26,401810512,2026-01-26,CHA,5061575,Kon Knueppel,kon knueppel,20,12,8,6,2,0,4,5.0,9.0,2.0,5.0,0.0,0.0
2025-26,401810512,2026-01-26,CHA,4066218,Grant Williams,grant williams,17,9,5,0,0,0,1,3.0,7.0,2.0,5.0,1.0,3.0
2025-26,401810512,2026-01-26,CHA,5211176,Tidjane Salaun,tidjane salaun,12,7,6,0,0,0,1,3.0,5.0,1.0,2.0,0.0,0.0
2025-26,401810512,2026-01-26,CHA,4576060,Ryan Kalkbrenner,ryan kalkbrenner,26,13,9,3,1,3,3,6.0,8.0,0.0,0.0,1.0,4.0
2025-26,401810512,2026-01-26,CHA,2578239,Pat Connaughton,pat connaughton,8,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810512,2026-01-26,CHA,4277811,Collin Sexton,collin sexton,18,10,2,3,1,0,3,3.0,7.0,1.0,5.0,3.0,4.0
2025-26,401810512,2026-01-26,CHA,4432811,Josh Green,josh green,21,12,2,4,1,0,2,3.0,6.0,1.0,3.0,5.0,5.0
2025-26,401810512,2026-01-26,CHA,4432819,Tre Mann,tre mann,12,4,0,3,0,0,2,1.0,2.0,1.0,2.0,1.0,2.0
2025-26,401810512,2026-01-26,CHA,4602025,Sion James,sion james,19,0,1,1,0,0,1,0.0,2.0,0.0,2.0,0.0,0.0
2025-26,401810513,2026-01-27,ORL,4432573,Paolo Banchero,paolo banchero,40,37,10,4,0,0,2,13.0,21.0,2.0,5.0,9.0,13.0
2025-26,401810513,2026-01-27,ORL,4277847,Wendell Carter Jr.,wendell carter,34,9,7,1,0,1,0,4.0,8.0,1.0,4.0,0.0,0.0
2025-26,401810513,2026-01-27,ORL,4066320,Desmond Bane,desmond bane,38,19,4,0,1,1,0,7.0,17.0,3.0,7.0,2.0,2.0
2025-26,401810513,2026-01-27,ORL,4432165,Jalen Suggs,jalen suggs,27,4,5,6,2,1,3,2.0,13.0,0.0,5.0,0.0,0.0
2025-26,401810513,2026-01-27,ORL,4712849,Anthony Black,anthony black,37,14,4,5,3,1,2,6.0,14.0,2.0,9.0,0.0,0.0
2025-26,401810513,2026-01-27,ORL,3150844,Moritz Wagner,moritz wagner,12,5,3,0,0,0,1,2.0,9.0,1.0,3.0,0.0,0.0
2025-26,401810513,2026-01-27,ORL,4065654,Jonathan Isaac,jonathan isaac,5,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810513,2026-01-27,ORL,4702382,Tristan da Silva,tristan da silva,9,5,1,1,1,1,1,2.0,4.0,1.0,2.0,0.0,0.0
2025-26,401810513,2026-01-27,ORL,5214637,Noah Penda,noah penda,14,2,3,1,1,0,1,1.0,4.0,0.0,1.0,0.0,0.0
2025-26,401810513,2026-01-27,ORL,3135046,Tyus Jones,tyus jones,18,3,3,3,2,0,0,1.0,3.0,1.0,2.0,0.0,0.0
2025-26,401810513,2026-01-27,ORL,5239561,Jase Richardson,jase richardson,5,0,1,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810513,2026-01-27,CLE,3912848,Dean Wade,dean wade,29,6,7,2,1,1,1,2.0,4.0,0.0,2.0,2.0,2.0
2025-26,401810513,2026-01-27,CLE,4066328,Jarrett Allen,jarrett allen,33,9,4,1,0,0,0,4.0,6.0,0.0,0.0,1.0,3.0
2025-26,401810513,2026-01-27,CLE,4432158,Evan Mobley,evan mobley,35,20,9,2,0,2,1,9.0,16.0,1.0,3.0,1.0,4.0
2025-26,401810513,2026-01-27,CLE,3908809,Donovan Mitchell,donovan mitchell,35,45,4,4,1,0,4,15.0,25.0,5.0,8.0,10.0,12.0
2025-26,401810513,2026-01-27,CLE,4683747,Jaylon Tyson,jaylon tyson,35,14,9,4,1,1,3,5.0,10.0,2.0,3.0,2.0,2.0
2025-26,401810513,2026-01-27,CLE,2580365,Larry Nance Jr.,larry nance,6,2,1,0,0,0,0,1.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810513,2026-01-27,CLE,5106268,Nae'Qwan Tomlin,nae qwan tomlin,24,8,3,1,0,0,2,2.0,7.0,1.0,4.0,3.0,4.0
2025-26,401810513,2026-01-27,CLE,4066421,Lonzo Ball,lonzo ball,14,0,1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810513,2026-01-27,CLE,4701233,Craig Porter Jr.,craig porter,15,4,5,5,0,0,0,2.0,5.0,0.0,1.0,0.0,0.0
2025-26,401810513,2026-01-27,CLE,5023693,Tyrese Proctor,tyrese proctor,14,6,2,3,2,0,2,2.0,3.0,2.0,2.0,0.0,0.0
2025-26,401810515,2026-01-27,POR,4431736,Toumani Camara,toumani camara,36,18,8,1,3,0,2,6.0,13.0,3.0,9.0,3.0,3.0
2025-26,401810515,2026-01-27,POR,5105565,Donovan Clingan,donovan clingan,28,9,15,1,0,5,3,4.0,9.0,1.0,5.0,0.0,2.0
2025-26,401810515,2026-01-27,POR,3995,Jrue Holiday,jrue holiday,24,14,3,3,3,0,2,5.0,11.0,3.0,7.0,1.0,2.0
2025-26,401810515,2026-01-27,POR,4914336,Shaedon Sharpe,shaedon sharpe,34,9,5,3,1,0,3,3.0,12.0,1.0,6.0,2.0,2.0
2025-26,401810515,2026-01-27,POR,5081727,Sidy Cissoko,sidy cissoko,25,4,4,1,1,0,2,1.0,2.0,0.0,1.0,2.0,4.0
2025-26,401810515,2026-01-27,POR,2991070,Jerami Grant,jerami grant,27,19,2,3,0,2,0,4.0,9.0,1.0,3.0,10.0,15.0
2025-26,401810515,2026-01-27,POR,4066211,Robert Williams III,robert williams,20,6,2,0,2,1,1,3.0,3.0,0.0,0.0,0.0,0.0
2025-26,401810515,2026-01-27,POR,4433144,Caleb Love,caleb love,26,11,3,5,0,0,2,5.0,14.0,1.0,7.0,0.0,0.0
2025-26,401810515,2026-01-27,POR,4597259,Javonte Cooke,javonte cooke,4,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810515,2026-01-27,POR,5099752,Rayan Rupert,rayan rupert,16,4,4,0,1,0,3,1.0,4.0,0.0,2.0,2.0,2.0
2025-26,401810515,2026-01-27,BOS,4065804,Sam Hauser,sam hauser,30,11,7,3,2,0,0,4.0,12.0,3.0,7.0,0.0,0.0
2025-26,401810515,2026-01-27,BOS,4397424,Neemias Queta,neemias queta,22,4,4,6,0,1,2,2.0,6.0,0.0,0.0,0.0,0.0
2025-26,401810515,2026-01-27,BOS,3078576,Derrick White,derrick white,34,18,4,4,2,0,9,7.0,14.0,2.0,4.0,2.0,2.0
2025-26,401810515,2026-01-27,BOS,3917376,Jaylen Brown,jaylen brown,36,20,8,4,4,0,1,8.0,17.0,1.0,3.0,3.0,5.0
2025-26,401810515,2026-01-27,BOS,4066354,Payton Pritchard,payton pritchard,35,23,4,3,0,0,0,8.0,16.0,5.0,11.0,2.0,4.0
2025-26,401810515,2026-01-27,BOS,4702745,Amari Williams,amari williams,26,9,7,1,1,2,2,3.0,8.0,0.0,0.0,3.0,5.0
2025-26,401810515,2026-01-27,BOS,4351851,Anfernee Simons,anfernee simons,26,12,1,1,2,1,1,5.0,12.0,2.0,7.0,0.0,0.0
2025-26,401810515,2026-01-27,BOS,4593841,Baylor Scheierman,baylor scheierman,13,2,5,0,0,0,1,1.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810515,2026-01-27,BOS,4683689,Jordan Walsh,jordan walsh,3,1,1,0,0,0,1,0.0,1.0,0.0,1.0,1.0,2.0
2025-26,401810515,2026-01-27,BOS,5175647,Hugo Gonzalez,hugo gonzalez,14,2,0,2,0,0,0,1.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810516,2026-01-27,LAL,1966,LeBron James,lebron james,33,24,5,3,1,0,2,9.0,19.0,1.0,4.0,5.0,6.0
2025-26,401810516,2026-01-27,LAL,4592691,Jake LaRavia,jake laravia,33,8,5,3,3,0,0,3.0,6.0,2.0,4.0,0.0,0.0
2025-26,401810516,2026-01-27,LAL,4278129,Deandre Ayton,deandre ayton,22,6,2,0,0,0,0,3.0,6.0,0.0,0.0,0.0,0.0
2025-26,401810516,2026-01-27,LAL,2990992,Marcus Smart,marcus smart,32,12,2,1,1,0,0,3.0,6.0,1.0,3.0,5.0,7.0
2025-26,401810516,2026-01-27,LAL,3945274,Luka Doncic,luka doncic,38,46,7,12,0,0,3,15.0,25.0,8.0,14.0,8.0,12.0
2025-26,401810516,2026-01-27,LAL,4066648,Rui Hachimura,rui hachimura,29,23,2,1,1,1,0,9.0,11.0,4.0,5.0,1.0,2.0
2025-26,401810516,2026-01-27,LAL,4278077,Jarred Vanderbilt,jarred vanderbilt,17,2,7,2,0,0,1,1.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810516,2026-01-27,LAL,4397077,Jaxson Hayes,jaxson hayes,23,8,4,1,1,2,0,3.0,4.0,0.0,0.0,2.0,2.0
2025-26,401810516,2026-01-27,LAL,3137259,Gabe Vincent,gabe vincent,12,0,1,3,0,0,0,0.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810516,2026-01-27,CHI,4397189,Jalen Smith,jalen smith,37,13,7,0,1,0,1,5.0,7.0,3.0,5.0,0.0,2.0
2025-26,401810516,2026-01-27,CHI,4432822,Isaac Okoro,isaac okoro,28,7,1,5,0,0,0,3.0,5.0,1.0,2.0,0.0,0.0
2025-26,401810516,2026-01-27,CHI,4711294,Matas Buzelis,matas buzelis,22,11,5,4,0,0,3,4.0,8.0,2.0,6.0,1.0,2.0
2025-26,401810516,2026-01-27,CHI,6478,Nikola Vucevic,nikola vucevic,36,18,11,5,1,0,2,6.0,10.0,1.0,3.0,5.0,5.0
2025-26,401810516,2026-01-27,CHI,4395651,Coby White,coby white,31,23,5,6,1,0,4,8.0,13.0,5.0,10.0,2.0,2.0
2025-26,401810516,2026-01-27,CHI,4431687,Patrick Williams,patrick williams,12,7,0,1,0,0,1,3.0,5.0,1.0,3.0,0.0,0.0
2025-26,401810516,2026-01-27,CHI,4433159,Dalen Terry,dalen terry,3,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810516,2026-01-27,CHI,5105553,Julian Phillips,julian phillips,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810516,2026-01-27,CHI,5091709,Lachlan Olbrich,lachlan olbrich,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810516,2026-01-27,CHI,3133635,Jevon Carter,jevon carter,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810516,2026-01-27,CHI,4066372,Kevin Huerter,kevin huerter,16,0,1,1,0,0,0,0.0,5.0,0.0,5.0,0.0,0.0
2025-26,401810516,2026-01-27,CHI,4397002,Ayo Dosunmu,ayo dosunmu,25,20,3,2,2,0,1,8.0,14.0,2.0,6.0,2.0,3.0
2025-26,401810516,2026-01-27,CHI,4871145,Josh Giddey,josh giddey,28,19,6,7,0,0,3,6.0,14.0,3.0,8.0,4.0,4.0
2025-26,401810517,2026-01-27,MEM,4277961,Jaren Jackson Jr.,jaren jackson,32,17,7,1,1,2,1,8.0,17.0,1.0,5.0,0.0,0.0
2025-26,401810517,2026-01-27,MEM,4593125,Santi Aldama,santi aldama,27,17,7,2,0,0,1,7.0,12.0,1.0,2.0,2.0,3.0
2025-26,401810517,2026-01-27,MEM,4903027,Cedric Coward,cedric coward,30,8,7,2,1,1,2,3.0,13.0,0.0,2.0,2.0,3.0
2025-26,401810517,2026-01-27,MEM,5112087,Jaylen Wells,jaylen wells,26,12,6,0,1,0,2,4.0,13.0,1.0,6.0,3.0,3.0
2025-26,401810517,2026-01-27,MEM,4433083,Cam Spencer,cam spencer,27,5,5,13,1,1,3,1.0,5.0,0.0,3.0,3.0,3.0
2025-26,401810517,2026-01-27,MEM,4595400,Olivier-Maxence Prosper,olivier maxence prosper,11,8,3,0,0,1,2,2.0,4.0,2.0,2.0,2.0,2.0
2025-26,401810517,2026-01-27,MEM,5105550,GG Jackson,gg jackson,27,14,3,1,1,0,0,6.0,16.0,0.0,6.0,2.0,3.0
2025-26,401810517,2026-01-27,MEM,2581018,Kentavious Caldwell-Pope,kentavious caldwell pope,18,11,3,1,0,0,0,5.0,9.0,1.0,4.0,0.0,0.0
2025-26,401810517,2026-01-27,MEM,3134932,John Konchar,john konchar,20,0,3,1,2,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810517,2026-01-27,MEM,4397227,Vince Williams Jr.,vince williams,21,7,8,5,2,0,2,3.0,15.0,1.0,6.0,0.0,0.0
2025-26,401810517,2026-01-27,HOU,3202,Kevin Durant,kevin durant,37,33,8,2,0,1,2,11.0,24.0,4.0,9.0,7.0,9.0
2025-26,401810517,2026-01-27,HOU,4432639,Jabari Smith Jr.,jabari smith,34,8,8,2,2,0,0,2.0,6.0,2.0,6.0,2.0,2.0
2025-26,401810517,2026-01-27,HOU,4433192,Tari Eason,tari eason,27,17,7,0,2,1,3,6.0,17.0,4.0,8.0,1.0,2.0
2025-26,401810517,2026-01-27,HOU,4871144,Alperen Sengun,alperen sengun,34,33,9,6,1,0,5,15.0,17.0,0.0,1.0,3.0,4.0
2025-26,401810517,2026-01-27,HOU,4684740,Amen Thompson,amen thompson,42,8,8,14,1,0,4,3.0,10.0,0.0,1.0,2.0,2.0
2025-26,401810517,2026-01-27,HOU,2578185,Dorian Finney-Smith,dorian finney smith,16,3,2,2,2,0,0,1.0,4.0,1.0,3.0,0.0,0.0
2025-26,401810517,2026-01-27,HOU,3136777,Jae'Sean Tate,jae sean tate,4,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810517,2026-01-27,HOU,3102529,Clint Capela,clint capela,7,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810517,2026-01-27,HOU,4065663,Josh Okogie,josh okogie,25,2,7,2,1,0,0,1.0,3.0,0.0,2.0,0.0,1.0
2025-26,401810517,2026-01-27,HOU,4711272,Reed Sheppard,reed sheppard,15,4,4,0,0,1,2,2.0,11.0,0.0,7.0,0.0,0.0
2025-26,401810518,2026-01-27,GS,4997536,Gui Santos,gui santos,26,11,10,2,1,1,4,5.0,13.0,1.0,6.0,0.0,0.0
2025-26,401810518,2026-01-27,GS,4593016,Quinten Post,quinten post,28,13,5,0,0,1,0,5.0,12.0,3.0,7.0,0.0,0.0
2025-26,401810518,2026-01-27,GS,4432171,Moses Moody,moses moody,26,10,4,1,0,1,1,4.0,12.0,2.0,7.0,0.0,0.0
2025-26,401810518,2026-01-27,GS,4592714,Pat Spencer,pat spencer,34,10,5,6,1,0,4,4.0,11.0,2.0,4.0,0.0,0.0
2025-26,401810518,2026-01-27,GS,4709138,Brandin Podziemski,brandin podziemski,28,12,7,4,0,0,3,4.0,13.0,0.0,2.0,4.0,5.0
2025-26,401810518,2026-01-27,GS,4431684,Trayce Jackson-Davis,trayce jackson davis,20,8,4,1,2,0,2,3.0,7.0,0.0,0.0,2.0,4.0
2025-26,401810518,2026-01-27,GS,4897449,Malevy Leons,malevy leons,9,6,5,1,1,0,0,2.0,4.0,0.0,1.0,2.0,2.0
2025-26,401810518,2026-01-27,GS,2990984,Buddy Hield,buddy hield,29,5,2,3,1,1,1,2.0,10.0,1.0,4.0,0.0,2.0
2025-26,401810518,2026-01-27,GS,3134903,Gary Payton II,gary payton,12,4,1,0,1,0,2,2.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810518,2026-01-27,GS,4897262,Will Richard,will richard,28,4,2,3,6,0,1,2.0,9.0,0.0,6.0,0.0,0.0
2025-26,401810518,2026-01-27,MIN,3064514,Julius Randle,julius randle,23,18,7,2,1,0,6,7.0,15.0,1.0,6.0,3.0,3.0
2025-26,401810518,2026-01-27,MIN,4431671,Jaden McDaniels,jaden mcdaniels,30,14,3,3,0,3,3,4.0,9.0,2.0,4.0,4.0,4.0
2025-26,401810518,2026-01-27,MIN,3032976,Rudy Gobert,rudy gobert,35,15,17,2,1,2,3,5.0,8.0,0.0,0.0,5.0,7.0
2025-26,401810518,2026-01-27,MIN,3195,Mike Conley,mike conley,21,2,2,2,0,1,0,0.0,4.0,0.0,4.0,2.0,2.0
2025-26,401810518,2026-01-27,MIN,3934673,Donte DiVincenzo,donte divincenzo,31,15,4,8,1,3,4,5.0,10.0,5.0,9.0,0.0,0.0
2025-26,401810518,2026-01-27,MIN,2968436,Joe Ingles,joe ingles,5,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810518,2026-01-27,MIN,5279133,Joan Beringer,joan beringer,10,6,4,0,0,0,0,3.0,8.0,0.0,0.0,0.0,0.0
2025-26,401810518,2026-01-27,MIN,4396971,Naz Reid,naz reid,25,15,7,3,3,1,3,6.0,12.0,3.0,7.0,0.0,0.0
2025-26,401810518,2026-01-27,MIN,4432247,Jaylen Clark,jaylen clark,25,4,3,2,2,0,0,1.0,3.0,0.0,0.0,2.0,2.0
2025-26,401810518,2026-01-27,MIN,4432817,Johnny Juzang,johnny juzang,5,2,1,0,0,0,1,0.0,1.0,0.0,1.0,2.0,4.0
2025-26,401810518,2026-01-27,MIN,4592492,Bones Hyland,bones hyland,25,17,7,5,2,0,1,6.0,9.0,3.0,4.0,2.0,4.0
2025-26,401810518,2026-01-27,MIN,4684275,Rob Dillingham,rob dillingham,5,0,1,1,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810519,2026-01-28,POR,4431736,Toumani Camara,toumani camara,33,16,9,4,0,1,1,6.0,11.0,4.0,6.0,0.0,2.0
2025-26,401810519,2026-01-28,POR,4683021,Deni Avdija,deni avdija,31,17,12,3,0,1,6,6.0,14.0,3.0,5.0,2.0,6.0
2025-26,401810519,2026-01-28,POR,5105565,Donovan Clingan,donovan clingan,30,14,20,2,1,1,2,6.0,17.0,0.0,3.0,2.0,2.0
2025-26,401810519,2026-01-28,POR,3995,Jrue Holiday,jrue holiday,25,5,7,5,1,0,3,2.0,14.0,0.0,4.0,1.0,3.0
2025-26,401810519,2026-01-28,POR,4914336,Shaedon Sharpe,shaedon sharpe,35,31,4,2,2,1,3,11.0,20.0,5.0,9.0,4.0,4.0
2025-26,401810519,2026-01-28,POR,2991070,Jerami Grant,jerami grant,24,6,4,0,0,1,1,3.0,10.0,0.0,5.0,0.0,0.0
2025-26,401810519,2026-01-28,POR,5217746,Yang Hansen,yang hansen,12,6,5,1,0,0,1,2.0,6.0,0.0,1.0,2.0,2.0
2025-26,401810519,2026-01-28,POR,4433144,Caleb Love,caleb love,17,6,2,1,0,0,1,2.0,8.0,0.0,1.0,2.0,4.0
2025-26,401810519,2026-01-28,POR,5081727,Sidy Cissoko,sidy cissoko,15,0,0,0,1,0,0,0.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810519,2026-01-28,POR,5099752,Rayan Rupert,rayan rupert,19,10,6,1,5,0,2,4.0,6.0,2.0,2.0,0.0,0.0
2025-26,401810519,2026-01-28,WSH,6609,Khris Middleton,khris middleton,27,19,6,5,3,1,1,7.0,14.0,1.0,2.0,4.0,4.0
2025-26,401810519,2026-01-28,WSH,5174563,Kyshawn George,kyshawn george,37,19,9,5,3,2,1,5.0,16.0,4.0,10.0,5.0,6.0
2025-26,401810519,2026-01-28,WSH,5160992,Alex Sarr,alex sarr,36,29,12,3,2,6,2,11.0,29.0,3.0,9.0,4.0,5.0
2025-26,401810519,2026-01-28,WSH,5104155,Bilal Coulibaly,bilal coulibaly,28,5,5,6,2,2,0,1.0,2.0,1.0,1.0,2.0,2.0
2025-26,401810519,2026-01-28,WSH,5238230,Tre Johnson,tre johnson,32,18,4,2,0,1,0,7.0,13.0,3.0,5.0,1.0,1.0
2025-26,401810519,2026-01-28,WSH,2581184,Anthony Gill,anthony gill,6,2,2,1,1,0,1,1.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810519,2026-01-28,WSH,4432907,Justin Champagnie,justin champagnie,18,1,3,1,1,0,2,0.0,2.0,0.0,1.0,1.0,2.0
2025-26,401810519,2026-01-28,WSH,3936296,Skal Labissiere,skal labissiere,4,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810519,2026-01-28,WSH,4565201,Malaki Branham,malaki branham,2,3,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0
2025-26,401810519,2026-01-28,WSH,4606840,Jamir Watkins,jamir watkins,12,2,2,1,2,0,2,1.0,4.0,0.0,1.0,0.0,0.0
2025-26,401810519,2026-01-28,WSH,4845374,Bub Carrington,bub carrington,28,11,1,1,2,0,3,4.0,11.0,2.0,6.0,1.0,1.0
2025-26,401810519,2026-01-28,WSH,5144126,Will Riley,will riley,11,6,1,2,0,0,1,2.0,3.0,2.0,2.0,0.0,0.0
